templateid,seqid,rmsd
NTRK3_HUMAN_D0_3V5Q_B,100.0,0.600353479385376
NTRK3_HUMAN_D0_3V5Q_A,100.0,0.5292589068412781
NTRK2_HUMAN_D0_4AT3_A,84.8,0.5299991965293884
NTRK2_HUMAN_D0_4AT4_A,84.8,0.0008991177310235797
NTRK2_HUMAN_D0_4ASZ_A,84.8,0.2271335870027542
NTRK2_HUMAN_D0_4AT5_A,84.8,0.388170063495636
NTRK1_HUMAN_D0_4PMP_A,78.9,0.4973486661911011
NTRK1_HUMAN_D0_4GT5_A,78.6,0.4320838451385498
NTRK1_HUMAN_D0_4F0I_A,77.2,0.4500485956668854
NTRK1_HUMAN_D0_4PMT_A,77.2,0.5314424633979797
NTRK1_HUMAN_D0_4AOJ_C,77.2,0.8380056619644165
NTRK1_HUMAN_D0_4AOJ_B,77.2,0.7623828649520874
NTRK1_HUMAN_D0_4F0I_B,77.2,0.444746196269989
NTRK1_HUMAN_D0_4AOJ_A,77.2,0.6558303833007812
NTRK1_HUMAN_D0_4PMM_A,77.2,0.3871221244335175
NTRK1_HUMAN_D0_4PMS_A,77.2,0.5067970156669617
MUSK_RAT_D0_1LUF_A,47.2,0.6603497862815857
ROR2_HUMAN_D0_4GT4_A,46.5,0.5412464737892151
DDR1_HUMAN_D0_4CKR_A,45.9,0.6657218337059021
DDR1_HUMAN_D0_4BKJ_B,45.9,0.4752302765846253
DDR1_HUMAN_D0_3ZOS_B,45.9,0.5207257866859436
DDR1_HUMAN_D0_3ZOS_A,45.9,0.5214882493019104
DDR1_HUMAN_D0_4BKJ_A,45.9,0.6264237761497498
ROR2_HUMAN_D0_3ZZW_B,44.5,0.7200304865837097
ROR2_HUMAN_D0_4GT4_B,44.5,0.6033260822296143
ROR2_HUMAN_D0_3ZZW_A,44.5,0.4839216470718384
SRC_HUMAN_D0_1YOJ_B,44.0,1.2240113019943235
EPHA2_HUMAN_D0_4TRL_A,43.7,0.9801579117774964
ALK_HUMAN_D0_4CCB_A,43.6,0.6855841875076294
ALK_HUMAN_D0_2XP2_A,43.6,0.7087939381599426
INSR_HUMAN_D0_3ETA_B,43.5,0.5830381512641907
INSR_HUMAN_D0_1P14_A,43.5,0.7236081957817078
