,templateid,seqid
0,EPHA7_HUMAN_D0_3DKO_A,59.0
1,EPHA7_HUMAN_D0_2REI_A,59.0
2,EPHA3_HUMAN_D0_2QON_A,57.0
3,EPHA3_HUMAN_D0_2QO7_A,57.0
4,EPHA3_HUMAN_D0_3FY2_A,57.0
5,EPHA3_HUMAN_D0_3FXX_A,57.0
6,EPHA3_HUMAN_D0_2QOF_A,57.0
7,EPHA3_HUMAN_D0_2QOC_A,57.0
8,EPHA3_HUMAN_D0_2QOB_A,57.0
9,EPHA3_HUMAN_D0_4GK3_A,57.0
10,EPHA3_HUMAN_D0_3DZQ_A,57.0
11,EPHA3_HUMAN_D0_4GK2_A,57.0
12,EPHA3_HUMAN_D0_2QOQ_A,57.0
13,EPHA3_HUMAN_D0_4P5Z_A,57.0
14,EPHA3_HUMAN_D0_4G2F_A,57.0
15,EPHA3_HUMAN_D0_4P4C_A,57.0
16,EPHA3_HUMAN_D0_2QO9_A,57.0
17,EPHA3_HUMAN_D0_2QOD_A,57.0
18,EPHA3_HUMAN_D0_4GK4_A,57.0
19,EPHA3_HUMAN_D0_4P5Q_A,57.0
20,EPHA3_HUMAN_D0_2QO2_A,57.0
21,EPHA3_HUMAN_D0_2QOL_A,57.0
22,EPHA3_HUMAN_D0_2GSF_A,57.0
23,EPHA3_HUMAN_D0_2QOI_A,57.0
24,EPHA3_HUMAN_D0_2QOO_A,57.0
25,EPHA8_HUMAN_D0_3KUL_A,57.0
26,EPHB1_HUMAN_D0_3ZFX_I,56.5
27,EPHA4_MOUSE_D0_2HEL_A,56.2
28,EPHB1_HUMAN_D0_3ZFX_C,56.2
29,EPHA4_MOUSE_D0_2Y6O_A,56.2
30,EPHB1_HUMAN_D0_3ZFX_B,56.2
31,EPHB1_HUMAN_D0_3ZFX_G,56.2
32,EPHA4_MOUSE_D0_2XYU_A,56.2
33,EPHB1_HUMAN_D0_3ZFX_D,56.2
34,EPHB1_HUMAN_D0_3ZFX_E,56.2
35,EPHB1_HUMAN_D0_3ZFX_F,56.2
36,EPHB1_HUMAN_D0_3ZFX_A,56.2
37,EPHA4_MOUSE_D0_2Y6M_A,56.2
38,EPHA3_HUMAN_D0_2QOK_A,56.1
39,EPHB1_HUMAN_D0_3ZFX_H,56.0
40,EPHB3_HUMAN_D0_3ZFY_B,55.9
41,EPHB4_HUMAN_D0_2VWU_A,55.9
42,EPHB3_HUMAN_D0_3ZFY_A,55.9
43,EPHA8_HUMAN_D0_3KUL_B,55.1
44,EPHB4_HUMAN_D0_2YN8_A,54.9
45,EPHB4_HUMAN_D0_2YN8_B,54.6
46,EPHB2_HUMAN_D0_3ZFM_A,54.3
47,EPHB2_MOUSE_D0_1JPA_B,54.3
48,EPHB2_MOUSE_D0_2HEN_B,54.3
49,EPHB2_MOUSE_D0_2HEN_D,54.3
50,EPHB2_MOUSE_D0_2HEN_A,54.3
51,EPHB2_MOUSE_D0_2HEN_C,54.3
52,EPHB2_MOUSE_D0_1JPA_A,54.3
53,EPHA5_HUMAN_D0_2R2P_A,53.5
54,EPHA2_HUMAN_D0_4PDO_A,52.0
55,EPHA2_HUMAN_D0_4P2K_A,52.0
56,EPHA2_HUMAN_D0_1MQB_A,52.0
57,EPHA2_HUMAN_D0_4PDO_B,52.0
58,EPHA2_HUMAN_D0_1MQB_B,52.0
59,EPHA2_HUMAN_D0_4TRL_A,50.0
60,SRC_CHICK_D0_2HWO_A,44.4
61,SRC_CHICK_D0_3EL7_A,42.9
62,SRC_CHICK_D0_3EN5_A,42.2
63,SRC_CHICK_D0_2QI8_A,42.2
64,SRC_CHICK_D0_3QLF_B,41.7
65,SRC_CHICK_D0_3EN7_A,41.7
66,SRC_CHICK_D0_3EN7_B,41.5
67,FAK1_HUMAN_D0_4K9Y_A,41.4
68,FAK1_HUMAN_D0_2ETM_B,41.4
69,FAK1_HUMAN_D0_3PXK_B,41.4
70,FAK1_HUMAN_D0_4K8A_B,41.4
71,FAK1_HUMAN_D0_4KAB_B,41.4
72,FAK1_HUMAN_D0_2ETM_A,41.4
73,FAK1_HUMAN_D0_4KAO_B,41.4
74,FAK1_HUMAN_D0_4KAB_A,41.4
75,FAK1_HUMAN_D0_4GU9_B,41.4
76,FAK1_HUMAN_D0_4Q9S_A,41.4
77,FAK1_HUMAN_D0_4I4E_A,41.4
78,FAK1_HUMAN_D0_4KAO_A,41.4
79,FAK1_HUMAN_D0_3PXK_A,41.4
80,FAK1_HUMAN_D0_4GU6_A,41.4
81,FAK1_HUMAN_D0_4EBW_A,41.4
82,FAK1_HUMAN_D0_4GU6_B,41.4
83,FAK1_HUMAN_D0_4EBV_A,41.4
84,FAK1_HUMAN_D0_2IJM_B,41.4
85,SRC_CHICK_D0_2QQ7_B,41.4
86,FAK1_HUMAN_D0_4GU9_A,41.4
87,FAK1_HUMAN_D0_1MP8_A,41.4
88,FAK1_HUMAN_D0_4I4F_A,41.4
89,FAK1_HUMAN_D0_4K8A_A,41.4
90,FAK1_HUMAN_D0_3BZ3_A,41.4
91,FAK1_HUMAN_D0_2IJM_A,41.4
92,SRC_CHICK_D0_2QQ7_A,41.2
93,SRC_CHICK_D0_4LGG_A,41.1
94,LCK_HUMAN_D0_2OFV_B,40.9
95,SRC_CHICK_D0_2QI8_B,40.9
96,SRC_CHICK_D0_4LGH_B,40.9
97,SRC_CHICK_D0_3LOK_B,40.8
98,SRC_HUMAN_D0_1YOJ_A,40.8
99,FAK1_CHICK_D0_2J0K_B,40.6
100,INSR_HUMAN_D0_4IBM_A,40.6
101,INSR_HUMAN_D0_3ETA_A,40.6
102,NTRK1_HUMAN_D0_4PMS_A,40.6
103,INSR_HUMAN_D0_1IRK_A,40.6
104,FAK1_CHICK_D0_2JKK_A,40.6
105,FAK1_CHICK_D0_4BRX_A,40.6
106,INSR_HUMAN_D0_1IR3_A,40.6
107,INSR_HUMAN_D0_2B4S_D,40.6
108,FES_HUMAN_D0_3CBL_A,40.6
109,FAK1_CHICK_D0_2J0L_A,40.6
110,NTRK1_HUMAN_D0_4PMT_A,40.6
111,INSR_HUMAN_D0_4IBM_B,40.6
112,FAK1_CHICK_D0_2JKO_A,40.6
113,FAK1_CHICK_D0_2J0J_A,40.6
114,FAK1_CHICK_D0_2JKQ_A,40.6
115,NTRK1_HUMAN_D0_4AOJ_A,40.6
116,NTRK1_HUMAN_D0_4AOJ_C,40.6
117,INSR_HUMAN_D0_3BU3_A,40.6
118,NTRK1_HUMAN_D0_4F0I_B,40.6
119,INSR_HUMAN_D0_3EKK_A,40.6
120,FES_HUMAN_D0_4E93_A,40.6
121,INSR_HUMAN_D0_3EKN_A,40.6
122,INSR_HUMAN_D0_1P14_A,40.6
123,INSR_HUMAN_D0_2AUH_A,40.6
124,FAK1_CHICK_D0_2J0M_B,40.6
125,NTRK1_HUMAN_D0_4F0I_A,40.6
126,INSR_HUMAN_D0_3ETA_B,40.6
127,FAK1_CHICK_D0_4C7T_A,40.6
128,INSR_HUMAN_D0_1I44_A,40.6
129,INSR_HUMAN_D0_3BU5_A,40.6
130,INSR_HUMAN_D0_3BU6_A,40.6
131,FES_HUMAN_D0_3BKB_A,40.6
132,NTRK1_HUMAN_D0_4AOJ_B,40.6
133,INSR_HUMAN_D0_1RQQ_B,40.6
134,FAK1_CHICK_D0_2JKM_A,40.6
135,FAK1_CHICK_D0_2J0K_A,40.6
136,NTRK1_HUMAN_D0_4PMM_A,40.6
137,SRC_CHICK_D0_3SVV_B,40.5
138,SRC_CHICK_D0_2HWP_A,40.5
139,NTRK2_HUMAN_D0_4AT3_A,40.2
140,NTRK2_HUMAN_D0_4AT4_A,40.2
141,SRC_CHICK_D0_3TZ9_A,40.2
142,SRC_CHICK_D0_3F3V_A,40.2
143,SRC_CHICK_D0_2QLQ_B,40.2
144,SRC_CHICK_D0_2QLQ_A,40.2
145,SRC_CHICK_D0_3G6H_B,40.2
146,SRC_CHICK_D0_3D7U_D,40.2
147,SRC_CHICK_D0_4AGW_A,40.2
148,SRC_CHICK_D0_3F6X_D,40.2
149,SRC_CHICK_D0_3F3V_B,40.2
150,SRC_CHICK_D0_3G6H_A,40.2
151,SRC_CHICK_D0_3QLG_A,40.2
152,SRC_CHICK_D0_3F3W_B,40.2
153,NTRK2_HUMAN_D0_4AT5_A,40.2
154,SRC_CHICK_D0_3F3W_A,40.2
155,SRC_CHICK_D0_3G6G_A,40.2
156,SRC_CHICK_D0_3DQX_A,40.2
157,CSK_RAT_D0_1K9A_F,40.2
158,SRC_CHICK_D0_3UQG_B,40.2
159,SRC_CHICK_D0_4AGW_B,40.2
160,SRC_CHICK_D0_4LGG_B,40.2
161,CSK_RAT_D0_1K9A_C,40.2
162,CSK_RAT_D0_1K9A_D,40.2
163,SRC_CHICK_D0_3F3U_A,40.2
164,CSK_RAT_D0_1K9A_A,40.2
165,SRC_CHICK_D0_3EN5_B,40.2
166,SRC_CHICK_D0_3TZ8_B,40.2
167,SRC_CHICK_D0_3OEZ_A,40.2
168,SRC_CHICK_D0_3F3T_B,40.2
169,SRC_CHICK_D0_3U51_B,40.2
170,SRC_CHICK_D0_4DGG_A,40.2
171,CSK_RAT_D0_1K9A_E,40.2
172,SRC_CHICK_D0_3F3T_A,40.2
173,SRC_CHICK_D0_3LOK_A,40.2
174,SRC_CHICK_D0_3TZ9_B,40.2
175,SRC_CHICK_D0_3TZ7_A,40.2
176,SRC_CHICK_D0_3G5D_A,40.2
177,SRC_CHICK_D0_4FIC_B,40.2
178,SRC_CHICK_D0_3EL8_B,40.2
179,SRC_CHICK_D0_3EN4_A,40.2
180,SRC_CHICK_D0_3TZ8_A,40.2
181,CSK_RAT_D0_1K9A_B,40.2
182,SRC_CHICK_D0_3F3U_B,40.2
183,SRC_CHICK_D0_3QLF_A,40.2
184,SRC_CHICK_D0_3OEZ_B,40.2
185,SRC_CHICK_D0_2HWP_B,40.2
186,SRC_CHICK_D0_4U5J_B,40.2
187,SRC_CHICK_D0_3D7T_B,40.2
188,NTRK1_HUMAN_D0_4GT5_A,40.2
189,SRC_CHICK_D0_3GEQ_B,40.2
190,SRC_CHICK_D0_3U51_A,40.2
191,NTRK2_HUMAN_D0_4ASZ_A,40.2
192,SRC_CHICK_D0_3OF0_A,40.2
193,SRC_CHICK_D0_3D7U_B,40.2
194,SRC_CHICK_D0_3G5D_B,40.2
195,SRC_CHICK_D0_2HWO_B,40.2
196,SRC_CHICK_D0_3UQG_A,40.2
197,SRC_CHICK_D0_3GEQ_A,40.2
198,SRC_CHICK_D0_3OF0_B,40.2
199,SRC_CHICK_D0_3U4W_A,40.2
200,SRC_CHICK_D0_3QLG_B,40.2
201,SRC_CHICK_D0_3EN6_B,40.2
202,SRC_CHICK_D0_4U5J_A,40.2
203,SRC_CHICK_D0_2OIQ_A,40.2
204,SRC_CHICK_D0_3UQF_B,40.2
205,SRC_CHICK_D0_3TZ7_B,40.2
206,SRC_CHICK_D0_2OIQ_B,40.2
207,SRC_CHICK_D0_3F6X_A,40.2
208,SRC_CHICK_D0_2PTK_A,40.2
209,SRC_CHICK_D0_3UQF_A,40.2
210,SRC_CHICK_D0_3EN4_B,40.2
211,SRC_CHICK_D0_4LGH_A,40.2
212,SRC_CHICK_D0_3EN6_A,40.2
213,SRC_CHICK_D0_4DGG_B,40.2
214,SRC_CHICK_D0_3DQX_B,40.2
215,SRC_CHICK_D0_4FIC_A,40.2
216,SRC_CHICK_D0_3F6X_C,40.2
217,SRC_CHICK_D0_3EL8_A,40.2
218,SRC_CHICK_D0_3G6G_B,40.2
219,SRC_CHICK_D0_3SVV_A,40.1
220,SRC_CHICK_D0_3F6X_B,40.1
221,SRC_HUMAN_D0_4MXX_B,39.8
222,SRC_HUMAN_D0_2BDF_A,39.8
223,INSR_HUMAN_D0_1GAG_A,39.8
224,SRC_HUMAN_D0_2H8H_A,39.8
225,SRC_CHICK_D0_4MCV_B,39.8
226,SRC_HUMAN_D0_4MXX_A,39.8
227,SRC_HUMAN_D0_4K11_A,39.8
228,SRC_HUMAN_D0_2BDF_B,39.8
229,SRC_HUMAN_D0_4MXO_A,39.8
230,INSR_HUMAN_D0_1RQQ_A,39.8
231,SRC_HUMAN_D0_4MXO_B,39.8
232,ROR2_HUMAN_D0_3ZZW_A,39.8
233,SRC_HUMAN_D0_4MXY_B,39.8
234,SRC_HUMAN_D0_1FMK_A,39.8
235,INSR_HUMAN_D0_2B4S_B,39.8
236,ROR2_HUMAN_D0_3ZZW_B,39.8
237,SRC_HUMAN_D0_1YI6_A,39.8
238,ROR2_HUMAN_D0_4GT4_B,39.8
239,SRC_HUMAN_D0_1YOM_B,39.8
240,SRC_HUMAN_D0_2SRC_A,39.8
241,SRC_HUMAN_D0_2BDJ_A,39.8
242,INSR_HUMAN_D0_2Z8C_A,39.8
243,SRC_HUMAN_D0_1YOM_A,39.8
244,SRC_HUMAN_D0_1Y57_A,39.8
245,SRC_HUMAN_D0_1YI6_B,39.8
246,SRC_HUMAN_D0_4MXZ_B,39.8
247,SRC_CHICK_D0_4MCV_A,39.7
248,CSK_HUMAN_D0_3D7U_C,39.6
249,SRC_HUMAN_D0_1YOL_A,39.6
250,CSK_HUMAN_D0_3D7T_A,39.6
251,SRC_HUMAN_D0_1YOL_B,39.6
252,CSK_HUMAN_D0_3D7U_A,39.6
253,SRC_HUMAN_D0_1YOJ_B,39.5
254,SRC_HUMAN_D0_4MXY_A,39.4
255,SRC_HUMAN_D0_4MXZ_A,39.4
256,HCK_HUMAN_D0_2HK5_A,39.3
257,ROS1_HUMAN_D0_3ZBF_A,39.1
258,LCK_HUMAN_D0_3LCK_A,39.0
259,HCK_HUMAN_D0_3VS3_A,39.0
