,templateid,seqid
0,KIT_HUMAN_D0_4HVS_A,65.9
1,KIT_HUMAN_D0_1PKG_A,65.8
2,KIT_HUMAN_D0_1PKG_B,65.7
3,CSF1R_HUMAN_D0_4HW7_A,65.4
4,CSF1R_HUMAN_D0_3LCD_A,64.6
5,CSF1R_HUMAN_D0_3LCO_A,64.5
6,CSF1R_HUMAN_D0_2OGV_A,63.3
7,VGFR2_HUMAN_D0_3CJG_A,57.6
8,VGFR2_HUMAN_D0_2P2I_A,57.6
9,VGFR2_HUMAN_D0_3EFL_A,57.1
10,VGFR2_HUMAN_D0_3VO3_A,57.1
11,VGFR2_HUMAN_D0_3EWH_A,57.0
12,VGFR2_HUMAN_D0_3VNT_A,56.8
13,VGFR2_HUMAN_D0_4AGC_A,56.6
14,VGFR2_HUMAN_D0_4ASD_A,56.6
15,VGFR2_HUMAN_D0_4AGD_A,56.6
16,VGFR2_HUMAN_D0_4AG8_A,56.6
17,VGFR2_HUMAN_D0_3BE2_A,56.5
18,VGFR2_HUMAN_D0_2OH4_A,56.5
19,VGFR2_HUMAN_D0_3U6J_A,56.4
20,VGFR2_HUMAN_D0_1Y6B_A,56.3
21,VGFR2_HUMAN_D0_3EFL_B,56.3
22,VGFR2_HUMAN_D0_3CP9_B,56.2
23,VGFR2_HUMAN_D0_1YWN_A,56.2
24,VGFR2_HUMAN_D0_3B8R_B,56.2
25,VGFR2_HUMAN_D0_2QU6_B,56.1
26,VGFR2_HUMAN_D0_1VR2_A,56.1
27,VGFR2_HUMAN_D0_3CJF_A,56.0
28,VGFR2_HUMAN_D0_3B8Q_B,56.0
29,VGFR2_HUMAN_D0_3DTW_B,56.0
30,VGFR2_HUMAN_D0_3DTW_A,55.9
31,VGFR2_HUMAN_D0_2P2H_A,55.8
32,VGFR2_HUMAN_D0_3B8Q_A,55.8
33,VGFR2_HUMAN_D0_2QU5_A,55.7
34,VGFR2_HUMAN_D0_3CPC_B,55.7
35,VGFR2_HUMAN_D0_2P2I_B,55.6
36,VGFR2_HUMAN_D0_2QU6_A,55.6
37,VGFR2_HUMAN_D0_3CPB_B,55.5
38,VGFR2_HUMAN_D0_3B8R_A,55.3
39,VGFR2_HUMAN_D0_3CP9_A,55.3
40,VGFR2_HUMAN_D0_3CPB_A,55.2
41,VGFR2_HUMAN_D0_3CPC_A,55.2
42,VGFR2_HUMAN_D0_2RL5_A,55.0
43,VGFR2_HUMAN_D0_3C7Q_A,54.2
44,FGFR1_HUMAN_D0_3WJ6_B,53.6
45,FGFR4_HUMAN_D0_4R6V_A,52.2
46,FGFR1_HUMAN_D0_2FGI_A,51.9
47,VGFR1_HUMAN_D0_3HNG_A,51.8
48,FGFR2_HUMAN_D0_2PVF_A,51.5
49,FGFR1_HUMAN_D0_3TT0_A,51.4
50,FGFR1_HUMAN_D0_3GQL_A,51.4
51,FGFR1_HUMAN_D0_3C4F_B,51.4
52,FGFR1_HUMAN_D0_3C4F_A,51.4
53,FGFR1_HUMAN_D0_4F65_A,51.4
54,FGFR1_HUMAN_D0_3JS2_A,51.4
55,FGFR1_HUMAN_D0_4NK9_B,51.4
56,FGFR1_HUMAN_D0_3KXX_A,51.4
57,FGFR1_HUMAN_D0_4NKA_B,51.4
58,FGFR1_HUMAN_D0_4NKA_A,51.4
59,FGFR2_HUMAN_D0_4J99_C,50.9
60,FGFR1_HUMAN_D0_3GQI_A,50.9
61,FGFR1_HUMAN_D0_4NK9_A,50.8
62,FGFR2_HUMAN_D0_2PZP_A,50.4
63,VGFR2_HUMAN_D0_1Y6A_A,49.5
64,VGFR2_HUMAN_D0_3VID_A,49.5
65,VGFR2_HUMAN_D0_3VHE_A,49.5
66,VGFR2_HUMAN_D0_3VHK_A,49.5
67,FGFR2_HUMAN_D0_3B2T_A,49.3
68,FGFR2_HUMAN_D0_3CLY_A,48.6
69,FGFR4_HUMAN_D0_4TYE_A,48.4
70,FGFR4_HUMAN_D0_4TYJ_A,48.4
71,LCK_HUMAN_D0_2OFV_B,46.1
72,RET_HUMAN_D0_2X2K_A,45.5
73,RET_HUMAN_D0_4CKJ_A,45.5
74,RET_HUMAN_D0_2X2M_A,45.5
75,ABL1_MOUSE_D0_3OXZ_A,44.5
76,ABL1_MOUSE_D0_3DK6_A,44.2
77,BMX_HUMAN_D0_3SXR_A,44.1
78,CSK_HUMAN_D0_3D7U_C,43.9
79,CSK_HUMAN_D0_3D7U_A,43.9
80,LCK_HUMAN_D0_2ZYB_A,43.9
81,CSK_HUMAN_D0_3D7T_A,43.9
82,TIE2_HUMAN_D0_2WQB_A,43.8
83,NTRK1_HUMAN_D0_4PMP_A,43.7
84,LCK_HUMAN_D0_1QPD_A,43.4
85,CSK_RAT_D0_1K9A_B,43.4
86,CSK_RAT_D0_1K9A_A,43.4
87,CSK_RAT_D0_1K9A_D,43.4
88,CSK_RAT_D0_1K9A_E,43.4
89,CSK_RAT_D0_1K9A_F,43.4
90,CSK_RAT_D0_1K9A_C,43.4
91,LCK_HUMAN_D0_3ACJ_A,43.3
92,LCK_HUMAN_D0_1QPC_A,43.3
93,LCK_HUMAN_D0_3KXZ_A,43.3
94,LCK_HUMAN_D0_3B2W_A,43.3
95,LCK_HUMAN_D0_2OF2_A,43.3
96,LCK_HUMAN_D0_2OG8_B,43.3
97,LCK_HUMAN_D0_3AC3_A,43.3
98,LCK_HUMAN_D0_1QPJ_A,43.3
99,LCK_HUMAN_D0_3BYS_A,43.3
100,LCK_HUMAN_D0_2OFU_A,43.3
101,LCK_HUMAN_D0_1QPE_A,43.3
102,LCK_HUMAN_D0_3BYM_A,43.3
103,LCK_HUMAN_D0_3AC5_A,43.3
104,LCK_HUMAN_D0_3AC8_A,43.3
105,LCK_HUMAN_D0_3AD6_A,43.3
106,LCK_HUMAN_D0_2ZM1_A,43.3
107,LCK_HUMAN_D0_2OG8_A,43.3
108,LCK_HUMAN_D0_2ZM4_A,43.3
109,LCK_HUMAN_D0_3AD4_A,43.3
110,LCK_HUMAN_D0_2OFV_A,43.3
111,LCK_HUMAN_D0_3AC2_A,43.3
112,LCK_HUMAN_D0_3AC4_A,43.3
113,LCK_HUMAN_D0_2PL0_A,43.3
114,LCK_HUMAN_D0_3MPM_A,43.3
115,LCK_HUMAN_D0_3ACK_A,43.3
116,MET_HUMAN_D0_4KNB_C,43.3
117,LCK_HUMAN_D0_2OF4_A,43.3
118,LCK_HUMAN_D0_3AD5_A,43.3
119,LCK_HUMAN_D0_3BYU_A,43.3
120,LCK_HUMAN_D0_3LCK_A,43.3
121,LCK_HUMAN_D0_4C3F_A,43.3
122,LCK_HUMAN_D0_3KMM_A,43.3
123,LCK_HUMAN_D0_3AC1_A,43.3
124,NTRK1_HUMAN_D0_4GT5_A,43.2
125,LYN_MOUSE_D0_2ZV9_A,43.1
126,NTRK1_HUMAN_D0_4AOJ_B,43.0
127,HCK_HUMAN_D0_2HCK_B,43.0
128,HCK_HUMAN_D0_1AD5_B,43.0
129,NTRK1_HUMAN_D0_4F0I_B,43.0
130,NTRK1_HUMAN_D0_4F0I_A,43.0
131,NTRK1_HUMAN_D0_4PMS_A,43.0
132,NTRK1_HUMAN_D0_4PMM_A,43.0
133,HCK_HUMAN_D0_1AD5_A,43.0
134,HCK_HUMAN_D0_2HCK_A,43.0
135,NTRK1_HUMAN_D0_4PMT_A,43.0
136,NTRK1_HUMAN_D0_4AOJ_C,43.0
137,NTRK1_HUMAN_D0_4AOJ_A,43.0
138,SRC_CHICK_D0_3LOK_B,42.7
139,SRC_CHICK_D0_2HWO_A,42.7
140,ABL1_MOUSE_D0_3K5V_A,42.6
141,MERTK_HUMAN_D0_3BPR_C,42.6
142,MET_HUMAN_D0_3ZCL_A,42.6
143,SRC_CHICK_D0_3SVV_A,42.6
144,SRC_CHICK_D0_2QI8_A,42.6
145,MET_HUMAN_D0_3A4P_A,42.5
146,ABL1_MOUSE_D0_1FPU_B,42.5
147,MET_HUMAN_D0_4EEV_A,42.5
148,MET_HUMAN_D0_3I5N_A,42.5
149,ABL1_MOUSE_D0_3K5V_B,42.5
150,ABL1_MOUSE_D0_3MSS_C,42.5
151,ABL1_MOUSE_D0_3MSS_D,42.5
152,ABL1_MOUSE_D0_3IK3_A,42.5
153,ABL1_MOUSE_D0_3DK3_B,42.5
154,MET_HUMAN_D0_2WGJ_A,42.5
155,ABL1_MOUSE_D0_3MS9_A,42.5
156,ABL1_MOUSE_D0_3KFA_B,42.5
157,MET_HUMAN_D0_3ZZE_A,42.5
158,MET_HUMAN_D0_4IWD_A,42.5
159,ABL1_MOUSE_D0_2QOH_B,42.5
160,ABL1_MOUSE_D0_3DK7_A,42.5
161,ABL1_MOUSE_D0_1FPU_A,42.5
162,MET_HUMAN_D0_3ZXZ_A,42.5
163,MET_HUMAN_D0_3QTI_B,42.5
164,MET_HUMAN_D0_3R7O_A,42.5
165,ABL1_MOUSE_D0_1IEP_B,42.5
166,MET_HUMAN_D0_3F82_A,42.5
167,ABL1_MOUSE_D0_3KF4_A,42.5
168,MET_HUMAN_D0_3VW8_A,42.5
169,SRC_CHICK_D0_2QQ7_A,42.5
170,ABL1_MOUSE_D0_3MS9_B,42.5
171,ABL1_MOUSE_D0_2Z60_A,42.5
172,ABL1_MOUSE_D0_1M52_A,42.5
173,MET_HUMAN_D0_3QTI_A,42.5
174,MET_HUMAN_D0_3F66_A,42.5
175,MET_HUMAN_D0_3DKF_A,42.5
176,ABL1_MOUSE_D0_3OY3_A,42.5
177,MET_HUMAN_D0_3Q6W_A,42.5
178,ABL1_MOUSE_D0_2QOH_A,42.5
179,MET_HUMAN_D0_2WD1_A,42.5
180,MET_HUMAN_D0_4DEI_A,42.5
