,templateid,seqid
0,CSF1R_HUMAN_D0_4HW7_A,64.7
1,CSF1R_HUMAN_D0_3LCD_A,64.3
2,CSF1R_HUMAN_D0_3LCO_A,64.2
3,CSF1R_HUMAN_D0_2OGV_A,63.7
4,KIT_HUMAN_D0_1PKG_B,62.2
5,KIT_HUMAN_D0_1PKG_A,61.3
6,KIT_HUMAN_D0_4HVS_A,60.4
7,VGFR2_HUMAN_D0_2P2I_A,57.3
8,VGFR2_HUMAN_D0_3EWH_A,57.0
9,VGFR2_HUMAN_D0_3CJG_A,56.9
10,VGFR2_HUMAN_D0_2QU6_A,56.9
11,VGFR2_HUMAN_D0_3U6J_A,56.7
12,VGFR2_HUMAN_D0_3DTW_A,56.7
13,VGFR2_HUMAN_D0_3EFL_B,56.3
14,VGFR2_HUMAN_D0_3CJF_A,56.3
15,VGFR2_HUMAN_D0_1Y6B_A,56.3
16,VGFR2_HUMAN_D0_2P2H_A,56.2
17,VGFR2_HUMAN_D0_3B8R_B,56.2
18,VGFR2_HUMAN_D0_3B8Q_A,56.2
19,VGFR2_HUMAN_D0_2QU5_A,56.1
20,VGFR2_HUMAN_D0_3CPC_B,56.1
21,VGFR2_HUMAN_D0_3B8R_A,56.1
22,VGFR2_HUMAN_D0_3B8Q_B,56.0
23,VGFR2_HUMAN_D0_3DTW_B,56.0
24,VGFR2_HUMAN_D0_3CP9_B,55.8
25,VGFR2_HUMAN_D0_3VNT_A,55.7
26,VGFR2_HUMAN_D0_3CP9_A,55.7
27,VGFR2_HUMAN_D0_4ASE_A,55.7
28,VGFR2_HUMAN_D0_2QU6_B,55.7
29,VGFR2_HUMAN_D0_3CPB_A,55.6
30,VGFR2_HUMAN_D0_3CPC_A,55.6
31,VGFR2_HUMAN_D0_2P2I_B,55.6
32,VGFR2_HUMAN_D0_3CPB_B,55.5
33,VGFR2_HUMAN_D0_2RL5_A,55.4
34,VGFR2_HUMAN_D0_2OH4_A,55.4
35,VGFR2_HUMAN_D0_1VR2_A,55.3
36,VGFR2_HUMAN_D0_3VO3_A,55.3
37,VGFR2_HUMAN_D0_2XIR_A,55.1
38,VGFR2_HUMAN_D0_4ASD_A,55.1
39,VGFR2_HUMAN_D0_4AGC_A,55.1
40,VGFR2_HUMAN_D0_4AGD_A,55.1
41,VGFR2_HUMAN_D0_4AG8_A,55.1
42,VGFR2_HUMAN_D0_1YWN_A,54.7
43,VGFR2_HUMAN_D0_3C7Q_A,54.6
44,FGFR1_HUMAN_D0_3WJ6_B,54.0
45,FGFR1_HUMAN_D0_3GQI_A,53.7
46,FGFR1_HUMAN_D0_2FGI_A,53.5
47,FGFR1_HUMAN_D0_3KXX_A,52.4
48,FGFR1_HUMAN_D0_3JS2_A,52.4
49,FGFR1_HUMAN_D0_3TT0_A,52.4
50,FGFR1_HUMAN_D0_4NK9_B,52.4
51,FGFR1_HUMAN_D0_4NKA_A,52.4
52,FGFR1_HUMAN_D0_4F65_A,52.4
53,FGFR1_HUMAN_D0_3C4F_A,52.4
54,FGFR1_HUMAN_D0_3C4F_B,52.4
55,FGFR1_HUMAN_D0_4NKA_B,52.4
56,FGFR1_HUMAN_D0_4NK9_A,52.3
57,FGFR2_HUMAN_D0_4J99_C,51.6
58,FGFR2_HUMAN_D0_2PVF_A,51.5
59,VGFR1_HUMAN_D0_3HNG_A,50.3
60,VGFR2_HUMAN_D0_1Y6A_A,50.2
61,VGFR2_HUMAN_D0_3VID_A,50.2
62,VGFR2_HUMAN_D0_3VHK_A,50.2
63,VGFR2_HUMAN_D0_3VHE_A,50.2
64,FGFR2_HUMAN_D0_2PZP_A,49.6
65,FGFR2_HUMAN_D0_3B2T_A,49.3
66,FGFR2_HUMAN_D0_3CLY_A,48.6
67,FGFR4_HUMAN_D0_4TYE_A,48.1
68,FGFR4_HUMAN_D0_4TYJ_A,48.1
69,LYN_MOUSE_D0_2ZV7_A,45.7
70,LYN_MOUSE_D0_2ZV8_A,45.7
71,LCK_HUMAN_D0_2OFV_B,45.7
72,LYN_MOUSE_D0_2ZV9_A,45.5
73,LYN_MOUSE_D0_2ZVA_A,45.2
74,MERTK_HUMAN_D0_3BPR_C,45.0
75,HCK_HUMAN_D0_1AD5_B,44.7
76,HCK_HUMAN_D0_2HCK_B,44.7
77,HCK_HUMAN_D0_1AD5_A,44.7
78,HCK_HUMAN_D0_2HCK_A,44.7
79,LYN_HUMAN_D0_3A4O_X,44.3
80,RET_HUMAN_D0_4CKJ_A,44.1
81,RET_HUMAN_D0_2X2K_A,44.1
82,RET_HUMAN_D0_2X2M_A,44.1
83,NTRK1_HUMAN_D0_4PMP_A,43.7
84,ABL1_MOUSE_D0_3OXZ_A,43.6
85,CSK_HUMAN_D0_3D7T_A,43.5
86,CSK_HUMAN_D0_3D7U_C,43.5
87,LCK_HUMAN_D0_2ZYB_A,43.5
88,CSK_HUMAN_D0_3D7U_A,43.5
89,CSK_RAT_D0_1K9A_F,43.4
90,CSK_RAT_D0_1K9A_C,43.4
91,CSK_RAT_D0_1K9A_B,43.4
92,CSK_RAT_D0_1K9A_E,43.4
93,CSK_RAT_D0_1K9A_A,43.4
94,CSK_RAT_D0_1K9A_D,43.4
95,HCK_HUMAN_D0_2HK5_A,43.3
96,BMX_HUMAN_D0_3SXR_B,43.3
97,MET_HUMAN_D0_4KNB_C,43.3
98,SRC_CHICK_D0_3LOK_B,43.1
99,NTRK1_HUMAN_D0_4F0I_B,43.0
100,NTRK1_HUMAN_D0_4AOJ_B,43.0
101,SRC_CHICK_D0_2QI8_A,43.0
102,NTRK1_HUMAN_D0_4AOJ_A,43.0
103,NTRK1_HUMAN_D0_4AOJ_C,43.0
