,has_model,templateid,unique_by_clustering,seqid,rmsd
0,True,JAK1_HUMAN_D1_4EHZ_B,True,36.6,1.993713617324829
1,True,WEE1_HUMAN_D0_2IO6_A,True,26.2,2.698138952255249
2,True,IGF1R_HUMAN_D0_3F5P_H,True,37.3,1.6187571287155151
3,True,CDK2_HUMAN_D0_4BCO_C,True,24.7,2.0890514850616455
4,False,FGFR2_HUMAN_D0_2PZ5_A,False,49.0,
5,True,TYK2_MOUSE_D1_4E20_A,True,34.1,4.180816173553467
6,True,MK14_MOUSE_D0_4LOQ_C,True,26.3,1.5999267101287842
7,True,SRC_CHICK_D0_2OIQ_A,True,40.9,2.5287678241729736
8,True,ABL1_HUMAN_D0_2HZ4_A,True,40.9,3.426380157470703
9,True,GSK3B_HUMAN_D0_1Q5K_A,True,29.1,2.122663736343384
10,True,AAPK2_HUMAN_D0_2YZA_A,True,26.5,1.6155885457992554
11,True,EPHA3_HUMAN_D0_2QON_A,True,35.5,3.879728317260742
12,True,GSK3B_HUMAN_D0_4AFJ_B,True,29.1,2.069795608520508
13,True,AAPK2_HUMAN_D0_4CFF_C,True,26.5,1.7654048204421997
14,True,MK14_HUMAN_D0_4KIQ_C,True,26.0,1.5149223804473877
15,True,TYK2_HUMAN_D1_4GFO_A,True,32.1,2.5865325927734375
16,True,MUSK_RAT_D0_1LUF_A,True,38.3,1.2433781623840332
17,True,MP2K1_HUMAN_D0_4AN9_A,True,26.2,1.4543297290802002
18,True,TGFR1_HUMAN_D0_3TZM_A,True,26.5,1.887810468673706
19,True,CDK2_HUMAN_D0_4EOK_C,True,24.7,2.2893855571746826
20,True,MK14_MOUSE_D0_1YW2_A,True,26.1,1.6636756658554077
21,True,DAPK2_MOUSE_D0_2YAA_A,True,20.9,1.917238473892212
22,True,MK14_MOUSE_D0_2GTM_A,True,26.3,1.611840844154358
23,True,STK3_HUMAN_D0_4LG4_C,True,29.8,3.0801501274108887
24,True,ABL1_HUMAN_D0_2HYY_C,True,40.9,3.076167583465576
25,True,MKNK1_HUMAN_D0_2HW6_B,True,23.9,2.0976052284240723
26,True,MP2K6_HUMAN_D0_3ENM_C,True,28.5,2.635129451751709
27,True,MK14_MOUSE_D0_4LOP_B,True,26.3,1.6139522790908813
28,True,JAK2_HUMAN_D1_4BBF_C,True,34.4,1.584627628326416
