,templateid,seqid
0,HCK_HUMAN_D0_2HCK_B,75.8
1,HCK_HUMAN_D0_1AD5_A,75.8
2,HCK_HUMAN_D0_1AD5_B,75.8
3,HCK_HUMAN_D0_2HCK_A,75.8
4,HCK_HUMAN_D0_3VRZ_B,75.6
5,HCK_HUMAN_D0_3VS6_B,75.6
6,HCK_HUMAN_D0_2C0I_B,75.6
7,HCK_HUMAN_D0_3VS4_B,75.6
8,HCK_HUMAN_D0_3VS2_A,75.6
9,HCK_HUMAN_D0_3VS7_A,75.6
10,HCK_HUMAN_D0_3VS5_A,75.6
11,HCK_HUMAN_D0_3VS3_B,75.6
12,HCK_HUMAN_D0_3VS6_A,75.6
13,HCK_HUMAN_D0_3VS4_A,75.6
14,HCK_HUMAN_D0_3VS5_B,75.6
15,HCK_HUMAN_D0_2C0O_A,75.6
16,HCK_HUMAN_D0_2C0T_A,75.6
17,HCK_HUMAN_D0_3VS2_B,75.6
18,HCK_HUMAN_D0_3VRY_B,75.6
19,HCK_HUMAN_D0_3VRZ_A,75.6
20,HCK_HUMAN_D0_2C0T_B,75.6
21,HCK_HUMAN_D0_2C0I_A,75.6
22,HCK_HUMAN_D0_3VS3_A,75.6
23,HCK_HUMAN_D0_3VS0_A,75.6
24,HCK_HUMAN_D0_4LUD_B,75.6
25,HCK_HUMAN_D0_2C0O_B,75.6
26,HCK_HUMAN_D0_3VS0_B,75.6
27,HCK_HUMAN_D0_4LUD_A,75.6
28,HCK_HUMAN_D0_3VS7_B,75.6
29,HCK_HUMAN_D0_3VS1_B,75.6
30,HCK_HUMAN_D0_4LUE_B,75.6
31,HCK_HUMAN_D0_3VRY_A,75.6
32,HCK_HUMAN_D0_1QCF_A,75.6
33,HCK_HUMAN_D0_3VS1_A,75.6
34,HCK_HUMAN_D0_4LUE_A,75.6
35,HCK_HUMAN_D0_2HK5_A,75.4
36,LYN_MOUSE_D0_2ZV9_A,72.8
37,LYN_MOUSE_D0_2ZV8_A,72.5
38,LYN_MOUSE_D0_2ZV7_A,72.5
39,LCK_HUMAN_D0_3B2W_A,72.4
40,LCK_HUMAN_D0_3ACJ_A,72.4
41,LCK_HUMAN_D0_3AD6_A,72.4
42,LCK_HUMAN_D0_2OG8_B,72.4
43,LCK_HUMAN_D0_3AD4_A,72.4
44,LCK_HUMAN_D0_3KMM_A,72.4
45,LCK_HUMAN_D0_3LCK_A,72.4
46,LCK_HUMAN_D0_3BYM_A,72.4
47,LYN_HUMAN_D0_3A4O_X,72.4
48,LCK_HUMAN_D0_4C3F_A,72.4
49,LCK_HUMAN_D0_3BYO_A,72.4
50,LCK_HUMAN_D0_1QPE_A,72.4
51,LCK_HUMAN_D0_3AC3_A,72.4
52,LCK_HUMAN_D0_3AD5_A,72.4
53,LCK_HUMAN_D0_1QPJ_A,72.4
54,LCK_HUMAN_D0_3AC2_A,72.4
55,LCK_HUMAN_D0_2OFV_A,72.4
56,LCK_HUMAN_D0_2OF4_A,72.4
57,LCK_HUMAN_D0_3MPM_A,72.4
58,LCK_HUMAN_D0_3AC8_A,72.4
59,LCK_HUMAN_D0_3AC5_A,72.4
60,LYN_MOUSE_D0_2ZVA_A,72.4
61,LCK_HUMAN_D0_2OFU_A,72.4
62,LCK_HUMAN_D0_2PL0_A,72.4
63,LCK_HUMAN_D0_2ZM1_A,72.4
64,LCK_HUMAN_D0_2ZM4_A,72.4
65,LCK_HUMAN_D0_2OF2_A,72.4
66,LCK_HUMAN_D0_3BYU_A,72.4
67,LCK_HUMAN_D0_3AC4_A,72.4
68,LCK_HUMAN_D0_3AC1_A,72.4
69,LCK_HUMAN_D0_3BYS_A,72.4
70,LCK_HUMAN_D0_1QPC_A,72.4
71,LCK_HUMAN_D0_3ACK_A,72.4
72,LCK_HUMAN_D0_3KXZ_A,72.4
73,LCK_HUMAN_D0_2OG8_A,72.4
74,LCK_HUMAN_D0_1QPD_A,72.1
75,LCK_HUMAN_D0_2ZYB_A,71.5
76,LCK_HUMAN_D0_2OFV_B,71.3
77,SRC_CHICK_D0_3SVV_A,69.2
78,SRC_HUMAN_D0_1YOL_B,69.1
79,SRC_HUMAN_D0_1YOL_A,69.1
80,SRC_CHICK_D0_3F6X_B,69.0
81,SRC_CHICK_D0_3F3T_B,68.9
82,SRC_HUMAN_D0_1YOM_B,68.9
83,SRC_CHICK_D0_3G6G_A,68.9
84,SRC_CHICK_D0_4U5J_B,68.9
85,SRC_HUMAN_D0_2BDF_B,68.9
86,SRC_CHICK_D0_2QLQ_B,68.9
87,SRC_CHICK_D0_4LGG_B,68.9
88,SRC_CHICK_D0_4DGG_A,68.9
89,SRC_CHICK_D0_3OF0_B,68.9
90,SRC_CHICK_D0_3F6X_C,68.9
91,SRC_CHICK_D0_3D7U_D,68.9
92,SRC_CHICK_D0_3F6X_A,68.9
93,SRC_CHICK_D0_3QLG_A,68.9
94,SRC_CHICK_D0_3QLF_A,68.9
95,SRC_CHICK_D0_2PTK_A,68.9
96,SRC_CHICK_D0_3OEZ_A,68.9
97,SRC_CHICK_D0_3U4W_A,68.9
98,SRC_HUMAN_D0_1FMK_A,68.9
99,SRC_CHICK_D0_4U5J_A,68.9
100,SRC_HUMAN_D0_1YOM_A,68.9
101,SRC_CHICK_D0_3G5D_A,68.9
102,SRC_CHICK_D0_3D7T_B,68.9
103,SRC_CHICK_D0_3F3V_B,68.9
104,SRC_CHICK_D0_3DQX_A,68.9
