,templateid,seqid
0,FGFR1_HUMAN_D0_3C4F_B,100.0
1,FGFR1_HUMAN_D0_3GQI_A,100.0
2,FGFR1_HUMAN_D0_4NKA_B,100.0
3,FGFR1_HUMAN_D0_3JS2_A,100.0
4,FGFR1_HUMAN_D0_3GQL_A,100.0
5,FGFR1_HUMAN_D0_3KXX_A,100.0
6,FGFR1_HUMAN_D0_3C4F_A,100.0
7,FGFR1_HUMAN_D0_4NK9_A,100.0
8,FGFR1_HUMAN_D0_2FGI_A,100.0
9,FGFR1_HUMAN_D0_4NK9_B,100.0
10,FGFR1_HUMAN_D0_3TT0_A,100.0
11,FGFR1_HUMAN_D0_4F65_A,100.0
12,FGFR1_HUMAN_D0_4NKA_A,100.0
13,FGFR2_HUMAN_D0_2PVF_A,90.0
14,FGFR2_HUMAN_D0_2PZP_B,89.6
15,FGFR2_HUMAN_D0_2PZP_A,89.5
16,FGFR2_HUMAN_D0_4J99_C,89.1
17,FGFR2_HUMAN_D0_3B2T_A,87.8
18,FGFR2_HUMAN_D0_3CLY_A,87.6
19,FGFR4_HUMAN_D0_4R6V_A,79.8
20,FGFR4_HUMAN_D0_4TYE_A,75.3
21,FGFR4_HUMAN_D0_4TYJ_A,75.3
22,VGFR2_HUMAN_D0_1Y6B_A,60.0
23,VGFR2_HUMAN_D0_3EFL_B,59.9
24,VGFR2_HUMAN_D0_2P2I_B,59.3
25,VGFR2_HUMAN_D0_3CJG_A,59.2
26,VGFR2_HUMAN_D0_1VR2_A,58.8
27,VGFR2_HUMAN_D0_2P2I_A,58.8
28,VGFR2_HUMAN_D0_2OH4_A,58.4
29,VGFR2_HUMAN_D0_3EFL_A,58.3
30,VGFR2_HUMAN_D0_3CJF_A,58.3
31,VGFR2_HUMAN_D0_3DTW_B,58.0
32,VGFR2_HUMAN_D0_3VNT_A,57.9
33,VGFR2_HUMAN_D0_4ASE_A,57.9
34,VGFR2_HUMAN_D0_3B8R_B,57.8
35,VGFR2_HUMAN_D0_3CP9_B,57.8
