,templateid,seqid
0,ITK_HUMAN_D0_3MJ2_A,66.5
1,ITK_HUMAN_D0_4L7S_A,66.4
2,ITK_HUMAN_D0_1SM2_A,66.4
3,ITK_HUMAN_D0_4PP9_B,66.4
4,ITK_HUMAN_D0_4M14_A,66.4
5,ITK_HUMAN_D0_4KIO_B,66.4
6,ITK_HUMAN_D0_4PPC_B,66.4
7,ITK_HUMAN_D0_1SNU_A,66.4
8,ITK_HUMAN_D0_4PPA_A,66.4
9,ITK_HUMAN_D0_3V5L_A,66.4
10,ITK_HUMAN_D0_3V8T_A,66.4
11,ITK_HUMAN_D0_4PPB_B,66.4
12,ITK_HUMAN_D0_4KIO_D,66.4
13,ITK_HUMAN_D0_4HCU_A,66.4
14,ITK_HUMAN_D0_4M13_A,66.4
15,ITK_HUMAN_D0_4M0Y_A,66.4
16,ITK_HUMAN_D0_4M12_A,66.4
17,ITK_HUMAN_D0_1SNX_B,66.4
18,ITK_HUMAN_D0_4HCV_A,66.4
19,ITK_HUMAN_D0_1SNX_A,66.4
20,ITK_HUMAN_D0_4MF0_A,66.4
21,ITK_HUMAN_D0_3V8T_B,66.4
22,ITK_HUMAN_D0_3V5L_B,66.4
23,ITK_HUMAN_D0_3V5L_C,66.4
24,ITK_HUMAN_D0_4PP9_A,66.4
25,ITK_HUMAN_D0_3V8W_A,66.4
26,ITK_HUMAN_D0_4KIO_A,66.4
27,ITK_HUMAN_D0_1SNU_B,66.4
28,ITK_HUMAN_D0_4PPB_A,66.4
29,ITK_HUMAN_D0_4L7S_B,66.4
30,ITK_HUMAN_D0_4MF0_B,66.4
31,ITK_HUMAN_D0_1SM2_B,66.4
32,ITK_HUMAN_D0_4PPC_A,66.4
33,ITK_HUMAN_D0_4M15_A,66.4
34,ITK_HUMAN_D0_3T9T_A,66.4
35,ITK_HUMAN_D0_4M0Z_A,66.4
36,ITK_HUMAN_D0_3V5J_B,66.4
37,ITK_HUMAN_D0_4KIO_C,66.4
38,ITK_HUMAN_D0_4PPA_B,66.4
39,ITK_HUMAN_D0_3V8W_B,66.4
40,ITK_HUMAN_D0_4PQN_A,65.9
41,ITK_HUMAN_D0_3V5J_A,65.7
42,ITK_HUMAN_D0_4MF1_B,65.5
43,ITK_HUMAN_D0_4MF1_A,65.5
44,ITK_HUMAN_D0_3V5L_D,65.4
45,ITK_HUMAN_D0_3MIY_B,65.0
46,ITK_HUMAN_D0_3MIY_A,64.9
47,ITK_HUMAN_D0_3QGW_A,64.8
48,BTK_HUMAN_D0_4OT6_A,64.8
49,BTK_HUMAN_D0_4OTR_A,64.8
50,BTK_HUMAN_D0_4OT5_A,64.8
51,BTK_HUMAN_D0_4OTQ_A,64.8
