,templateid,seqid
0,LCK_HUMAN_D0_2ZYB_A,100.0
1,LCK_HUMAN_D0_1QPC_A,100.0
2,LCK_HUMAN_D0_3BYU_A,100.0
3,LCK_HUMAN_D0_3AD5_A,100.0
4,LCK_HUMAN_D0_2OF4_A,100.0
5,LCK_HUMAN_D0_3AC2_A,100.0
6,LCK_HUMAN_D0_3ACJ_A,100.0
7,LCK_HUMAN_D0_3AC1_A,100.0
8,LCK_HUMAN_D0_2ZM1_A,100.0
9,LCK_HUMAN_D0_3MPM_A,100.0
10,LCK_HUMAN_D0_2OG8_B,100.0
11,LCK_HUMAN_D0_2OFV_A,100.0
12,LCK_HUMAN_D0_2OG8_A,100.0
13,LCK_HUMAN_D0_2PL0_A,100.0
14,LCK_HUMAN_D0_2OFV_B,100.0
15,LCK_HUMAN_D0_2OF2_A,100.0
16,LCK_HUMAN_D0_2OFU_A,100.0
17,LCK_HUMAN_D0_3ACK_A,100.0
18,LCK_HUMAN_D0_3KMM_A,100.0
19,LCK_HUMAN_D0_3AD6_A,100.0
20,LCK_HUMAN_D0_2ZM4_A,100.0
21,LCK_HUMAN_D0_3BYS_A,100.0
22,LCK_HUMAN_D0_3AD4_A,100.0
23,LCK_HUMAN_D0_3AC4_A,100.0
24,LCK_HUMAN_D0_3AC5_A,100.0
25,LCK_HUMAN_D0_3LCK_A,100.0
26,LCK_HUMAN_D0_4C3F_A,100.0
27,LCK_HUMAN_D0_3B2W_A,100.0
28,LCK_HUMAN_D0_1QPJ_A,100.0
29,LCK_HUMAN_D0_3BYM_A,100.0
30,LCK_HUMAN_D0_3AC8_A,100.0
31,LCK_HUMAN_D0_1QPE_A,100.0
32,LCK_HUMAN_D0_3BYO_A,100.0
33,LCK_HUMAN_D0_3KXZ_A,100.0
34,LCK_HUMAN_D0_3AC3_A,100.0
35,LCK_HUMAN_D0_1QPD_A,99.6
36,HCK_HUMAN_D0_2HK5_A,77.4
37,HCK_HUMAN_D0_3VS3_B,77.2
38,HCK_HUMAN_D0_3VS3_A,77.2
39,HCK_HUMAN_D0_2C0T_B,77.2
40,HCK_HUMAN_D0_3VS5_A,77.2
41,HCK_HUMAN_D0_3VS6_A,77.2
42,HCK_HUMAN_D0_3VRY_A,77.2
43,HCK_HUMAN_D0_3VS2_A,77.2
44,HCK_HUMAN_D0_3VS7_B,77.2
45,HCK_HUMAN_D0_3VS1_A,77.2
46,HCK_HUMAN_D0_3VS2_B,77.2
47,HCK_HUMAN_D0_4LUE_B,77.2
48,HCK_HUMAN_D0_2C0I_B,77.2
49,HCK_HUMAN_D0_3VS1_B,77.2
50,HCK_HUMAN_D0_3VS6_B,77.2
51,HCK_HUMAN_D0_2C0O_A,77.2
52,HCK_HUMAN_D0_3VRY_B,77.2
53,HCK_HUMAN_D0_3VRZ_A,77.2
54,HCK_HUMAN_D0_3VS5_B,77.2
55,HCK_HUMAN_D0_3VS0_B,77.2
56,HCK_HUMAN_D0_3VS0_A,77.2
57,HCK_HUMAN_D0_1QCF_A,77.2
58,HCK_HUMAN_D0_3VRZ_B,77.2
59,HCK_HUMAN_D0_3VS4_B,77.2
60,HCK_HUMAN_D0_2C0T_A,77.2
61,HCK_HUMAN_D0_2C0O_B,77.2
62,HCK_HUMAN_D0_2C0I_A,77.2
63,HCK_HUMAN_D0_3VS4_A,77.2
64,HCK_HUMAN_D0_3VS7_A,77.2
65,HCK_HUMAN_D0_4LUD_B,77.2
66,HCK_HUMAN_D0_4LUE_A,77.2
67,HCK_HUMAN_D0_4LUD_A,77.2
68,HCK_HUMAN_D0_1AD5_B,76.2
69,HCK_HUMAN_D0_1AD5_A,76.2
70,HCK_HUMAN_D0_2HCK_A,76.2
71,HCK_HUMAN_D0_2HCK_B,76.2
72,LYN_HUMAN_D0_3A4O_X,75.2
73,LYN_MOUSE_D0_2ZVA_A,73.6
74,LYN_MOUSE_D0_2ZV7_A,73.3
75,LYN_MOUSE_D0_2ZV8_A,73.3
76,LYN_MOUSE_D0_2ZV9_A,73.2
77,SRC_CHICK_D0_4AGW_A,67.7
78,SRC_CHICK_D0_3F3U_A,67.7
79,SRC_CHICK_D0_3UQF_A,67.7
80,SRC_CHICK_D0_3TZ7_A,67.7
81,SRC_CHICK_D0_3EN4_A,67.7
82,SRC_CHICK_D0_2HWP_B,67.7
83,SRC_CHICK_D0_3G5D_A,67.7
84,SRC_HUMAN_D0_4K11_A,67.7
85,SRC_CHICK_D0_3TZ9_B,67.7
86,SRC_CHICK_D0_3UQF_B,67.7
87,SRC_HUMAN_D0_4MXO_A,67.7
88,SRC_CHICK_D0_3G6H_B,67.7
89,SRC_CHICK_D0_3D7T_B,67.7
90,SRC_CHICK_D0_3F3T_A,67.7
91,SRC_CHICK_D0_3UQG_B,67.7
92,SRC_CHICK_D0_3F6X_D,67.7
93,SRC_CHICK_D0_4U5J_B,67.7
94,SRC_CHICK_D0_3F3V_A,67.7
95,SRC_CHICK_D0_3F3W_A,67.7
96,SRC_CHICK_D0_3EN6_A,67.7
97,SRC_CHICK_D0_3TZ8_B,67.7
98,SRC_CHICK_D0_3OEZ_A,67.7
99,SRC_HUMAN_D0_1FMK_A,67.7
100,SRC_CHICK_D0_2OIQ_B,67.7
101,SRC_HUMAN_D0_4MXX_A,67.7
102,SRC_CHICK_D0_3QLG_B,67.7
103,SRC_CHICK_D0_4FIC_A,67.7
104,SRC_HUMAN_D0_2SRC_A,67.7
105,SRC_CHICK_D0_3OF0_A,67.7
106,SRC_HUMAN_D0_1YOM_A,67.7
107,SRC_CHICK_D0_3LOK_A,67.7
108,SRC_CHICK_D0_3UQG_A,67.7
109,SRC_CHICK_D0_3QLG_A,67.7
110,SRC_CHICK_D0_3TZ9_A,67.7
111,SRC_CHICK_D0_3QLF_A,67.7
112,SRC_CHICK_D0_3EL8_A,67.7
113,SRC_CHICK_D0_3EN5_B,67.7
114,SRC_CHICK_D0_3G6G_B,67.7
115,SRC_HUMAN_D0_1Y57_A,67.7
116,SRC_CHICK_D0_3EN6_B,67.7
117,SRC_CHICK_D0_3DQX_A,67.7
118,SRC_CHICK_D0_4AGW_B,67.7
119,SRC_HUMAN_D0_4MXZ_B,67.7
120,SRC_CHICK_D0_3F3U_B,67.7
121,SRC_CHICK_D0_3F3V_B,67.7
122,SRC_CHICK_D0_4LGH_A,67.7
123,SRC_CHICK_D0_3G6H_A,67.7
124,SRC_CHICK_D0_4U5J_A,67.7
125,SRC_CHICK_D0_3TZ7_B,67.7
126,SRC_CHICK_D0_3EL8_B,67.7
127,SRC_CHICK_D0_3TZ8_A,67.7
128,SRC_CHICK_D0_3OF0_B,67.7
129,SRC_HUMAN_D0_4MXX_B,67.7
130,SRC_CHICK_D0_3EN4_B,67.7
131,SRC_CHICK_D0_2OIQ_A,67.7
132,SRC_CHICK_D0_2HWO_B,67.7
133,SRC_CHICK_D0_3DQX_B,67.7
134,SRC_CHICK_D0_3U51_B,67.7
135,SRC_HUMAN_D0_1YI6_A,67.7
136,SRC_CHICK_D0_3GEQ_B,67.7
137,SRC_CHICK_D0_3G5D_B,67.7
138,SRC_CHICK_D0_2QLQ_B,67.7
139,SRC_CHICK_D0_3G6G_A,67.7
140,SRC_CHICK_D0_2PTK_A,67.7
141,SRC_HUMAN_D0_4MXY_B,67.7
142,SRC_HUMAN_D0_2BDF_A,67.7
143,SRC_CHICK_D0_3D7U_B,67.7
144,SRC_CHICK_D0_2QLQ_A,67.7
145,SRC_CHICK_D0_3F3W_B,67.7
146,SRC_CHICK_D0_3D7U_D,67.7
147,SRC_HUMAN_D0_1YOM_B,67.7
148,SRC_HUMAN_D0_2H8H_A,67.7
149,SRC_CHICK_D0_4DGG_B,67.7
150,SRC_CHICK_D0_4LGG_B,67.7
151,SRC_CHICK_D0_3F6X_C,67.7
152,SRC_CHICK_D0_4FIC_B,67.7
153,SRC_HUMAN_D0_2BDJ_A,67.7
154,SRC_CHICK_D0_3U4W_A,67.7
155,SRC_HUMAN_D0_2BDF_B,67.7
156,SRC_CHICK_D0_3F3T_B,67.7
157,SRC_CHICK_D0_3OEZ_B,67.7
158,SRC_CHICK_D0_3U51_A,67.7
159,SRC_CHICK_D0_3F6X_A,67.7
160,SRC_HUMAN_D0_1YI6_B,67.7
161,SRC_CHICK_D0_3GEQ_A,67.7
162,SRC_CHICK_D0_4DGG_A,67.7
163,SRC_HUMAN_D0_1KSW_A,67.6
164,SRC_CHICK_D0_3DQW_A,67.5
165,SRC_CHICK_D0_3DQW_D,67.5
166,SRC_CHICK_D0_3DQW_B,67.5
167,SRC_CHICK_D0_3DQW_C,67.5
168,SRC_CHICK_D0_4MCV_A,66.5
169,SRC_CHICK_D0_3F6X_B,66.5
170,SRC_HUMAN_D0_4MXY_A,66.4
171,SRC_HUMAN_D0_4MXZ_A,66.4
172,SRC_CHICK_D0_4MCV_B,66.4
173,SRC_CHICK_D0_3SVV_A,66.2
174,SRC_CHICK_D0_2QI8_A,66.1
175,SRC_CHICK_D0_3LOK_B,66.1
176,SRC_CHICK_D0_2QQ7_A,65.9
177,SRC_CHICK_D0_2QQ7_B,65.9
178,SRC_CHICK_D0_2HWO_A,65.8
179,SRC_CHICK_D0_2QI8_B,65.8
180,SRC_HUMAN_D0_1YOJ_A,65.7
181,SRC_HUMAN_D0_1YOL_B,65.7
182,SRC_HUMAN_D0_1YOL_A,65.7
183,SRC_CHICK_D0_3EN7_A,65.5
184,SRC_CHICK_D0_3SVV_B,65.5
