,templateid,seqid
0,FES_HUMAN_D0_3CBL_A,100.0
1,FES_HUMAN_D0_3BKB_A,100.0
2,FES_HUMAN_D0_4E93_A,100.0
3,SRC_CHICK_D0_2HWO_A,48.0
4,SRC_CHICK_D0_3EN7_A,47.5
5,LCK_HUMAN_D0_2OFV_B,46.5
6,SRC_HUMAN_D0_1YOJ_B,46.5
7,SRC_CHICK_D0_4LGG_A,46.4
8,SRC_CHICK_D0_4LGH_B,46.2
9,SRC_CHICK_D0_2QQ7_A,46.0
10,SRC_CHICK_D0_2HWP_A,45.9
11,SRC_CHICK_D0_2QI8_A,45.7
12,ITK_HUMAN_D0_3V5L_D,45.7
13,SRC_HUMAN_D0_1YOL_B,45.7
14,SRC_HUMAN_D0_1YOL_A,45.7
15,SRC_CHICK_D0_3SVV_A,45.6
16,ITK_HUMAN_D0_3MIY_B,45.6
17,SRC_HUMAN_D0_4MXZ_A,45.6
18,SRC_HUMAN_D0_4MXY_A,45.6
19,SRC_CHICK_D0_3QLF_B,45.5
20,SRC_CHICK_D0_3EL7_A,45.5
21,SRC_HUMAN_D0_1YOJ_A,45.5
22,ITK_HUMAN_D0_3MJ1_A,45.4
23,ITK_HUMAN_D0_3QGY_A,45.3
24,ITK_HUMAN_D0_3QGY_B,45.3
25,ITK_HUMAN_D0_3MIY_A,45.3
26,SRC_CHICK_D0_2QI8_B,45.3
27,ABL1_MOUSE_D0_3OXZ_A,45.3
28,SRC_CHICK_D0_3SVV_B,45.3
29,SRC_CHICK_D0_4MCV_B,45.2
30,ALK_HUMAN_D0_2XP2_A,45.1
31,ITK_HUMAN_D0_3QGW_A,45.1
32,SRC_CHICK_D0_4MCV_A,45.0
33,SRC_CHICK_D0_3LOK_B,45.0
34,ITK_HUMAN_D0_4MF1_A,45.0
35,ITK_HUMAN_D0_3QGW_B,45.0
36,ITK_HUMAN_D0_4PQN_A,44.8
37,ITK_HUMAN_D0_4MF1_B,44.8
38,ITK_HUMAN_D0_3V5J_A,44.8
39,ALK_HUMAN_D0_4CCB_A,44.8
40,ITK_HUMAN_D0_4HCV_A,44.7
41,ITK_HUMAN_D0_3V8T_A,44.7
42,ITK_HUMAN_D0_4M15_A,44.7
43,ITK_HUMAN_D0_1SNX_B,44.7
44,ITK_HUMAN_D0_4PPB_A,44.7
45,ALK_HUMAN_D0_4DCE_A,44.7
46,ITK_HUMAN_D0_3V5J_B,44.7
47,ITK_HUMAN_D0_4PPA_B,44.7
48,ALK_HUMAN_D0_4FNW_A,44.7
49,ITK_HUMAN_D0_4M13_A,44.7
50,SRC_CHICK_D0_3EN7_B,44.7
51,ITK_HUMAN_D0_4HCU_A,44.7
52,ITK_HUMAN_D0_4PP9_B,44.7
53,ALK_HUMAN_D0_4DCE_B,44.7
54,ALK_HUMAN_D0_3L9P_A,44.7
55,ALK_HUMAN_D0_4CTC_A,44.7
56,ITK_HUMAN_D0_4L7S_A,44.7
57,ITK_HUMAN_D0_1SNU_B,44.7
58,ALK_HUMAN_D0_4FOD_A,44.7
59,ITK_HUMAN_D0_4M0Z_A,44.7
60,ALK_HUMAN_D0_4FOC_A,44.7
61,ITK_HUMAN_D0_4M14_A,44.7
62,ITK_HUMAN_D0_3T9T_A,44.7
63,ALK_HUMAN_D0_4ANS_A,44.7
64,ITK_HUMAN_D0_4HCT_A,44.7
65,ALK_HUMAN_D0_2YHV_A,44.7
66,ITK_HUMAN_D0_4KIO_D,44.7
67,ALK_HUMAN_D0_4CNH_B,44.7
68,ITK_HUMAN_D0_1SNU_A,44.7
69,ALK_HUMAN_D0_3LCS_A,44.7
70,ITK_HUMAN_D0_4MF0_A,44.7
71,ALK_HUMAN_D0_2XBA_A,44.7
72,ITK_HUMAN_D0_4PPC_A,44.7
73,ITK_HUMAN_D0_1SNX_A,44.7
74,ALK_HUMAN_D0_2YJR_A,44.7
75,ALK_HUMAN_D0_4ANQ_A,44.7
76,ALK_HUMAN_D0_4FNX_A,44.7
77,ALK_HUMAN_D0_4FNY_A,44.7
78,ITK_HUMAN_D0_3V8W_B,44.7
79,ITK_HUMAN_D0_4KIO_C,44.7
80,ITK_HUMAN_D0_1SM2_B,44.7
81,ITK_HUMAN_D0_4L7S_B,44.7
82,ITK_HUMAN_D0_4PPA_A,44.7
83,ITK_HUMAN_D0_4PPC_B,44.7
84,ITK_HUMAN_D0_4KIO_A,44.7
85,ITK_HUMAN_D0_4MF0_B,44.7
86,ALK_HUMAN_D0_4JOA_A,44.7
87,ALK_HUMAN_D0_3AOX_A,44.7
88,ITK_HUMAN_D0_3V5L_A,44.7
89,ROS1_HUMAN_D0_3ZBF_A,44.7
90,ITK_HUMAN_D0_3V5L_C,44.7
91,ITK_HUMAN_D0_4PPB_B,44.7
92,ALK_HUMAN_D0_4CD0_A,44.7
93,ALK_HUMAN_D0_4FOB_A,44.7
94,ALK_HUMAN_D0_4CMU_A,44.7
95,ALK_HUMAN_D0_4FNZ_A,44.7
96,ALK_HUMAN_D0_4ANL_A,44.7
97,ALK_HUMAN_D0_2YFX_A,44.7
98,ALK_HUMAN_D0_4CCU_A,44.7
99,ALK_HUMAN_D0_4CNH_A,44.7
100,ALK_HUMAN_D0_4CTB_A,44.7
101,ITK_HUMAN_D0_4KIO_B,44.7
102,ALK_HUMAN_D0_4MKC_A,44.7
103,ITK_HUMAN_D0_4M0Y_A,44.7
104,ITK_HUMAN_D0_3V8T_B,44.7
105,ALK_HUMAN_D0_4CMO_A,44.7
106,ALK_HUMAN_D0_4CLJ_A,44.7
107,ALK_HUMAN_D0_3LCT_A,44.7
108,ITK_HUMAN_D0_1SM2_A,44.7
109,ITK_HUMAN_D0_4M12_A,44.7
110,ITK_HUMAN_D0_3V8W_A,44.7
111,ITK_HUMAN_D0_4PP9_A,44.7
112,ALK_HUMAN_D0_2XB7_A,44.7
113,ALK_HUMAN_D0_4CLI_A,44.7
114,ITK_HUMAN_D0_3V5L_B,44.7
115,SRC_HUMAN_D0_1KSW_A,44.7
116,SRC_CHICK_D0_3F6X_B,44.6
117,SRC_HUMAN_D0_1FMK_A,44.5
118,SRC_HUMAN_D0_4MXZ_B,44.5
119,SRC_HUMAN_D0_1YI6_B,44.5
120,SRC_HUMAN_D0_4MXX_A,44.5
121,SRC_HUMAN_D0_1YOM_A,44.5
122,SRC_HUMAN_D0_1Y57_A,44.5
123,SRC_HUMAN_D0_2BDF_B,44.5
124,SRC_HUMAN_D0_2BDF_A,44.5
125,SRC_HUMAN_D0_4MXO_B,44.5
126,SRC_CHICK_D0_2QQ7_B,44.5
127,SRC_HUMAN_D0_2SRC_A,44.5
128,SRC_HUMAN_D0_2H8H_A,44.5
129,ALK_HUMAN_D0_4CMT_A,44.5
130,SRC_HUMAN_D0_4MXX_B,44.5
131,SRC_HUMAN_D0_2BDJ_A,44.5
132,SRC_HUMAN_D0_1YOM_B,44.5
133,SRC_HUMAN_D0_4K11_A,44.5
134,SRC_HUMAN_D0_4MXY_B,44.5
135,SRC_HUMAN_D0_1YI6_A,44.5
136,SRC_HUMAN_D0_4MXO_A,44.5
137,ABL2_HUMAN_D0_3HMI_A,44.4
138,ABL2_HUMAN_D0_2XYN_B,44.4
139,ABL2_HUMAN_D0_3GVU_A,44.4
140,ABL2_HUMAN_D0_2XYN_C,44.4
141,ABL2_HUMAN_D0_2XYN_A,44.4
142,ABL1_HUMAN_D0_2HYY_B,44.2
143,ITK_HUMAN_D0_3MJ2_A,44.2
144,ABL1_MOUSE_D0_3DK6_A,44.2
145,LCK_HUMAN_D0_1QPE_A,44.1
146,SRC_CHICK_D0_3EL8_A,44.1
147,SRC_CHICK_D0_3F3W_B,44.1
148,LCK_HUMAN_D0_4C3F_A,44.1
149,LCK_HUMAN_D0_3KMM_A,44.1
150,LCK_HUMAN_D0_2OFV_A,44.1
151,SRC_CHICK_D0_3TZ7_A,44.1
152,SRC_CHICK_D0_3QLG_A,44.1
153,SRC_CHICK_D0_4U5J_B,44.1
154,SRC_CHICK_D0_3TZ9_A,44.1
155,SRC_CHICK_D0_3F3T_A,44.1
156,LCK_HUMAN_D0_3AC4_A,44.1
157,LCK_HUMAN_D0_3AD4_A,44.1
