,templateid,seqid
0,MERTK_HUMAN_D0_3BPR_C,66.5
1,MERTK_HUMAN_D0_2P0C_A,64.7
2,MERTK_HUMAN_D0_4MH7_B,64.7
3,MERTK_HUMAN_D0_4M3Q_A,64.7
4,MERTK_HUMAN_D0_3TCP_B,64.7
5,MERTK_HUMAN_D0_4M3Q_B,64.7
6,MERTK_HUMAN_D0_3BPR_D,64.7
7,MERTK_HUMAN_D0_4MH7_A,64.7
8,MERTK_HUMAN_D0_2P0C_B,64.7
9,MERTK_HUMAN_D0_3BRB_A,64.7
10,MERTK_HUMAN_D0_4MHA_A,64.7
11,MERTK_HUMAN_D0_3TCP_A,64.7
12,MERTK_HUMAN_D0_3BPR_B,64.7
13,MERTK_HUMAN_D0_3BPR_A,64.7
14,MERTK_HUMAN_D0_3BRB_B,64.7
15,ABL1_MOUSE_D0_3OXZ_A,47.0
16,MET_HUMAN_D0_4KNB_C,46.0
17,ABL1_MOUSE_D0_3K5V_A,45.8
18,ABL1_HUMAN_D0_2G2F_A,45.6
19,ABL1_MOUSE_D0_2Z60_A,45.6
20,ABL1_MOUSE_D0_3MSS_A,45.6
21,ABL1_HUMAN_D0_3CS9_B,45.6
22,ABL1_HUMAN_D0_2HIW_A,45.6
23,ABL1_HUMAN_D0_2G2I_B,45.6
24,ABL1_MOUSE_D0_3K5V_B,45.6
25,ABL1_HUMAN_D0_2V7A_A,45.6
26,ABL1_HUMAN_D0_2E2B_A,45.6
27,ABL1_MOUSE_D0_3MS9_B,45.6
28,ABL1_MOUSE_D0_3MSS_C,45.6
29,ABL1_MOUSE_D0_3DK3_B,45.6
30,ABL1_MOUSE_D0_3KF4_A,45.6
31,ABL1_HUMAN_D0_2GQG_A,45.6
32,ABL1_MOUSE_D0_1OPJ_A,45.6
33,ABL1_MOUSE_D0_1M52_A,45.6
34,ABL1_MOUSE_D0_3DK3_A,45.6
35,ABL1_MOUSE_D0_1OPK_A,45.6
36,ABL1_HUMAN_D0_3QRI_A,45.6
37,ABL1_MOUSE_D0_3OY3_B,45.6
38,ABL1_HUMAN_D0_2HZ0_A,45.6
39,ABL1_MOUSE_D0_2QOH_B,45.6
40,ABL1_MOUSE_D0_2QOH_A,45.6
41,ABL1_MOUSE_D0_3DK7_A,45.6
42,ABL1_HUMAN_D0_2E2B_B,45.6
43,ABL1_MOUSE_D0_3KF4_B,45.6
44,ABL1_HUMAN_D0_1OPL_A,45.6
45,ABL1_HUMAN_D0_3QRJ_B,45.6
46,ABL1_HUMAN_D0_3CS9_A,45.6
47,ABL1_HUMAN_D0_2F4J_A,45.6
48,ABL1_HUMAN_D0_2GQG_B,45.6
49,ABL1_HUMAN_D0_2HIW_B,45.6
50,ABL1_HUMAN_D0_2G1T_A,45.6
51,ABL1_HUMAN_D0_3QRK_A,45.6
52,ABL1_HUMAN_D0_2G2H_B,45.6
53,ABL1_HUMAN_D0_2FO0_A,45.6
54,ABL1_HUMAN_D0_2G2H_A,45.6
55,ABL1_MOUSE_D0_3KFA_B,45.6
56,ABL1_HUMAN_D0_2G2I_A,45.6
57,ABL1_MOUSE_D0_1M52_B,45.6
58,ABL1_HUMAN_D0_3UE4_A,45.6
59,ABL1_HUMAN_D0_3CS9_D,45.6
60,ABL1_MOUSE_D0_1OPJ_B,45.6
61,ABL1_HUMAN_D0_2V7A_B,45.6
62,ABL1_MOUSE_D0_1IEP_A,45.6
63,ABL1_HUMAN_D0_3PYY_A,45.6
64,ABL1_MOUSE_D0_1IEP_B,45.6
65,ABL1_HUMAN_D0_2HZ4_B,45.6
66,ABL1_HUMAN_D0_2G2F_B,45.6
67,ABL1_HUMAN_D0_2HZI_A,45.6
