templateid,seqid,rmsd
ITK_HUMAN_D0_3MIY_A,37.3,0.0
ITK_HUMAN_D0_3MIY_B,37.2,0.4538064301013946
ITK_HUMAN_D0_3MJ1_A,36.7,0.644336998462677
ITK_HUMAN_D0_3QGW_A,36.5,0.5169276595115662
ITK_HUMAN_D0_3QGW_B,36.4,0.4616188704967499
INSR_HUMAN_D0_2Z8C_A,36.2,0.7315222024917603
ITK_HUMAN_D0_4PQN_A,36.2,0.5840083956718445
ITK_HUMAN_D0_3QGY_A,36.2,0.5686774253845215
INSR_HUMAN_D0_1GAG_A,36.2,0.7626684904098511
NTRK1_HUMAN_D0_4PMP_A,36.0,0.6222129464149475
ITK_HUMAN_D0_3MJ2_A,35.9,0.5502228736877441
ITK_HUMAN_D0_3QGY_B,35.9,0.5511254668235779
INSR_HUMAN_D0_4IBM_B,35.8,0.7093607783317566
ITK_HUMAN_D0_4MF1_B,35.8,0.4973497688770294
INSR_HUMAN_D0_1IR3_A,35.8,0.782731831073761
INSR_HUMAN_D0_4IBM_A,35.8,0.688973605632782
INSR_HUMAN_D0_3ETA_B,35.8,0.7007027268409729
INSR_HUMAN_D0_2B4S_D,35.8,0.80795818567276
INSR_HUMAN_D0_3BU3_A,35.8,0.762365460395813
ITK_HUMAN_D0_4MF1_A,35.8,0.5787721276283264
INSR_HUMAN_D0_1I44_A,35.8,0.6688741445541382
INSR_HUMAN_D0_1IRK_A,35.8,0.7680260539054871
INSR_HUMAN_D0_2B4S_B,35.8,0.7746265530586243
INSR_HUMAN_D0_3ETA_A,35.8,0.7127600312232971
INSR_HUMAN_D0_3EKK_A,35.8,0.6939628720283508
INSR_HUMAN_D0_1RQQ_B,35.8,0.8162912726402283
INSR_HUMAN_D0_3BU5_A,35.8,0.7896917462348938
INSR_HUMAN_D0_3EKN_A,35.8,0.657132089138031
INSR_HUMAN_D0_2AUH_A,35.8,0.7874394059181213
INSR_HUMAN_D0_1RQQ_A,35.8,0.7714108824729919
INSR_HUMAN_D0_1P14_A,35.8,0.709620475769043
INSR_HUMAN_D0_3BU6_A,35.8,0.7858819365501404
ITK_HUMAN_D0_4PPC_A,35.6,1.0394773483276367
ITK_HUMAN_D0_4M15_A,35.6,0.5373650193214417
ITK_HUMAN_D0_3V8T_A,35.6,0.4903415441513062
ITK_HUMAN_D0_4KIO_B,35.6,0.4932034611701965
ITK_HUMAN_D0_4PPA_A,35.6,1.1630935668945312
ITK_HUMAN_D0_4PPB_B,35.6,1.0579242706298828
ITK_HUMAN_D0_4M0Y_A,35.6,0.5265988707542419
ITK_HUMAN_D0_3T9T_A,35.6,0.5803483128547668
ITK_HUMAN_D0_3V5J_B,35.6,0.6971054673194885
ITK_HUMAN_D0_1SNU_A,35.6,0.5367820858955383
ITK_HUMAN_D0_3V8W_A,35.6,0.5192694067955017
ITK_HUMAN_D0_1SNX_A,35.6,0.570180356502533
ITK_HUMAN_D0_1SM2_B,35.6,0.5692126154899597
ITK_HUMAN_D0_4PP9_A,35.6,0.4614148736000061
ITK_HUMAN_D0_3V5L_B,35.6,0.5113819837570189
ITK_HUMAN_D0_4M13_A,35.6,0.5410261750221252
ITK_HUMAN_D0_4HCV_A,35.6,0.5133337378501892
ITK_HUMAN_D0_4M12_A,35.6,0.5511406064033508
ITK_HUMAN_D0_4PPB_A,35.6,1.1418521404266355
ITK_HUMAN_D0_4M14_A,35.6,0.5061792731285095
ITK_HUMAN_D0_3V5L_C,35.6,0.490210622549057
ITK_HUMAN_D0_4L7S_A,35.6,0.5395429730415344
ITK_HUMAN_D0_4KIO_C,35.6,0.5262947082519531
ITK_HUMAN_D0_1SM2_A,35.6,0.6595091223716736
ITK_HUMAN_D0_4L7S_B,35.6,0.5602118968963623
ITK_HUMAN_D0_4MF0_B,35.6,1.1750248670578003
ITK_HUMAN_D0_3V5L_A,35.6,0.5164921879768372
ITK_HUMAN_D0_4HCT_A,35.6,0.5242877006530762
ITK_HUMAN_D0_4HCU_A,35.6,0.5131270289421082
ITK_HUMAN_D0_3V8T_B,35.6,0.4662665724754334
ITK_HUMAN_D0_3V8W_B,35.6,0.6238209009170532
ITK_HUMAN_D0_4MF0_A,35.6,1.1129611730575562
ITK_HUMAN_D0_4KIO_A,35.6,0.5537871718406677
ITK_HUMAN_D0_4PPA_B,35.6,1.0935277938842771
ITK_HUMAN_D0_1SNX_B,35.6,0.4987303912639618
ITK_HUMAN_D0_4KIO_D,35.6,0.6003487706184387
ITK_HUMAN_D0_4PP9_B,35.6,0.5836056470870972
ITK_HUMAN_D0_4M0Z_A,35.6,0.5562564134597778
ITK_HUMAN_D0_1SNU_B,35.6,0.6050985455513
ITK_HUMAN_D0_4PPC_B,35.6,1.0736284255981443
ITK_HUMAN_D0_3V5L_D,35.5,0.5620233416557312
NTRK1_HUMAN_D0_4F0I_A,35.4,0.6181696057319641
NTRK1_HUMAN_D0_4PMT_A,35.4,0.6144333481788635
NTRK1_HUMAN_D0_4PMM_A,35.4,0.6187519431114197
NTRK1_HUMAN_D0_4F0I_B,35.4,0.6192561984062195
NTRK1_HUMAN_D0_4AOJ_C,35.4,0.6545021533966064
NTRK1_HUMAN_D0_4PMS_A,35.4,0.682415246963501
NTRK1_HUMAN_D0_4AOJ_B,35.4,0.6443886756896973
NTRK1_HUMAN_D0_4AOJ_A,35.4,0.6212029457092285
NTRK1_HUMAN_D0_4GT5_A,35.3,0.6345676779747009
ITK_HUMAN_D0_3V5J_A,35.2,0.5282633900642395
IGF1R_HUMAN_D0_3F5P_K,35.0,0.7539325952529907
IGF1R_HUMAN_D0_3F5P_L,35.0,0.759207010269165
IGF1R_HUMAN_D0_2ZM3_D,35.0,0.7367060780525208
IGF1R_HUMAN_D0_3F5P_J,35.0,0.7152548432350159
TYK2_HUMAN_D1_4OLI_A,34.8,0.6859017610549927
NTRK2_HUMAN_D0_4AT3_A,34.8,0.6461848020553589
NTRK2_HUMAN_D0_4ASZ_A,34.8,0.7061203122138977
NTRK2_HUMAN_D0_4AT4_A,34.8,0.7025148272514343
NTRK2_HUMAN_D0_4AT5_A,34.8,0.6434926390647888
