,templateid,seqid
0,NTRK3_HUMAN_D0_3V5Q_B,100.0
1,NTRK3_HUMAN_D0_3V5Q_A,100.0
2,NTRK2_HUMAN_D0_4AT3_A,84.8
3,NTRK2_HUMAN_D0_4AT4_A,84.8
4,NTRK2_HUMAN_D0_4ASZ_A,84.8
5,NTRK2_HUMAN_D0_4AT5_A,84.8
6,NTRK1_HUMAN_D0_4PMP_A,78.9
7,NTRK1_HUMAN_D0_4GT5_A,78.6
8,NTRK1_HUMAN_D0_4F0I_A,77.2
9,NTRK1_HUMAN_D0_4PMT_A,77.2
10,NTRK1_HUMAN_D0_4AOJ_C,77.2
11,NTRK1_HUMAN_D0_4AOJ_B,77.2
12,NTRK1_HUMAN_D0_4F0I_B,77.2
13,NTRK1_HUMAN_D0_4AOJ_A,77.2
14,NTRK1_HUMAN_D0_4PMM_A,77.2
15,NTRK1_HUMAN_D0_4PMS_A,77.2
16,MUSK_RAT_D0_1LUF_A,47.2
17,ROR2_HUMAN_D0_4GT4_A,46.5
18,DDR1_HUMAN_D0_4CKR_A,45.9
19,DDR1_HUMAN_D0_4BKJ_B,45.9
20,DDR1_HUMAN_D0_3ZOS_B,45.9
21,DDR1_HUMAN_D0_3ZOS_A,45.9
22,DDR1_HUMAN_D0_4BKJ_A,45.9
23,ROR2_HUMAN_D0_3ZZW_B,44.5
24,ROR2_HUMAN_D0_4GT4_B,44.5
25,ROR2_HUMAN_D0_3ZZW_A,44.5
26,SRC_HUMAN_D0_1YOJ_B,44.0
27,EPHA2_HUMAN_D0_4TRL_A,43.7
28,ALK_HUMAN_D0_4CCB_A,43.6
29,ALK_HUMAN_D0_2XP2_A,43.6
30,INSR_HUMAN_D0_3ETA_B,43.5
31,INSR_HUMAN_D0_1P14_A,43.5
32,INSR_HUMAN_D0_4IBM_A,43.5
33,INSR_HUMAN_D0_2AUH_A,43.5
34,INSR_HUMAN_D0_3BU3_A,43.5
35,INSR_HUMAN_D0_3EKK_A,43.5
36,INSR_HUMAN_D0_4IBM_B,43.5
37,INSR_HUMAN_D0_1RQQ_B,43.5
38,INSR_HUMAN_D0_1IRK_A,43.5
39,INSR_HUMAN_D0_3ETA_A,43.5
40,INSR_HUMAN_D0_2B4S_D,43.5
41,INSR_HUMAN_D0_3BU5_A,43.5
42,INSR_HUMAN_D0_3EKN_A,43.5
43,INSR_HUMAN_D0_1I44_A,43.5
44,INSR_HUMAN_D0_1IR3_A,43.5
45,INSR_HUMAN_D0_3BU6_A,43.5
46,ALK_HUMAN_D0_4CMT_A,43.4
47,ABL1_MOUSE_D0_3OXZ_A,43.2
48,IGF1R_HUMAN_D0_3D94_A,43.0
49,FAK2_HUMAN_D0_3FZT_A,42.9
50,ALK_HUMAN_D0_2YJS_A,42.8
51,EPHA2_HUMAN_D0_1MQB_A,42.6
52,EPHA2_HUMAN_D0_4P2K_A,42.6
53,EPHA2_HUMAN_D0_4PDO_A,42.6
54,EPHA2_HUMAN_D0_1MQB_B,42.6
55,EPHA2_HUMAN_D0_4PDO_B,42.6
56,JAK3_HUMAN_D1_3ZEP_D,42.5
57,TYK2_HUMAN_D1_3LXP_A,42.4
58,FAK2_HUMAN_D0_4H1J_A,42.4
59,SRC_HUMAN_D0_1YOJ_A,42.3
60,EPHA3_HUMAN_D0_2QOK_A,42.3
61,SRC_CHICK_D0_3LOK_B,42.2
62,SRC_CHICK_D0_2HWO_A,42.2
63,ABL1_HUMAN_D0_2HYY_A,42.2
64,ABL1_HUMAN_D0_3CS9_D,42.1
65,ABL1_MOUSE_D0_3KFA_B,42.1
66,ABL1_MOUSE_D0_3DK7_A,42.1
67,FAK2_HUMAN_D0_3CC6_A,42.1
68,ABL1_MOUSE_D0_2QOH_A,42.1
69,ABL1_HUMAN_D0_2HZI_B,42.1
70,ABL1_MOUSE_D0_2QOH_B,42.1
71,ABL1_HUMAN_D0_3QRJ_A,42.1
72,ABL1_HUMAN_D0_2E2B_B,42.1
73,ABL1_HUMAN_D0_2G2F_A,42.1
74,ABL1_MOUSE_D0_1IEP_B,42.1
75,ABL1_MOUSE_D0_1FPU_B,42.1
76,ABL1_MOUSE_D0_3MS9_B,42.1
77,ABL1_HUMAN_D0_2HZ4_B,42.1
78,ABL1_HUMAN_D0_2HZ4_A,42.1
79,ABL1_MOUSE_D0_1FPU_A,42.1
80,ABL1_MOUSE_D0_3MS9_A,42.1
81,ABL1_HUMAN_D0_2HZ0_B,42.1
82,FAK2_HUMAN_D0_3H3C_A,42.1
83,TYK2_MOUSE_D1_4E1Z_A,42.1
84,FAK2_HUMAN_D0_3FZR_A,42.1
85,ABL1_MOUSE_D0_3IK3_A,42.1
86,ABL1_MOUSE_D0_3OY3_A,42.1
87,ABL1_HUMAN_D0_2V7A_B,42.1
88,ABL1_HUMAN_D0_2G2H_B,42.1
89,FAK2_HUMAN_D0_4H1M_A,42.1
90,ABL1_HUMAN_D0_3CS9_B,42.1
91,ABL1_MOUSE_D0_1OPJ_B,42.1
92,ABL1_HUMAN_D0_2GQG_B,42.1
93,ABL1_HUMAN_D0_2HIW_B,42.1
94,ABL1_HUMAN_D0_2HZ0_A,42.1
95,ABL1_HUMAN_D0_2G1T_D,42.1
96,ABL1_MOUSE_D0_1OPK_A,42.1
97,ABL1_HUMAN_D0_2HZ4_C,42.1
98,ABL1_HUMAN_D0_1OPL_B,42.1
99,ABL1_HUMAN_D0_2G1T_B,42.1
100,ABL1_MOUSE_D0_3KFA_A,42.1
101,ABL1_MOUSE_D0_2HZN_A,42.1
102,ABL1_MOUSE_D0_3MSS_B,42.1
103,ABL1_MOUSE_D0_3DK6_B,42.1
104,ABL1_HUMAN_D0_2E2B_A,42.1
105,ABL1_HUMAN_D0_3PYY_A,42.1
106,ABL1_HUMAN_D0_2G2I_A,42.1
107,ABL1_HUMAN_D0_2F4J_A,42.1
108,ABL1_HUMAN_D0_2FO0_A,42.1
109,ABL1_HUMAN_D0_3PYY_B,42.1
110,ABL1_MOUSE_D0_3MSS_D,42.1
111,ABL1_HUMAN_D0_2G1T_C,42.1
112,ABL1_HUMAN_D0_3CS9_C,42.1
113,ABL1_HUMAN_D0_2V7A_A,42.1
114,ABL1_HUMAN_D0_2G2F_B,42.1
115,ABL1_HUMAN_D0_2HYY_D,42.1
116,ABL1_MOUSE_D0_3MSS_A,42.1
117,ABL1_HUMAN_D0_3QRI_B,42.1
118,FAK2_HUMAN_D0_3FZP_A,42.1
119,ABL1_HUMAN_D0_2G2H_A,42.1
120,ABL1_HUMAN_D0_2G2I_B,42.1
121,ABL1_HUMAN_D0_2G1T_A,42.1
122,ABL1_HUMAN_D0_3UE4_B,42.1
123,ABL1_MOUSE_D0_3OY3_B,42.1
124,ABL1_MOUSE_D0_1IEP_A,42.1
125,ABL1_MOUSE_D0_1M52_B,42.1
126,ABL1_HUMAN_D0_2HIW_A,42.1
127,ABL1_HUMAN_D0_2GQG_A,42.1
128,ABL1_HUMAN_D0_3UE4_A,42.1
129,ABL1_HUMAN_D0_3QRI_A,42.1
130,ABL1_HUMAN_D0_3QRJ_B,42.1
131,ABL1_MOUSE_D0_1M52_A,42.1
132,FAK2_HUMAN_D0_3FZO_A,42.1
133,FAK2_HUMAN_D0_3FZS_A,42.1
134,ABL1_MOUSE_D0_3MSS_C,42.1
135,ABL1_MOUSE_D0_2Z60_A,42.1
136,ABL1_HUMAN_D0_2HYY_C,42.1
137,ABL1_HUMAN_D0_1OPL_A,42.1
138,ABL1_MOUSE_D0_3DK7_B,42.1
139,ABL1_HUMAN_D0_3CS9_A,42.1
140,ABL1_MOUSE_D0_3KF4_A,42.1
141,ABL1_MOUSE_D0_3IK3_B,42.1
142,ABL1_MOUSE_D0_3DK3_A,42.1
143,ABL1_MOUSE_D0_3KF4_B,42.1
144,ABL1_HUMAN_D0_3QRK_A,42.1
145,ABL1_MOUSE_D0_3K5V_B,42.1
146,FAK2_HUMAN_D0_3ET7_A,42.1
147,ABL1_HUMAN_D0_2HZI_A,42.1
148,ABL1_MOUSE_D0_1OPJ_A,42.1
149,ABL1_MOUSE_D0_3DK3_B,42.1
150,IGF1R_HUMAN_D0_1P4O_B,42.0
151,EPHA7_HUMAN_D0_3DKO_A,42.0
152,IGF1R_HUMAN_D0_1P4O_A,42.0
153,SRC_CHICK_D0_2QQ7_A,42.0
154,EPHA7_HUMAN_D0_2REI_A,42.0
155,ALK_HUMAN_D0_4DCE_B,41.9
156,ALK_HUMAN_D0_4CLI_A,41.9
157,ALK_HUMAN_D0_4FNZ_A,41.9
158,ALK_HUMAN_D0_4CCU_A,41.9
159,ALK_HUMAN_D0_4MKC_A,41.9
160,ALK_HUMAN_D0_4FOB_A,41.9
161,ALK_HUMAN_D0_3LCS_A,41.9
162,ALK_HUMAN_D0_4ANQ_A,41.9
