,templateid,seqid
0,SRC_CHICK_D0_2QQ7_A,57.1
1,SRC_CHICK_D0_3LOK_B,56.9
2,SRC_CHICK_D0_2QQ7_B,56.8
3,SRC_HUMAN_D0_1YOJ_B,56.5
4,SRC_HUMAN_D0_1YOJ_A,56.3
5,SRC_CHICK_D0_2QI8_A,56.1
6,SRC_CHICK_D0_3EN5_A,56.0
7,SRC_CHICK_D0_4LGH_B,56.0
8,SRC_CHICK_D0_2HWO_A,56.0
9,SRC_CHICK_D0_2HWP_A,55.9
10,SRC_CHICK_D0_3EN7_B,55.8
11,SRC_CHICK_D0_2QI8_B,55.6
12,SRC_CHICK_D0_3EN7_A,55.2
13,SRC_CHICK_D0_3SVV_A,54.9
14,SRC_CHICK_D0_4LGG_A,54.9
15,SRC_CHICK_D0_4MCV_B,54.8
16,SRC_CHICK_D0_3F6X_B,54.5
17,SRC_HUMAN_D0_4MXY_A,54.4
18,SRC_HUMAN_D0_4MXZ_A,54.4
19,SRC_HUMAN_D0_1YOL_A,54.3
20,SRC_HUMAN_D0_1YOL_B,54.3
21,SRC_CHICK_D0_3SVV_B,54.3
22,SRC_CHICK_D0_3EL7_A,54.1
23,SRC_CHICK_D0_4MCV_A,54.1
24,SRC_CHICK_D0_3QLF_B,53.6
25,SRC_CHICK_D0_3QLF_A,53.2
26,SRC_CHICK_D0_3F6X_D,53.2
27,SRC_CHICK_D0_3TZ9_A,53.2
28,SRC_CHICK_D0_4AGW_B,53.2
29,SRC_CHICK_D0_3F6X_A,53.2
30,SRC_HUMAN_D0_2SRC_A,53.2
31,SRC_CHICK_D0_4AGW_A,53.2
32,SRC_CHICK_D0_3G5D_B,53.2
33,SRC_CHICK_D0_3DQX_B,53.2
34,SRC_CHICK_D0_3TZ9_B,53.2
35,SRC_CHICK_D0_4LGG_B,53.2
36,SRC_HUMAN_D0_4MXY_B,53.2
37,SRC_CHICK_D0_3G6G_B,53.2
38,SRC_HUMAN_D0_1YI6_A,53.2
39,SRC_CHICK_D0_3QLG_B,53.2
40,SRC_CHICK_D0_2HWO_B,53.2
41,SRC_CHICK_D0_2OIQ_A,53.2
42,SRC_HUMAN_D0_4MXZ_B,53.2
43,SRC_CHICK_D0_3GEQ_B,53.2
44,SRC_CHICK_D0_3UQG_A,53.2
45,SRC_CHICK_D0_2QLQ_B,53.2
46,SRC_CHICK_D0_4DGG_A,53.2
47,SRC_CHICK_D0_3DQX_A,53.2
48,SRC_HUMAN_D0_4MXX_A,53.2
49,SRC_CHICK_D0_3G6G_A,53.2
50,SRC_CHICK_D0_3UQF_B,53.2
51,SRC_CHICK_D0_2QLQ_A,53.2
52,SRC_CHICK_D0_3F3V_B,53.2
53,SRC_CHICK_D0_3UQF_A,53.2
54,SRC_CHICK_D0_3F3U_A,53.2
55,SRC_HUMAN_D0_1YOM_A,53.2
56,SRC_CHICK_D0_3GEQ_A,53.2
57,SRC_CHICK_D0_2HWP_B,53.2
58,SRC_CHICK_D0_4U5J_B,53.2
59,SRC_HUMAN_D0_2H8H_A,53.2
60,SRC_CHICK_D0_3F3W_A,53.2
61,SRC_HUMAN_D0_2BDF_B,53.2
62,SRC_CHICK_D0_3TZ8_A,53.2
63,SRC_HUMAN_D0_4MXO_A,53.2
64,SRC_HUMAN_D0_1YI6_B,53.2
65,SRC_CHICK_D0_3G5D_A,53.2
66,SRC_HUMAN_D0_1Y57_A,53.2
67,SRC_CHICK_D0_3D7T_B,53.2
68,SRC_HUMAN_D0_4MXO_B,53.2
69,SRC_CHICK_D0_4DGG_B,53.2
70,SRC_CHICK_D0_3EL8_A,53.2
71,SRC_CHICK_D0_3EN6_A,53.2
72,SRC_CHICK_D0_4FIC_B,53.2
73,SRC_CHICK_D0_3EL8_B,53.2
74,SRC_CHICK_D0_3F3T_B,53.2
75,SRC_CHICK_D0_2OIQ_B,53.2
76,SRC_CHICK_D0_3G6H_A,53.2
77,SRC_CHICK_D0_3U51_A,53.2
78,SRC_HUMAN_D0_2BDF_A,53.2
79,SRC_HUMAN_D0_4MXX_B,53.2
80,SRC_HUMAN_D0_1FMK_A,53.2
81,SRC_CHICK_D0_3UQG_B,53.2
82,SRC_HUMAN_D0_4K11_A,53.2
83,SRC_CHICK_D0_3TZ7_A,53.2
84,SRC_CHICK_D0_3TZ8_B,53.2
85,SRC_CHICK_D0_3LOK_A,53.2
86,SRC_CHICK_D0_3D7U_B,53.2
87,SRC_CHICK_D0_3F3U_B,53.2
88,SRC_CHICK_D0_3D7U_D,53.2
89,SRC_CHICK_D0_4U5J_A,53.2
90,SRC_CHICK_D0_3F6X_C,53.2
91,SRC_CHICK_D0_3F3V_A,53.2
92,SRC_CHICK_D0_3F3T_A,53.2
93,SRC_CHICK_D0_3EN4_B,53.2
94,SRC_CHICK_D0_3U51_B,53.2
95,SRC_CHICK_D0_3G6H_B,53.2
96,SRC_HUMAN_D0_1YOM_B,53.2
97,SRC_CHICK_D0_3EN4_A,53.2
98,SRC_CHICK_D0_3EN5_B,53.2
99,SRC_CHICK_D0_3F3W_B,53.2
100,SRC_CHICK_D0_3OEZ_A,53.2
101,SRC_CHICK_D0_3TZ7_B,53.2
102,SRC_CHICK_D0_3U4W_A,53.2
103,SRC_CHICK_D0_3QLG_A,53.2
104,SRC_CHICK_D0_4LGH_A,53.2
105,SRC_CHICK_D0_3OF0_B,53.2
106,SRC_CHICK_D0_4FIC_A,53.2
107,SRC_CHICK_D0_3EN6_B,53.2
108,SRC_CHICK_D0_3OEZ_B,53.2
109,SRC_CHICK_D0_2PTK_A,53.2
110,SRC_HUMAN_D0_2BDJ_A,53.2
111,SRC_HUMAN_D0_1KSW_A,53.0
112,SRC_CHICK_D0_3DQW_B,52.8
113,SRC_CHICK_D0_3DQW_C,52.8
114,SRC_CHICK_D0_3DQW_D,52.8
115,SRC_CHICK_D0_3DQW_A,52.8
116,LCK_HUMAN_D0_2OFV_B,51.7
117,LCK_HUMAN_D0_3AC8_A,50.4
118,LCK_HUMAN_D0_1QPE_A,50.4
119,LCK_HUMAN_D0_3KXZ_A,50.4
120,LCK_HUMAN_D0_3BYM_A,50.4
121,LCK_HUMAN_D0_4C3F_A,50.4
122,LCK_HUMAN_D0_2ZM4_A,50.4
123,LCK_HUMAN_D0_1QPJ_A,50.4
124,LCK_HUMAN_D0_3AC4_A,50.4
125,LCK_HUMAN_D0_2OFV_A,50.4
126,LCK_HUMAN_D0_3AC5_A,50.4
127,LCK_HUMAN_D0_2OFU_A,50.4
128,LCK_HUMAN_D0_3BYO_A,50.4
129,LCK_HUMAN_D0_3AC1_A,50.4
130,LCK_HUMAN_D0_2OF4_A,50.4
131,LCK_HUMAN_D0_3B2W_A,50.4
132,LCK_HUMAN_D0_3BYU_A,50.4
133,LCK_HUMAN_D0_3MPM_A,50.4
134,LCK_HUMAN_D0_2OG8_A,50.4
135,LCK_HUMAN_D0_3BYS_A,50.4
136,LCK_HUMAN_D0_1QPC_A,50.4
137,LCK_HUMAN_D0_2OG8_B,50.4
