,templateid,seqid
0,INSR_HUMAN_D0_3ETA_A,100.0
1,INSR_HUMAN_D0_1RQQ_A,100.0
2,INSR_HUMAN_D0_1IR3_A,100.0
3,INSR_HUMAN_D0_1GAG_A,100.0
4,INSR_HUMAN_D0_3BU3_A,100.0
5,INSR_HUMAN_D0_1IRK_A,100.0
6,INSR_HUMAN_D0_3EKK_A,100.0
7,INSR_HUMAN_D0_2B4S_D,100.0
8,INSR_HUMAN_D0_4IBM_A,100.0
9,INSR_HUMAN_D0_2B4S_B,100.0
10,INSR_HUMAN_D0_3EKN_A,100.0
11,INSR_HUMAN_D0_3BU5_A,100.0
12,INSR_HUMAN_D0_3ETA_B,100.0
13,INSR_HUMAN_D0_2AUH_A,100.0
14,INSR_HUMAN_D0_3BU6_A,100.0
15,INSR_HUMAN_D0_2Z8C_A,100.0
16,INSR_HUMAN_D0_1RQQ_B,100.0
17,INSR_HUMAN_D0_1I44_A,100.0
18,INSR_HUMAN_D0_1P14_A,100.0
19,INSR_HUMAN_D0_4IBM_B,100.0
20,IGF1R_HUMAN_D0_3D94_A,81.7
21,IGF1R_HUMAN_D0_3F5P_L,81.4
22,IGF1R_HUMAN_D0_3F5P_S,81.4
23,IGF1R_HUMAN_D0_3F5P_T,81.4
24,IGF1R_HUMAN_D0_3F5P_I,81.4
25,IGF1R_HUMAN_D0_3F5P_R,81.4
26,IGF1R_HUMAN_D0_2ZM3_D,81.4
27,IGF1R_HUMAN_D0_3F5P_J,81.4
28,IGF1R_HUMAN_D0_3F5P_D,81.2
29,IGF1R_HUMAN_D0_3F5P_M,81.1
30,IGF1R_HUMAN_D0_3F5P_B,80.9
31,IGF1R_HUMAN_D0_3LW0_C,80.8
32,IGF1R_HUMAN_D0_3LVP_A,80.8
33,IGF1R_HUMAN_D0_3QQU_C,80.8
34,IGF1R_HUMAN_D0_2ZM3_B,80.8
35,IGF1R_HUMAN_D0_1JQH_A,80.8
36,IGF1R_HUMAN_D0_2ZM3_C,80.8
37,IGF1R_HUMAN_D0_3LW0_A,80.8
38,IGF1R_HUMAN_D0_1JQH_C,80.8
39,IGF1R_HUMAN_D0_2ZM3_A,80.8
40,IGF1R_HUMAN_D0_3I81_A,80.8
41,IGF1R_HUMAN_D0_1M7N_A,80.8
42,IGF1R_HUMAN_D0_3F5P_E,80.8
43,IGF1R_HUMAN_D0_3NW5_A,80.8
44,IGF1R_HUMAN_D0_3LVP_D,80.8
45,IGF1R_HUMAN_D0_3QQU_D,80.8
46,IGF1R_HUMAN_D0_1JQH_B,80.8
47,IGF1R_HUMAN_D0_1K3A_A,80.8
48,IGF1R_HUMAN_D0_3F5P_H,80.8
49,IGF1R_HUMAN_D0_3LVP_C,80.8
50,IGF1R_HUMAN_D0_1M7N_B,80.8
51,IGF1R_HUMAN_D0_2OJ9_A,80.8
52,IGF1R_HUMAN_D0_3LW0_B,80.8
53,IGF1R_HUMAN_D0_3QQU_A,80.8
54,IGF1R_HUMAN_D0_3QQU_B,80.8
55,IGF1R_HUMAN_D0_3LW0_D,80.8
56,IGF1R_HUMAN_D0_3NW6_A,80.8
57,IGF1R_HUMAN_D0_3O23_A,80.8
58,IGF1R_HUMAN_D0_3NW7_A,80.8
59,IGF1R_HUMAN_D0_3LVP_B,80.8
60,IGF1R_HUMAN_D0_1P4O_A,80.7
61,IGF1R_HUMAN_D0_3F5P_F,80.7
62,IGF1R_HUMAN_D0_3F5P_G,80.7
