,templateid,seqid
0,ACK1_HUMAN_D0_1U54_A,49.6
1,ACK1_HUMAN_D0_4EWH_B,48.8
2,ACK1_HUMAN_D0_4HZS_D,48.8
3,ACK1_HUMAN_D0_1U46_A,48.8
4,ACK1_HUMAN_D0_4ID7_A,48.8
5,ACK1_HUMAN_D0_3EQP_B,48.8
6,ACK1_HUMAN_D0_1U4D_A,48.8
7,ACK1_HUMAN_D0_1U54_B,48.8
8,ACK1_HUMAN_D0_3EQP_A,48.8
9,ACK1_HUMAN_D0_1U4D_B,48.8
10,ACK1_HUMAN_D0_1U46_B,48.8
11,ACK1_HUMAN_D0_4HZS_A,48.8
12,ACK1_HUMAN_D0_3EQR_B,48.8
13,ACK1_HUMAN_D0_4HZS_B,48.8
14,ACK1_HUMAN_D0_4EWH_A,48.8
15,ACK1_HUMAN_D0_4HZR_A,48.8
16,ACK1_HUMAN_D0_3EQR_A,48.8
17,ITK_HUMAN_D0_3V5J_A,40.9
18,DDR1_HUMAN_D0_4BKJ_B,40.1
19,DDR1_HUMAN_D0_3ZOS_A,40.1
20,ITK_HUMAN_D0_4PQN_A,40.1
21,DDR1_HUMAN_D0_3ZOS_B,40.1
22,DDR1_HUMAN_D0_4CKR_A,40.1
23,DDR1_HUMAN_D0_4BKJ_A,40.1
24,EPHA3_HUMAN_D0_2QOK_A,39.8
25,EGFR_HUMAN_D0_2RFD_A,39.5
26,RET_HUMAN_D0_2X2M_A,39.3
27,RET_HUMAN_D0_4CKJ_A,39.3
28,FAK2_HUMAN_D0_3FZT_A,39.3
29,RET_HUMAN_D0_2X2K_A,39.3
30,MERTK_HUMAN_D0_3BPR_C,39.3
31,ITK_HUMAN_D0_3QGY_A,39.2
32,ITK_HUMAN_D0_3QGW_A,39.1
33,ITK_HUMAN_D0_3QGW_B,39.0
34,ITK_HUMAN_D0_3MJ1_A,39.0
35,ERBB4_HUMAN_D0_2R4B_A,38.9
36,ERBB4_HUMAN_D0_3BBW_B,38.9
37,ITK_HUMAN_D0_3QGY_B,38.9
38,ERBB4_HUMAN_D0_3BCE_A,38.9
39,ERBB4_HUMAN_D0_3BCE_B,38.9
40,ERBB4_HUMAN_D0_3BBT_B,38.9
41,ITK_HUMAN_D0_3V5L_D,38.9
42,ERBB4_HUMAN_D0_3BBW_A,38.9
43,ERBB4_HUMAN_D0_3BCE_C,38.9
44,ITK_HUMAN_D0_3MIY_B,38.9
45,ERBB4_HUMAN_D0_2R4B_B,38.9
46,ITK_HUMAN_D0_4MF1_A,38.9
47,ERBB4_HUMAN_D0_3BBT_D,38.9
48,EPHA8_HUMAN_D0_3KUL_B,38.8
49,FAK2_HUMAN_D0_4H1J_A,38.8
50,ITK_HUMAN_D0_4MF1_B,38.8
51,ITK_HUMAN_D0_3MIY_A,38.7
52,EGFR_HUMAN_D0_4I24_A,38.5
53,EPHA3_HUMAN_D0_3FXX_A,38.5
54,MET_HUMAN_D0_3EFJ_B,38.5
55,EGFR_HUMAN_D0_3GT8_D,38.5
56,EPHA8_HUMAN_D0_3KUL_A,38.5
57,EGFR_HUMAN_D0_4LRM_E,38.5
58,MET_HUMAN_D0_1R0P_A,38.5
59,EGFR_HUMAN_D0_2ITU_A,38.5
60,EGFR_HUMAN_D0_2ITN_A,38.5
61,EPHA3_HUMAN_D0_4GK2_A,38.5
62,MET_HUMAN_D0_3CTJ_A,38.5
63,EGFR_HUMAN_D0_3LZB_A,38.5
64,EPHA3_HUMAN_D0_4P4C_A,38.5
65,EGFR_HUMAN_D0_4LI5_A,38.5
66,MET_HUMAN_D0_3Q6U_A,38.5
67,EGFR_HUMAN_D0_3IKA_A,38.5
68,EGFR_HUMAN_D0_3GT8_A,38.5
69,EPHA3_HUMAN_D0_2GSF_A,38.5
70,EPHA3_HUMAN_D0_3FY2_A,38.5
71,MET_HUMAN_D0_2WD1_A,38.5
72,MET_HUMAN_D0_4DEG_A,38.5
73,MET_HUMAN_D0_3EFK_B,38.5
74,EGFR_HUMAN_D0_4G5P_A,38.5
75,EGFR_HUMAN_D0_3GT8_C,38.5
76,EGFR_HUMAN_D0_2RF9_A,38.5
77,JAK3_HUMAN_D1_3LXL_A,38.5
78,MET_HUMAN_D0_2WGJ_A,38.5
79,EGFR_HUMAN_D0_2ITZ_A,38.5
80,EGFR_HUMAN_D0_4JQ7_A,38.5
81,MERTK_HUMAN_D0_3BPR_B,38.5
82,MERTK_HUMAN_D0_3TCP_A,38.5
83,MET_HUMAN_D0_3CTH_A,38.5
84,EGFR_HUMAN_D0_4JQ8_A,38.5
85,EGFR_HUMAN_D0_4WKQ_A,38.5
86,MET_HUMAN_D0_3C1X_A,38.5
87,MET_HUMAN_D0_4AP7_A,38.5
88,EGFR_HUMAN_D0_3IKA_B,38.5
89,EGFR_HUMAN_D0_3W2O_A,38.5
90,EGFR_HUMAN_D0_2ITW_A,38.5
91,MET_HUMAN_D0_3I5N_A,38.5
92,MET_HUMAN_D0_2G15_A,38.5
93,EGFR_HUMAN_D0_2JIU_B,38.5
94,EPHA3_HUMAN_D0_4G2F_A,38.5
95,MET_HUMAN_D0_2RFS_A,38.5
96,MERTK_HUMAN_D0_3TCP_B,38.5
97,MET_HUMAN_D0_3CD8_A,38.5
98,EPHA3_HUMAN_D0_2QOF_A,38.5
99,EPHA3_HUMAN_D0_3DZQ_A,38.5
100,MET_HUMAN_D0_4MXC_A,38.5
101,EGFR_HUMAN_D0_3VJO_A,38.5
102,MERTK_HUMAN_D0_4MHA_B,38.5
103,EGFR_HUMAN_D0_3W2R_A,38.5
104,EGFR_HUMAN_D0_4JRV_A,38.5
105,EPHA3_HUMAN_D0_2QO2_A,38.5
106,EGFR_HUMAN_D0_2J6M_A,38.5
107,EGFR_HUMAN_D0_2JIT_A,38.5
108,EGFR_HUMAN_D0_3W2Q_A,38.5
109,EGFR_HUMAN_D0_3GT8_B,38.5
110,EGFR_HUMAN_D0_2ITV_A,38.5
111,EGFR_HUMAN_D0_2GS2_A,38.5
112,EPHA3_HUMAN_D0_2QO9_A,38.5
113,MET_HUMAN_D0_3ZC5_A,38.5
114,EGFR_HUMAN_D0_2ITO_A,38.5
115,EGFR_HUMAN_D0_4I1Z_A,38.5
116,MET_HUMAN_D0_3R7O_A,38.5
117,EGFR_HUMAN_D0_2ITP_A,38.5
118,MET_HUMAN_D0_3QTI_A,38.5
119,MET_HUMAN_D0_3U6H_A,38.5
120,EGFR_HUMAN_D0_3LZB_D,38.5
121,EPHA3_HUMAN_D0_2QOL_A,38.5
122,EGFR_HUMAN_D0_2JIV_A,38.5
123,EGFR_HUMAN_D0_4HJO_A,38.5
124,EPHA3_HUMAN_D0_2QOQ_A,38.5
125,EGFR_HUMAN_D0_4G5J_A,38.5
126,MET_HUMAN_D0_1R1W_A,38.5
127,EGFR_HUMAN_D0_4I23_A,38.5
128,EGFR_HUMAN_D0_3W32_A,38.5
129,MET_HUMAN_D0_2WKM_A,38.5
130,MET_HUMAN_D0_4DEI_A,38.5
131,EGFR_HUMAN_D0_2GS7_A,38.5
132,EGFR_HUMAN_D0_3BEL_A,38.5
133,EGFR_HUMAN_D0_4I22_A,38.5
134,EGFR_HUMAN_D0_4I24_B,38.5
135,MET_HUMAN_D0_3F66_A,38.5
136,EGFR_HUMAN_D0_2RFE_B,38.5
137,MERTK_HUMAN_D0_3BRB_B,38.5
138,EGFR_HUMAN_D0_3LZB_B,38.5
139,MET_HUMAN_D0_3EFK_A,38.5
140,EGFR_HUMAN_D0_1XKK_A,38.5
141,EPHA3_HUMAN_D0_2QOO_A,38.5
142,EGFR_HUMAN_D0_2RFD_B,38.5
143,MERTK_HUMAN_D0_2P0C_B,38.5
144,EPHA3_HUMAN_D0_2QON_A,38.5
145,MERTK_HUMAN_D0_3BPR_D,38.5
146,EGFR_HUMAN_D0_2RFE_A,38.5
147,MET_HUMAN_D0_4EEV_A,38.5
148,EGFR_HUMAN_D0_2JIT_B,38.5
149,EGFR_HUMAN_D0_4LQM_A,38.5
150,MET_HUMAN_D0_3CCN_A,38.5
151,EGFR_HUMAN_D0_2JIV_B,38.5
152,EPHA3_HUMAN_D0_4GK4_A,38.5
153,MERTK_HUMAN_D0_4MHA_A,38.5
154,EGFR_HUMAN_D0_2RFE_C,38.5
155,EGFR_HUMAN_D0_2RGP_A,38.5
156,EPHA3_HUMAN_D0_4P5Z_A,38.5
157,EGFR_HUMAN_D0_4LRM_A,38.5
158,MERTK_HUMAN_D0_4MH7_A,38.5
159,MERTK_HUMAN_D0_2P0C_A,38.5
160,EGFR_HUMAN_D0_4JR3_A,38.5
161,MET_HUMAN_D0_3CE3_A,38.5
162,EGFR_HUMAN_D0_4I20_A,38.5
163,MET_HUMAN_D0_3LQ8_A,38.5
164,MET_HUMAN_D0_3EFJ_A,38.5
165,EPHA3_HUMAN_D0_2QOD_A,38.5
166,EGFR_HUMAN_D0_3POZ_A,38.5
167,EGFR_HUMAN_D0_2RF9_B,38.5
168,MET_HUMAN_D0_3ZZE_A,38.5
169,MET_HUMAN_D0_3VW8_A,38.5
170,EGFR_HUMAN_D0_3LZB_C,38.5
171,MET_HUMAN_D0_4IWD_A,38.5
172,EGFR_HUMAN_D0_4I21_B,38.5
173,EGFR_HUMAN_D0_3W2S_A,38.5
174,MET_HUMAN_D0_4KNB_D,38.5
175,MERTK_HUMAN_D0_3BRB_A,38.5
176,EGFR_HUMAN_D0_3W33_A,38.5
177,MERTK_HUMAN_D0_4MH7_B,38.5
178,EGFR_HUMAN_D0_2ITY_A,38.5
179,EGFR_HUMAN_D0_4TKS_A,38.5
180,MET_HUMAN_D0_3RHK_B,38.5
181,MET_HUMAN_D0_3U6I_A,38.5
182,EGFR_HUMAN_D0_2J5E_A,38.5
183,EGFR_HUMAN_D0_2ITX_A,38.5
184,MET_HUMAN_D0_4KNB_C,38.5
185,EPHA3_HUMAN_D0_2QOC_A,38.5
186,EGFR_HUMAN_D0_4I21_A,38.5
187,EGFR_HUMAN_D0_2ITT_A,38.5
188,EGFR_HUMAN_D0_2GS6_A,38.5
189,EGFR_HUMAN_D0_4LRM_B,38.5
190,MERTK_HUMAN_D0_4M3Q_A,38.5
191,MET_HUMAN_D0_4KNB_B,38.5
192,EPHA3_HUMAN_D0_2QOI_A,38.5
193,EGFR_HUMAN_D0_2J5F_A,38.5
194,MET_HUMAN_D0_3ZXZ_A,38.5
195,MET_HUMAN_D0_2RFN_B,38.5
196,MERTK_HUMAN_D0_3BPR_A,38.5
197,MET_HUMAN_D0_3DKF_A,38.5
198,EGFR_HUMAN_D0_2JIU_A,38.5
199,EGFR_HUMAN_D0_4LL0_A,38.5
200,EPHA3_HUMAN_D0_2QO7_A,38.5
201,EGFR_HUMAN_D0_3W2P_A,38.5
202,MET_HUMAN_D0_2RFN_A,38.5
203,EPHA3_HUMAN_D0_2QOB_A,38.5
204,EGFR_HUMAN_D0_2ITQ_A,38.5
205,MET_HUMAN_D0_4DEH_A,38.5
206,EGFR_HUMAN_D0_1M17_A,38.5
207,EGFR_HUMAN_D0_1M14_A,38.5
208,EPHA3_HUMAN_D0_4P5Q_A,38.5
209,EGFR_HUMAN_D0_4R5S_A,38.5
210,MET_HUMAN_D0_3L8V_A,38.5
211,MET_HUMAN_D0_3RHK_A,38.5
212,MET_HUMAN_D0_3ZBX_A,38.5
213,MERTK_HUMAN_D0_4M3Q_B,38.5
214,EGFR_HUMAN_D0_2GS7_B,38.5
215,EGFR_HUMAN_D0_4LRM_C,38.5
216,EPHA3_HUMAN_D0_4GK3_A,38.5
