,templateid,seqid
0,ITK_HUMAN_D0_3MIY_A,37.3
1,ITK_HUMAN_D0_3MIY_B,37.2
2,ITK_HUMAN_D0_3MJ1_A,36.7
3,ITK_HUMAN_D0_3QGW_A,36.5
4,ITK_HUMAN_D0_3QGW_B,36.4
5,INSR_HUMAN_D0_2Z8C_A,36.2
6,ITK_HUMAN_D0_4PQN_A,36.2
7,ITK_HUMAN_D0_3QGY_A,36.2
8,INSR_HUMAN_D0_1GAG_A,36.2
9,NTRK1_HUMAN_D0_4PMP_A,36.0
10,ITK_HUMAN_D0_3MJ2_A,35.9
11,ITK_HUMAN_D0_3QGY_B,35.9
12,INSR_HUMAN_D0_4IBM_B,35.8
13,ITK_HUMAN_D0_4MF1_B,35.8
14,INSR_HUMAN_D0_1IR3_A,35.8
15,INSR_HUMAN_D0_4IBM_A,35.8
16,INSR_HUMAN_D0_3ETA_B,35.8
17,INSR_HUMAN_D0_2B4S_D,35.8
18,INSR_HUMAN_D0_3BU3_A,35.8
19,ITK_HUMAN_D0_4MF1_A,35.8
20,INSR_HUMAN_D0_1I44_A,35.8
21,INSR_HUMAN_D0_1IRK_A,35.8
22,INSR_HUMAN_D0_2B4S_B,35.8
23,INSR_HUMAN_D0_3ETA_A,35.8
24,INSR_HUMAN_D0_3EKK_A,35.8
25,INSR_HUMAN_D0_1RQQ_B,35.8
26,INSR_HUMAN_D0_3BU5_A,35.8
27,INSR_HUMAN_D0_3EKN_A,35.8
28,INSR_HUMAN_D0_2AUH_A,35.8
29,INSR_HUMAN_D0_1RQQ_A,35.8
30,INSR_HUMAN_D0_1P14_A,35.8
31,INSR_HUMAN_D0_3BU6_A,35.8
32,ITK_HUMAN_D0_4PPC_A,35.6
33,ITK_HUMAN_D0_4M15_A,35.6
34,ITK_HUMAN_D0_3V8T_A,35.6
35,ITK_HUMAN_D0_4KIO_B,35.6
36,ITK_HUMAN_D0_4PPA_A,35.6
37,ITK_HUMAN_D0_4PPB_B,35.6
38,ITK_HUMAN_D0_4M0Y_A,35.6
39,ITK_HUMAN_D0_3T9T_A,35.6
40,ITK_HUMAN_D0_3V5J_B,35.6
41,ITK_HUMAN_D0_1SNU_A,35.6
42,ITK_HUMAN_D0_3V8W_A,35.6
43,ITK_HUMAN_D0_1SNX_A,35.6
44,ITK_HUMAN_D0_1SM2_B,35.6
45,ITK_HUMAN_D0_4PP9_A,35.6
46,ITK_HUMAN_D0_3V5L_B,35.6
47,ITK_HUMAN_D0_4M13_A,35.6
48,ITK_HUMAN_D0_4HCV_A,35.6
49,ITK_HUMAN_D0_4M12_A,35.6
50,ITK_HUMAN_D0_4PPB_A,35.6
51,ITK_HUMAN_D0_4M14_A,35.6
52,ITK_HUMAN_D0_3V5L_C,35.6
53,ITK_HUMAN_D0_4L7S_A,35.6
54,ITK_HUMAN_D0_4KIO_C,35.6
55,ITK_HUMAN_D0_1SM2_A,35.6
56,ITK_HUMAN_D0_4L7S_B,35.6
57,ITK_HUMAN_D0_4MF0_B,35.6
58,ITK_HUMAN_D0_3V5L_A,35.6
59,ITK_HUMAN_D0_4HCT_A,35.6
60,ITK_HUMAN_D0_4HCU_A,35.6
61,ITK_HUMAN_D0_3V8T_B,35.6
62,ITK_HUMAN_D0_3V8W_B,35.6
63,ITK_HUMAN_D0_4MF0_A,35.6
64,ITK_HUMAN_D0_4KIO_A,35.6
65,ITK_HUMAN_D0_4PPA_B,35.6
66,ITK_HUMAN_D0_1SNX_B,35.6
67,ITK_HUMAN_D0_4KIO_D,35.6
68,ITK_HUMAN_D0_4PP9_B,35.6
69,ITK_HUMAN_D0_4M0Z_A,35.6
70,ITK_HUMAN_D0_1SNU_B,35.6
71,ITK_HUMAN_D0_4PPC_B,35.6
72,ITK_HUMAN_D0_3V5L_D,35.5
73,NTRK1_HUMAN_D0_4F0I_A,35.4
74,NTRK1_HUMAN_D0_4PMT_A,35.4
75,NTRK1_HUMAN_D0_4PMM_A,35.4
76,NTRK1_HUMAN_D0_4F0I_B,35.4
77,NTRK1_HUMAN_D0_4AOJ_C,35.4
78,NTRK1_HUMAN_D0_4PMS_A,35.4
79,NTRK1_HUMAN_D0_4AOJ_B,35.4
80,NTRK1_HUMAN_D0_4AOJ_A,35.4
81,NTRK1_HUMAN_D0_4GT5_A,35.3
82,ITK_HUMAN_D0_3V5J_A,35.2
83,IGF1R_HUMAN_D0_3F5P_K,35.0
84,IGF1R_HUMAN_D0_3F5P_L,35.0
85,IGF1R_HUMAN_D0_2ZM3_D,35.0
86,IGF1R_HUMAN_D0_3F5P_J,35.0
87,TYK2_HUMAN_D1_4OLI_A,34.8
88,NTRK2_HUMAN_D0_4AT3_A,34.8
89,NTRK2_HUMAN_D0_4ASZ_A,34.8
90,NTRK2_HUMAN_D0_4AT4_A,34.8
91,NTRK2_HUMAN_D0_4AT5_A,34.8
92,TYK2_HUMAN_D1_4GFO_A,34.7
93,TYK2_HUMAN_D1_3NZ0_A,34.7
94,TYK2_HUMAN_D1_3NYX_A,34.3
95,BMX_HUMAN_D0_3SXS_A,34.3
96,TYK2_HUMAN_D1_4GVJ_A,34.3
97,ROR2_HUMAN_D0_4GT4_A,34.2
98,IGF1R_HUMAN_D0_3F5P_B,34.1
99,SRC_CHICK_D0_2HWP_A,34.1
100,IGF1R_HUMAN_D0_3F5P_T,34.1
101,IGF1R_HUMAN_D0_3F5P_I,34.1
102,IGF1R_HUMAN_D0_3F5P_S,34.1
103,IGF1R_HUMAN_D0_3F5P_R,34.1
104,IGF1R_HUMAN_D0_3F5P_M,34.0
105,TYK2_HUMAN_D1_4GJ2_A,33.9
106,ROS1_HUMAN_D0_3ZBF_A,33.9
107,TYK2_HUMAN_D1_4GIH_A,33.9
108,TYK2_HUMAN_D1_4GII_A,33.9
109,TYK2_HUMAN_D1_4GJ3_A,33.9
110,IGF1R_HUMAN_D0_3F5P_D,33.8
111,TYK2_MOUSE_D1_4E20_A,33.7
112,IGF1R_HUMAN_D0_3F5P_C,33.7
113,IGF1R_HUMAN_D0_3O23_A,33.6
114,IGF1R_HUMAN_D0_3QQU_B,33.6
115,IGF1R_HUMAN_D0_3NW6_A,33.6
116,IGF1R_HUMAN_D0_3LW0_B,33.6
117,IGF1R_HUMAN_D0_2ZM3_C,33.6
118,IGF1R_HUMAN_D0_1M7N_B,33.6
119,IGF1R_HUMAN_D0_2ZM3_B,33.6
120,IGF1R_HUMAN_D0_3F5P_A,33.6
121,IGF1R_HUMAN_D0_3QQU_D,33.6
122,IGF1R_HUMAN_D0_1JQH_A,33.6
123,IGF1R_HUMAN_D0_3LW0_A,33.6
124,IGF1R_HUMAN_D0_1M7N_A,33.6
125,BMX_HUMAN_D0_3SXR_A,33.6
126,IGF1R_HUMAN_D0_2ZM3_A,33.6
127,IGF1R_HUMAN_D0_2OJ9_A,33.6
128,IGF1R_HUMAN_D0_3QQU_C,33.6
129,IGF1R_HUMAN_D0_1JQH_C,33.6
130,IGF1R_HUMAN_D0_3LW0_C,33.6
131,IGF1R_HUMAN_D0_3I81_A,33.6
132,IGF1R_HUMAN_D0_3NW7_A,33.6
133,IGF1R_HUMAN_D0_3F5P_H,33.6
134,IGF1R_HUMAN_D0_3LVP_D,33.6
135,IGF1R_HUMAN_D0_3NW5_A,33.6
136,IGF1R_HUMAN_D0_3F5P_E,33.6
137,IGF1R_HUMAN_D0_1K3A_A,33.6
138,IGF1R_HUMAN_D0_3LVP_B,33.6
139,IGF1R_HUMAN_D0_1JQH_B,33.6
140,IGF1R_HUMAN_D0_3LW0_D,33.6
141,IGF1R_HUMAN_D0_3LVP_A,33.6
142,IGF1R_HUMAN_D0_3LVP_C,33.6
143,ACK1_HUMAN_D0_4HZR_A,33.5
144,ACK1_HUMAN_D0_3EQR_B,33.5
145,ACK1_HUMAN_D0_1U54_B,33.5
146,ACK1_HUMAN_D0_4EWH_A,33.5
147,ACK1_HUMAN_D0_3EQP_A,33.5
148,SRC_CHICK_D0_2QI8_A,33.5
149,ACK1_HUMAN_D0_3EQR_A,33.5
150,ACK1_HUMAN_D0_4EWH_B,33.5
151,ACK1_HUMAN_D0_4HZS_A,33.5
152,ACK1_HUMAN_D0_1U4D_B,33.5
153,IGF1R_HUMAN_D0_3D94_A,33.5
154,ACK1_HUMAN_D0_4HZS_B,33.5
155,ACK1_HUMAN_D0_1U4D_A,33.5
156,ACK1_HUMAN_D0_4HZS_C,33.5
157,ACK1_HUMAN_D0_3EQP_B,33.5
158,ACK1_HUMAN_D0_1U46_A,33.5
159,BMX_HUMAN_D0_3SXR_B,33.5
160,IGF1R_HUMAN_D0_3F5P_F,33.5
161,SRC_CHICK_D0_3LOK_B,33.5
162,ACK1_HUMAN_D0_1U46_B,33.5
163,ACK1_HUMAN_D0_4ID7_A,33.5
164,ACK1_HUMAN_D0_4HZS_D,33.5
165,ACK1_HUMAN_D0_4HZR_B,33.5
166,IGF1R_HUMAN_D0_3F5P_G,33.5
167,SRC_CHICK_D0_2HWO_A,33.3
168,SRC_CHICK_D0_3EN7_A,33.2
169,TYK2_MOUSE_D1_4E1Z_A,33.2
170,TYK2_HUMAN_D1_3LXN_A,33.2
171,IGF1R_HUMAN_D0_1P4O_B,33.2
172,IGF1R_HUMAN_D0_1P4O_A,33.2
173,NTRK3_HUMAN_D0_3V5Q_B,33.1
174,TYK2_HUMAN_D1_3LXP_A,33.1
175,SRC_HUMAN_D0_1YOJ_B,33.0
176,SRC_CHICK_D0_3EN5_A,33.0
177,SRC_CHICK_D0_4LGG_A,33.0
178,SRC_CHICK_D0_3EL7_A,32.9
179,SRC_CHICK_D0_4LGH_B,32.9
180,SRC_HUMAN_D0_4MXZ_A,32.8
181,SRC_HUMAN_D0_4MXY_A,32.8
182,MUSK_RAT_D0_1LUF_A,32.8
183,SRC_CHICK_D0_3QLF_B,32.8
184,SRC_CHICK_D0_4MCV_B,32.8
185,SRC_CHICK_D0_3EN7_B,32.7
186,SRC_CHICK_D0_2QQ7_A,32.7
187,SRC_CHICK_D0_4MCV_A,32.6
188,MERTK_HUMAN_D0_3BPR_C,32.6
189,CSK_HUMAN_D0_3D7T_A,32.5
190,CSK_HUMAN_D0_3D7U_A,32.5
191,TYK2_HUMAN_D1_4PY1_A,32.5
192,CSK_HUMAN_D0_3D7U_C,32.5
193,SRC_CHICK_D0_2QI8_B,32.4
194,CSK_RAT_D0_1K9A_C,32.3
195,CSK_RAT_D0_1K9A_D,32.3
196,CSK_RAT_D0_1K9A_B,32.3
197,CSK_RAT_D0_1K9A_F,32.3
198,CSK_RAT_D0_1K9A_A,32.3
199,CSK_RAT_D0_1K9A_E,32.3
200,SRC_CHICK_D0_3SVV_B,32.3
201,EPHB1_HUMAN_D0_3ZFX_H,32.3
202,SRC_CHICK_D0_3F6X_B,32.2
203,DDR1_HUMAN_D0_4BKJ_A,32.1
204,MET_HUMAN_D0_3ZCL_A,32.1
205,EPHA8_HUMAN_D0_3KUL_A,32.1
206,DDR1_HUMAN_D0_4BKJ_B,32.1
207,JAK1_HUMAN_D1_4E5W_B,32.1
208,ACK1_HUMAN_D0_1U54_A,32.1
209,NTRK3_HUMAN_D0_3V5Q_A,32.1
210,DDR1_HUMAN_D0_3ZOS_A,32.1
211,EPHB1_HUMAN_D0_3ZFX_I,32.1
212,DDR1_HUMAN_D0_3ZOS_B,32.1
