,has_model,templateid,unique_by_clustering,seqid,rmsd
0,True,KAPCA_MOUSE_D0_2QVS_E,True,26.7,1.3354055881500244
1,True,JAK2_HUMAN_D1_3IO7_A,True,34.8,1.345604658126831
2,False,JAK3_HUMAN_D1_3PJC_A,False,33.1,
3,True,ABL1_HUMAN_D0_2HZI_B,True,41.7,2.912196159362793
4,True,EPHA3_HUMAN_D0_2QON_A,True,37.4,1.5539499521255493
5,False,FGFR1_HUMAN_D0_3TT0_B,False,49.7,
6,True,MUSK_RAT_D0_1LUF_A,True,41.1,1.929689645767212
7,True,SLK_HUMAN_D0_2JFL_A,True,28.8,1.4196516275405884
8,True,AAPK2_HUMAN_D0_4CFF_C,True,30.0,2.655809164047241
9,True,AAPK2_HUMAN_D0_2YZA_A,True,30.0,2.4354875087738037
10,True,TBK1_HUMAN_D0_4EUT_B,True,24.8,2.1528117656707764
11,True,CDK2_HUMAN_D0_3R1Y_A,True,27.9,2.451306104660034
12,True,MP2K1_HUMAN_D0_4AN9_A,True,28.2,2.147740364074707
13,True,MK14_HUMAN_D0_3NNU_A,True,26.3,2.4014463424682617
14,True,CSK21_HUMAN_D0_1PJK_A,True,23.8,2.2947256565093994
15,True,WEE1_HUMAN_D0_2IO6_A,True,23.6,1.993470549583435
16,False,FGFR1_HUMAN_D0_4F63_A,False,49.7,
17,True,TYK2_MOUSE_D1_4E1Z_A,True,35.5,1.8658868074417114
18,True,MK14_MOUSE_D0_4LOQ_C,True,26.7,2.4746475219726562
19,True,TYK2_MOUSE_D1_4E20_A,True,35.6,1.7877393960952759
20,True,DAPK2_HUMAN_D0_1ZWS_B,True,25.1,1.6343573331832886
21,True,MK14_HUMAN_D0_4KIQ_C,True,26.3,2.447382688522339
22,True,GSK3B_HUMAN_D0_2JLD_B,True,27.8,2.641125440597534
23,True,MK10_HUMAN_D0_3FI3_A,True,26.0,2.4519169330596924
24,True,MP2K6_HUMAN_D0_3ENM_C,True,30.1,2.4319818019866943
25,True,TGFR1_HUMAN_D0_3TZM_A,True,25.1,1.3650974035263062
26,True,STK3_HUMAN_D0_4LG4_C,True,30.6,1.0974832773208618
27,True,ABL1_HUMAN_D0_2HZ4_A,True,41.7,2.918558120727539
28,True,ST32A_HUMAN_D0_4FR4_C,True,27.8,2.1804189682006836
29,False,FGFR1_HUMAN_D0_1FGI_B,False,49.7,
30,True,DAPK2_MOUSE_D0_2YAA_A,True,25.1,1.7557249069213867
31,True,CDK2_HUMAN_D0_3QHR_C,True,27.9,2.4887354373931885
32,True,PIM1_HUMAN_D0_4MED_A,True,28.5,2.342677593231201
33,True,CDK9_HUMAN_D0_4IMY_E,True,22.2,1.7661521434783936
34,True,MERTK_HUMAN_D0_4M3Q_B,True,39.3,1.5139682292938232
35,True,ABL1_HUMAN_D0_2HYY_C,True,41.7,2.6329967975616455
36,True,ABL1_MOUSE_D0_3IK3_B,True,41.7,2.972111463546753
37,False,MET_HUMAN_D0_3ZBX_A,True,40.7,
38,False,MK14_MOUSE_D0_2GTM_A,True,26.7,
39,True,PDPK1_HUMAN_D0_3PWY_A,True,26.1,2.5694611072540283
40,True,MET_HUMAN_D0_3L8V_A,True,40.7,1.4738715887069702
41,True,CDK2_HUMAN_D0_3R9H_A,True,27.9,2.450510025024414
42,True,MKNK1_HUMAN_D0_2HW6_B,True,26.0,2.368913173675537
43,True,MARK2_HUMAN_D0_3IEC_C,True,28.2,1.4467064142227173
44,True,DAPK2_HUMAN_D0_2CKE_A,True,25.1,1.7088298797607422
45,True,MK08_HUMAN_D0_4HYU_A,True,28.2,2.576897621154785
46,True,MK11_HUMAN_D0_3GP0_A,True,28.8,2.5783793926239014
47,True,ACVL1_HUMAN_D0_3MY0_A,True,26.1,2.6647751331329346
48,True,PLK2_HUMAN_D0_4I6B_A,True,25.5,2.2977662086486816
49,True,IKKB_HUMAN_D0_4E3C_D,True,23.6,2.442772388458252
50,True,ACVL1_HUMAN_D0_3MY0_H,True,26.1,2.6602540016174316
51,False,EPHB4_HUMAN_D0_2VX1_A,False,31.9,
52,True,HASP_HUMAN_D0_3F2N_A,True,19.4,2.861210823059082
53,True,MK14_HUMAN_D0_3DS6_D,True,26.3,2.4256608486175537
54,True,PIM1_HUMAN_D0_1YWV_A,True,28.5,2.3287363052368164
55,False,FGFR2_HUMAN_D0_4J98_B,False,51.0,
56,True,GSK3B_HUMAN_D0_3ZRL_B,True,27.4,2.689995050430298
57,True,EGFR_HUMAN_D0_2ITX_A,True,36.2,2.0938825607299805
58,True,ABL1_MOUSE_D0_3DK7_B,True,41.7,2.811749219894409
59,True,MK13_HUMAN_D0_3COI_A,True,23.9,2.493711471557617
60,True,MELK_HUMAN_D0_4D2V_D,True,27.6,1.4433521032333374
61,True,STK24_HUMAN_D0_3CKX_A,True,31.0,1.4281930923461914
62,True,MK14_HUMAN_D0_3O8T_A,True,23.9,2.513033390045166
