,templateid,seqid
0,KIT_HUMAN_D0_1PKG_B,100.0
1,KIT_HUMAN_D0_1PKG_A,100.0
2,KIT_HUMAN_D0_4HVS_A,98.5
3,CSF1R_HUMAN_D0_3LCD_A,72.2
4,CSF1R_HUMAN_D0_4HW7_A,71.1
5,CSF1R_HUMAN_D0_2OGV_A,70.7
6,CSF1R_HUMAN_D0_3LCO_A,70.6
7,VGFR2_HUMAN_D0_3CJF_A,58.7
8,VGFR2_HUMAN_D0_3CJG_A,58.4
9,VGFR2_HUMAN_D0_3C7Q_A,58.4
10,VGFR2_HUMAN_D0_2P2I_A,58.4
11,VGFR2_HUMAN_D0_2OH4_A,58.4
12,VGFR2_HUMAN_D0_3EFL_B,58.3
13,VGFR2_HUMAN_D0_3VO3_A,58.2
14,VGFR2_HUMAN_D0_3VNT_A,58.2
15,VGFR2_HUMAN_D0_4ASE_A,58.2
16,VGFR2_HUMAN_D0_1YWN_A,58.2
17,VGFR2_HUMAN_D0_4ASD_A,58.1
18,VGFR2_HUMAN_D0_4AG8_A,58.1
19,VGFR2_HUMAN_D0_4AGC_A,58.1
20,VGFR2_HUMAN_D0_2XIR_A,58.1
21,VGFR2_HUMAN_D0_4AGD_A,58.1
22,VGFR2_HUMAN_D0_2P2I_B,58.0
23,VGFR2_HUMAN_D0_1VR2_A,57.6
24,VGFR2_HUMAN_D0_3CP9_B,57.4
25,VGFR2_HUMAN_D0_3EWH_A,57.4
26,VGFR2_HUMAN_D0_3CPB_B,57.1
27,VGFR2_HUMAN_D0_1Y6B_A,57.1
28,VGFR2_HUMAN_D0_3EFL_A,57.1
29,VGFR2_HUMAN_D0_3DTW_B,56.8
30,VGFR2_HUMAN_D0_3U6J_A,56.7
31,VGFR2_HUMAN_D0_3B8R_B,56.6
32,VGFR2_HUMAN_D0_3CPC_B,56.6
33,VGFR2_HUMAN_D0_3BE2_A,56.5
34,VGFR2_HUMAN_D0_2QU5_A,56.4
35,VGFR2_HUMAN_D0_3B8Q_B,56.3
36,VGFR2_HUMAN_D0_2QU6_B,56.1
37,VGFR2_HUMAN_D0_2RL5_A,55.8
38,VGFR2_HUMAN_D0_2P2H_A,55.8
39,VGFR2_HUMAN_D0_3B8Q_A,55.8
40,VGFR2_HUMAN_D0_3B8R_A,55.7
41,VGFR2_HUMAN_D0_2QU6_A,55.6
42,VGFR2_HUMAN_D0_3DTW_A,55.5
43,VGFR2_HUMAN_D0_3CP9_A,55.3
44,VGFR2_HUMAN_D0_3CPB_A,55.2
45,VGFR2_HUMAN_D0_3CPC_A,55.2
46,FGFR4_HUMAN_D0_4R6V_A,54.7
47,FGFR1_HUMAN_D0_3WJ6_B,52.5
48,FGFR1_HUMAN_D0_2FGI_A,52.3
49,FGFR2_HUMAN_D0_4J99_C,52.0
50,FGFR2_HUMAN_D0_2PZP_B,51.9
51,FGFR2_HUMAN_D0_2PZP_A,51.5
52,FGFR2_HUMAN_D0_2PVF_A,51.5
53,FGFR2_HUMAN_D0_3B2T_A,51.4
54,FGFR2_HUMAN_D0_3CLY_A,51.0
55,FGFR1_HUMAN_D0_4NK9_A,50.8
56,VGFR1_HUMAN_D0_3HNG_A,50.3
57,VGFR2_HUMAN_D0_3VID_A,50.2
58,VGFR2_HUMAN_D0_3VHK_A,50.2
59,VGFR2_HUMAN_D0_3VHE_A,50.2
60,VGFR2_HUMAN_D0_1Y6A_A,50.2
61,FGFR1_HUMAN_D0_3GQI_A,49.8
62,FGFR4_HUMAN_D0_4TYE_A,49.8
63,FGFR4_HUMAN_D0_4TYJ_A,49.8
64,FGFR1_HUMAN_D0_3GQL_A,49.7
65,FGFR1_HUMAN_D0_3C4F_B,49.7
66,FGFR1_HUMAN_D0_3KXX_A,49.7
67,FGFR1_HUMAN_D0_4NKA_A,49.7
68,FGFR1_HUMAN_D0_3JS2_A,49.7
69,FGFR1_HUMAN_D0_3TT0_A,49.7
70,FGFR1_HUMAN_D0_4NK9_B,49.7
71,FGFR1_HUMAN_D0_3C4F_A,49.7
72,FGFR1_HUMAN_D0_4NKA_B,49.7
73,FGFR1_HUMAN_D0_4F65_A,49.7
74,RET_HUMAN_D0_2X2M_A,47.6
75,RET_HUMAN_D0_2X2K_A,47.6
76,RET_HUMAN_D0_4CKJ_A,47.6
77,RET_HUMAN_D0_4CKI_A,47.6
78,LCK_HUMAN_D0_2OFV_B,44.8
79,TIE2_HUMAN_D0_2WQB_A,44.5
80,HCK_HUMAN_D0_1AD5_B,43.9
81,HCK_HUMAN_D0_2HCK_A,43.9
82,HCK_HUMAN_D0_2HCK_B,43.9
83,HCK_HUMAN_D0_1AD5_A,43.9
84,HCK_HUMAN_D0_2HK5_A,43.7
85,HCK_HUMAN_D0_2C0O_B,43.3
86,HCK_HUMAN_D0_3VS7_B,43.3
87,HCK_HUMAN_D0_3VS2_A,43.3
88,HCK_HUMAN_D0_3VRY_A,43.3
89,HCK_HUMAN_D0_3VRZ_B,43.3
90,HCK_HUMAN_D0_3VS0_A,43.3
91,HCK_HUMAN_D0_3VS3_A,43.3
92,HCK_HUMAN_D0_3VS5_A,43.3
93,HCK_HUMAN_D0_2C0T_A,43.3
94,HCK_HUMAN_D0_3VS5_B,43.3
95,HCK_HUMAN_D0_3VS0_B,43.3
96,HCK_HUMAN_D0_3VS6_A,43.3
97,HCK_HUMAN_D0_3VS3_B,43.3
98,HCK_HUMAN_D0_3VS4_B,43.3
99,HCK_HUMAN_D0_2C0O_A,43.3
100,HCK_HUMAN_D0_4LUD_B,43.3
101,HCK_HUMAN_D0_3VS6_B,43.3
102,HCK_HUMAN_D0_2C0I_A,43.3
103,HCK_HUMAN_D0_3VRY_B,43.3
104,HCK_HUMAN_D0_2C0I_B,43.3
105,HCK_HUMAN_D0_3VRZ_A,43.3
106,HCK_HUMAN_D0_4LUD_A,43.3
107,HCK_HUMAN_D0_3VS2_B,43.3
108,HCK_HUMAN_D0_3VS1_B,43.3
109,HCK_HUMAN_D0_4LUE_A,43.3
110,HCK_HUMAN_D0_1QCF_A,43.3
111,HCK_HUMAN_D0_2C0T_B,43.3
112,HCK_HUMAN_D0_3VS7_A,43.3
113,HCK_HUMAN_D0_3VS1_A,43.3
114,HCK_HUMAN_D0_3VS4_A,43.3
115,HCK_HUMAN_D0_4LUE_B,43.3
116,TIE2_HUMAN_D0_1FVR_A,43.2
117,ABL1_MOUSE_D0_3OXZ_A,43.2
118,TIE2_HUMAN_D0_3L8P_A,43.2
119,TIE2_HUMAN_D0_1FVR_B,43.2
120,NTRK1_HUMAN_D0_4PMP_A,42.9
121,ABL1_HUMAN_D0_2HYY_A,42.2
122,ABL1_MOUSE_D0_3K5V_A,42.2
123,SRC_CHICK_D0_2QI8_A,42.2
124,ABL1_HUMAN_D0_2HYY_B,42.2
125,MERTK_HUMAN_D0_3BPR_C,42.1
126,ABL1_MOUSE_D0_3DK6_A,42.1
127,LYN_MOUSE_D0_2ZV9_A,41.9
128,SRC_CHICK_D0_2HWO_A,41.8
129,ABL1_MOUSE_D0_3DK3_B,41.7
130,ABL1_HUMAN_D0_2HZI_B,41.7
131,ABL1_MOUSE_D0_3KFA_B,41.7
132,ABL1_HUMAN_D0_3CS9_D,41.7
133,ABL1_MOUSE_D0_3MS9_B,41.7
134,ABL1_HUMAN_D0_2F4J_A,41.7
135,ABL1_MOUSE_D0_1OPK_A,41.7
136,ABL1_HUMAN_D0_3UE4_A,41.7
137,ABL1_HUMAN_D0_2G1T_D,41.7
138,ABL1_HUMAN_D0_2GQG_B,41.7
139,ABL1_MOUSE_D0_1FPU_B,41.7
140,ABL1_HUMAN_D0_2G2F_A,41.7
141,ABL1_MOUSE_D0_1OPJ_B,41.7
