,templateid,seqid
0,ITK_HUMAN_D0_3V5L_A,65.2
1,ITK_HUMAN_D0_4M15_A,65.2
2,ITK_HUMAN_D0_4PPC_A,65.2
3,ITK_HUMAN_D0_4PPC_B,65.2
4,ITK_HUMAN_D0_1SNX_B,65.2
5,ITK_HUMAN_D0_3V5J_B,65.2
6,ITK_HUMAN_D0_1SNX_A,65.2
7,ITK_HUMAN_D0_4MF0_A,65.2
8,ITK_HUMAN_D0_4KIO_B,65.2
9,ITK_HUMAN_D0_4PPB_B,65.2
10,ITK_HUMAN_D0_1SM2_B,65.2
11,ITK_HUMAN_D0_3V5L_B,65.2
12,ITK_HUMAN_D0_4L7S_A,65.2
13,ITK_HUMAN_D0_4L7S_B,65.2
14,ITK_HUMAN_D0_4PP9_A,65.2
15,ITK_HUMAN_D0_3T9T_A,65.2
16,ITK_HUMAN_D0_1SNU_A,65.2
17,ITK_HUMAN_D0_4M0Y_A,65.2
18,ITK_HUMAN_D0_4KIO_A,65.2
19,ITK_HUMAN_D0_3V8T_B,65.2
20,ITK_HUMAN_D0_4M14_A,65.2
21,ITK_HUMAN_D0_4MF0_B,65.2
22,ITK_HUMAN_D0_4PPB_A,65.2
23,ITK_HUMAN_D0_4KIO_D,65.2
24,ITK_HUMAN_D0_4PPA_B,65.2
25,ITK_HUMAN_D0_4HCU_A,65.2
26,ITK_HUMAN_D0_4M12_A,65.2
27,ITK_HUMAN_D0_4PPA_A,65.2
28,ITK_HUMAN_D0_3V8W_B,65.2
29,ITK_HUMAN_D0_1SM2_A,65.2
30,ITK_HUMAN_D0_3V8T_A,65.2
31,ITK_HUMAN_D0_1SNU_B,65.2
32,ITK_HUMAN_D0_4M0Z_A,65.2
33,ITK_HUMAN_D0_3V8W_A,65.2
34,ITK_HUMAN_D0_4HCV_A,65.2
35,ITK_HUMAN_D0_4PP9_B,65.2
36,ITK_HUMAN_D0_4M13_A,65.2
37,ITK_HUMAN_D0_3V5L_C,65.2
38,ITK_HUMAN_D0_4KIO_C,65.2
39,ITK_HUMAN_D0_3MJ2_A,64.9
40,ITK_HUMAN_D0_4MF1_B,64.7
41,ITK_HUMAN_D0_3V5L_D,64.5
42,ITK_HUMAN_D0_3QGY_B,64.5
43,ITK_HUMAN_D0_3QGW_A,64.4
44,ITK_HUMAN_D0_3V5J_A,64.3
45,ITK_HUMAN_D0_4MF1_A,64.2
46,ITK_HUMAN_D0_3MIY_B,64.2
47,ITK_HUMAN_D0_3QGY_A,64.2
48,ITK_HUMAN_D0_4PQN_A,64.2
49,ITK_HUMAN_D0_3QGW_B,64.1
50,ITK_HUMAN_D0_3MIY_A,64.0
51,BTK_HUMAN_D0_4OTQ_A,62.8
52,BTK_HUMAN_D0_4OT5_A,62.8
53,BTK_HUMAN_D0_4OT6_A,62.8
54,ITK_HUMAN_D0_3MJ1_A,62.8
55,BTK_HUMAN_D0_4OTR_A,62.8
56,BMX_HUMAN_D0_3SXS_A,62.2
57,BTK_HUMAN_D0_4NWM_A,61.5
58,BTK_HUMAN_D0_4NWM_B,61.5
59,BTK_HUMAN_D0_3PIZ_A,61.4
60,BTK_HUMAN_D0_3P08_A,61.4
61,BTK_HUMAN_D0_3PJ2_A,61.4
62,BTK_HUMAN_D0_3PJ1_A,61.4
63,BTK_HUMAN_D0_3PIX_A,61.4
64,BTK_HUMAN_D0_3P08_B,61.4
65,BTK_HUMAN_D0_3OCS_A,61.4
66,BTK_HUMAN_D0_3GEN_A,61.4
67,BTK_HUMAN_D0_3PIY_A,61.4
68,BTK_HUMAN_D0_3OCT_A,61.4
69,BTK_HUMAN_D0_3PJ3_A,61.4
70,BTK_HUMAN_D0_3K54_A,61.4
71,BTK_HUMAN_D0_1K2P_A,61.3
72,BTK_HUMAN_D0_1K2P_B,61.3
73,BMX_HUMAN_D0_3SXR_A,61.1
74,BMX_HUMAN_D0_3SXR_B,60.8
75,ABL1_MOUSE_D0_3OXZ_A,47.0
76,ABL1_MOUSE_D0_3K5V_A,45.8
77,ABL1_HUMAN_D0_2HYY_B,45.8
78,ABL1_HUMAN_D0_3UE4_B,45.6
79,ABL1_HUMAN_D0_3QRI_B,45.6
80,ABL1_HUMAN_D0_3PYY_B,45.6
81,ABL1_MOUSE_D0_3OY3_A,45.6
