,templateid,seqid
0,IGF1R_HUMAN_D0_3F5P_D,100.0
1,IGF1R_HUMAN_D0_2ZM3_C,100.0
2,IGF1R_HUMAN_D0_3F5P_G,100.0
3,IGF1R_HUMAN_D0_3F5P_J,100.0
4,IGF1R_HUMAN_D0_3F5P_T,100.0
5,IGF1R_HUMAN_D0_3D94_A,100.0
6,IGF1R_HUMAN_D0_3F5P_B,100.0
7,IGF1R_HUMAN_D0_2ZM3_B,100.0
8,IGF1R_HUMAN_D0_3LVP_B,100.0
9,IGF1R_HUMAN_D0_3QQU_D,100.0
10,IGF1R_HUMAN_D0_1JQH_A,100.0
11,IGF1R_HUMAN_D0_1JQH_C,100.0
12,IGF1R_HUMAN_D0_3F5P_A,100.0
13,IGF1R_HUMAN_D0_3LVP_C,100.0
14,IGF1R_HUMAN_D0_3F5P_R,100.0
15,IGF1R_HUMAN_D0_1M7N_A,100.0
16,IGF1R_HUMAN_D0_3LW0_A,100.0
17,IGF1R_HUMAN_D0_3F5P_I,100.0
18,IGF1R_HUMAN_D0_3NW6_A,100.0
19,IGF1R_HUMAN_D0_3I81_A,100.0
20,IGF1R_HUMAN_D0_1M7N_B,100.0
21,IGF1R_HUMAN_D0_2ZM3_A,100.0
22,IGF1R_HUMAN_D0_3F5P_C,100.0
23,IGF1R_HUMAN_D0_1K3A_A,100.0
24,IGF1R_HUMAN_D0_3F5P_E,100.0
25,IGF1R_HUMAN_D0_3QQU_B,100.0
26,IGF1R_HUMAN_D0_3NW5_A,100.0
27,IGF1R_HUMAN_D0_3LVP_A,100.0
28,IGF1R_HUMAN_D0_3F5P_F,100.0
29,IGF1R_HUMAN_D0_3LW0_C,100.0
30,IGF1R_HUMAN_D0_2ZM3_D,100.0
31,IGF1R_HUMAN_D0_3F5P_M,100.0
32,IGF1R_HUMAN_D0_2OJ9_A,100.0
33,IGF1R_HUMAN_D0_3F5P_S,100.0
34,IGF1R_HUMAN_D0_3QQU_C,100.0
35,IGF1R_HUMAN_D0_3LVP_D,100.0
36,IGF1R_HUMAN_D0_3F5P_H,100.0
37,IGF1R_HUMAN_D0_3NW7_A,100.0
38,IGF1R_HUMAN_D0_3LW0_B,100.0
39,IGF1R_HUMAN_D0_3O23_A,100.0
40,IGF1R_HUMAN_D0_1JQH_B,100.0
41,IGF1R_HUMAN_D0_3LW0_D,100.0
42,IGF1R_HUMAN_D0_3QQU_A,100.0
43,IGF1R_HUMAN_D0_3F5P_L,100.0
44,IGF1R_HUMAN_D0_1P4O_B,99.6
45,IGF1R_HUMAN_D0_1P4O_A,99.6
46,INSR_HUMAN_D0_3ETA_A,80.8
47,INSR_HUMAN_D0_1P14_A,80.8
48,INSR_HUMAN_D0_4IBM_B,80.8
49,INSR_HUMAN_D0_3BU6_A,80.8
50,INSR_HUMAN_D0_1RQQ_B,80.8
51,INSR_HUMAN_D0_1I44_A,80.8
52,INSR_HUMAN_D0_3EKN_A,80.8
53,INSR_HUMAN_D0_2AUH_A,80.8
