,templateid,seqid
0,VGFR1_HUMAN_D0_3HNG_A,100.0
1,VGFR2_HUMAN_D0_4ASE_A,78.0
2,VGFR2_HUMAN_D0_4AG8_A,77.9
3,VGFR2_HUMAN_D0_2XIR_A,77.9
4,VGFR2_HUMAN_D0_4AGD_A,77.9
5,VGFR2_HUMAN_D0_4ASD_A,77.9
6,VGFR2_HUMAN_D0_4AGC_A,77.9
7,VGFR2_HUMAN_D0_3VO3_A,77.8
8,VGFR2_HUMAN_D0_2OH4_A,77.7
9,VGFR2_HUMAN_D0_1VR2_A,77.6
10,VGFR2_HUMAN_D0_3C7Q_A,77.5
11,VGFR2_HUMAN_D0_2QU6_B,77.5
12,VGFR2_HUMAN_D0_3EWH_A,77.4
13,VGFR2_HUMAN_D0_1YWN_A,77.3
14,VGFR2_HUMAN_D0_3U6J_A,77.1
15,VGFR2_HUMAN_D0_3B8Q_B,77.0
16,VGFR2_HUMAN_D0_3CPC_B,77.0
17,VGFR2_HUMAN_D0_3CJG_A,76.9
18,VGFR2_HUMAN_D0_3EFL_B,76.9
19,VGFR2_HUMAN_D0_3DTW_B,76.8
20,VGFR2_HUMAN_D0_1Y6B_A,76.7
21,VGFR2_HUMAN_D0_3B8R_B,76.7
22,VGFR2_HUMAN_D0_3CJF_A,76.6
23,VGFR2_HUMAN_D0_3BE2_A,76.5
24,VGFR2_HUMAN_D0_2P2I_B,76.5
25,VGFR2_HUMAN_D0_2P2I_A,76.5
26,VGFR2_HUMAN_D0_3DTW_A,76.4
27,VGFR2_HUMAN_D0_3CP9_B,76.3
28,VGFR2_HUMAN_D0_3EFL_A,76.2
29,VGFR2_HUMAN_D0_2QU5_A,76.1
30,VGFR2_HUMAN_D0_3B8Q_A,76.0
31,VGFR2_HUMAN_D0_2P2H_A,76.0
32,VGFR2_HUMAN_D0_2RL5_A,75.8
33,VGFR2_HUMAN_D0_2QU6_A,75.8
34,VGFR2_HUMAN_D0_3B8R_A,75.7
35,VGFR2_HUMAN_D0_3CP9_A,75.5
36,VGFR2_HUMAN_D0_3CPC_A,75.4
37,VGFR2_HUMAN_D0_3CPB_A,75.4
38,VGFR2_HUMAN_D0_1Y6A_A,72.6
39,VGFR2_HUMAN_D0_3VID_A,72.6
40,VGFR2_HUMAN_D0_3VHE_A,72.6
41,VGFR2_HUMAN_D0_3VHK_A,72.6
42,KIT_HUMAN_D0_1PKG_B,59.1
43,KIT_HUMAN_D0_4HVS_A,58.9
44,KIT_HUMAN_D0_1PKG_A,58.6
45,FGFR1_HUMAN_D0_2FGI_A,57.7
46,FGFR1_HUMAN_D0_3WJ6_B,57.1
47,FGFR2_HUMAN_D0_2PVF_A,57.0
48,FGFR2_HUMAN_D0_4J99_C,56.4
49,FGFR4_HUMAN_D0_4R6V_A,56.3
50,CSF1R_HUMAN_D0_3LCD_A,56.3
51,FGFR2_HUMAN_D0_2PZP_B,55.6
52,CSF1R_HUMAN_D0_4HW7_A,55.6
53,FGFR1_HUMAN_D0_3GQI_A,55.5
54,FGFR1_HUMAN_D0_4NK9_A,55.3
55,FGFR2_HUMAN_D0_2PZP_A,55.3
56,CSF1R_HUMAN_D0_3LCO_A,55.1
57,FGFR2_HUMAN_D0_3B2T_A,54.9
58,CSF1R_HUMAN_D0_2OGV_A,54.8
59,FGFR1_HUMAN_D0_4NK9_B,54.2
60,FGFR1_HUMAN_D0_3KXX_A,54.2
61,FGFR1_HUMAN_D0_3JS2_A,54.2
62,FGFR1_HUMAN_D0_4NKA_A,54.2
63,FGFR1_HUMAN_D0_3C4F_A,54.2
64,FGFR1_HUMAN_D0_3C4F_B,54.2
65,FGFR1_HUMAN_D0_3TT0_A,54.2
66,FGFR1_HUMAN_D0_4F65_A,54.2
67,FGFR2_HUMAN_D0_3CLY_A,54.1
68,FGFR1_HUMAN_D0_3GQL_A,54.1
69,FGFR4_HUMAN_D0_4TYE_A,51.6
70,FGFR4_HUMAN_D0_4TYJ_A,51.6
71,RET_HUMAN_D0_2X2M_A,49.0
72,RET_HUMAN_D0_4CKJ_A,49.0
73,RET_HUMAN_D0_2X2K_A,49.0
74,RET_HUMAN_D0_4CKI_A,49.0
75,MERTK_HUMAN_D0_3BPR_C,44.2
76,TIE2_HUMAN_D0_2WQB_A,44.1
77,TIE2_HUMAN_D0_3L8P_A,44.0
78,TIE2_HUMAN_D0_1FVR_B,44.0
79,LCK_HUMAN_D0_2OFV_B,43.9
80,CSK_RAT_D0_1K9A_C,43.8
81,CSK_RAT_D0_1K9A_D,43.8
82,CSK_RAT_D0_1K9A_A,43.8
83,CSK_RAT_D0_1K9A_F,43.8
84,CSK_RAT_D0_1K9A_E,43.8
85,CSK_HUMAN_D0_3D7U_A,43.5
86,CSK_HUMAN_D0_3D7T_A,43.5
87,CSK_HUMAN_D0_3D7U_C,43.5
88,HCK_HUMAN_D0_1AD5_A,43.4
89,HCK_HUMAN_D0_2HCK_B,43.4
90,HCK_HUMAN_D0_1AD5_B,43.4
91,MET_HUMAN_D0_4KNB_C,42.9
92,MERTK_HUMAN_D0_3BPR_A,42.6
93,MERTK_HUMAN_D0_3BRB_A,42.6
94,MERTK_HUMAN_D0_3TCP_A,42.6
95,MERTK_HUMAN_D0_3TCP_B,42.6
96,MERTK_HUMAN_D0_4MH7_B,42.6
97,MERTK_HUMAN_D0_4MHA_A,42.6
98,MERTK_HUMAN_D0_3BRB_B,42.6
99,MERTK_HUMAN_D0_3BPR_B,42.6
100,MERTK_HUMAN_D0_4M3Q_A,42.6
101,MERTK_HUMAN_D0_3BPR_D,42.6
102,MERTK_HUMAN_D0_4MH7_A,42.6
103,MERTK_HUMAN_D0_2P0C_B,42.6
104,MERTK_HUMAN_D0_2P0C_A,42.6
105,MERTK_HUMAN_D0_4M3Q_B,42.6
106,HCK_HUMAN_D0_2HK5_A,42.5
107,HCK_HUMAN_D0_3VS2_B,42.1
108,HCK_HUMAN_D0_3VS3_A,42.1
109,LYN_MOUSE_D0_2ZV7_A,42.1
110,ABL2_HUMAN_D0_2XYN_A,42.1
111,HCK_HUMAN_D0_2C0T_A,42.1
112,HCK_HUMAN_D0_2C0I_A,42.1
113,HCK_HUMAN_D0_3VS4_B,42.1
114,HCK_HUMAN_D0_2C0T_B,42.1
115,HCK_HUMAN_D0_3VS3_B,42.1
116,HCK_HUMAN_D0_4LUE_B,42.1
117,HCK_HUMAN_D0_3VS5_B,42.1
118,HCK_HUMAN_D0_3VS1_A,42.1
119,ABL2_HUMAN_D0_2XYN_C,42.1
120,HCK_HUMAN_D0_3VS6_B,42.1
121,HCK_HUMAN_D0_3VRY_A,42.1
122,ABL2_HUMAN_D0_2XYN_B,42.1
123,HCK_HUMAN_D0_3VS0_B,42.1
124,HCK_HUMAN_D0_3VS0_A,42.1
125,HCK_HUMAN_D0_4LUD_B,42.1
126,HCK_HUMAN_D0_3VS7_A,42.1
127,HCK_HUMAN_D0_3VRY_B,42.1
128,ABL2_HUMAN_D0_3GVU_A,42.1
129,HCK_HUMAN_D0_1QCF_A,42.1
130,HCK_HUMAN_D0_4LUD_A,42.1
131,HCK_HUMAN_D0_3VRZ_B,42.1
132,HCK_HUMAN_D0_2C0O_B,42.1
133,HCK_HUMAN_D0_2C0O_A,42.1
134,HCK_HUMAN_D0_4LUE_A,42.1
135,ABL2_HUMAN_D0_3HMI_A,42.1
136,HCK_HUMAN_D0_2C0I_B,42.1
137,HCK_HUMAN_D0_3VS2_A,42.1
138,HCK_HUMAN_D0_3VS6_A,42.1
139,HCK_HUMAN_D0_3VS5_A,42.1
140,HCK_HUMAN_D0_3VS4_A,42.1
141,LYN_MOUSE_D0_2ZV8_A,42.1
142,HCK_HUMAN_D0_3VS7_B,42.1
143,HCK_HUMAN_D0_3VS1_B,42.1
144,HCK_HUMAN_D0_3VRZ_A,42.1
145,LYN_MOUSE_D0_2ZVA_A,42.0
146,MET_HUMAN_D0_3ZCL_A,41.9
147,LYN_MOUSE_D0_2ZV9_A,41.9
148,MET_HUMAN_D0_3RHK_B,41.6
149,MET_HUMAN_D0_3DKC_A,41.5
150,MET_HUMAN_D0_2WD1_A,41.4
151,MET_HUMAN_D0_3EFK_A,41.4
152,MET_HUMAN_D0_4DEG_A,41.4
153,MET_HUMAN_D0_2RFN_A,41.4
154,MET_HUMAN_D0_3L8V_A,41.4
155,MET_HUMAN_D0_3CD8_A,41.4
156,MET_HUMAN_D0_3LQ8_A,41.4
157,MET_HUMAN_D0_3RHK_A,41.4
158,MET_HUMAN_D0_3U6I_A,41.4
159,MET_HUMAN_D0_4DEH_A,41.4
160,MET_HUMAN_D0_3CCN_A,41.4
161,MET_HUMAN_D0_4AP7_A,41.4
162,MET_HUMAN_D0_4KNB_D,41.4
163,MET_HUMAN_D0_3ZBX_A,41.4
164,MET_HUMAN_D0_2RFN_B,41.4
165,MET_HUMAN_D0_3F66_B,41.4
166,MET_HUMAN_D0_3EFK_B,41.4
167,MET_HUMAN_D0_3VW8_A,41.4
168,MET_HUMAN_D0_2WGJ_A,41.4
169,MET_HUMAN_D0_2G15_A,41.4
170,MET_HUMAN_D0_3Q6W_A,41.4
171,MET_HUMAN_D0_2WKM_A,41.4
172,MET_HUMAN_D0_3A4P_A,41.4
173,MET_HUMAN_D0_3ZXZ_A,41.4
