,templateid,seqid
0,ALK_HUMAN_D0_4CCB_A,81.1
1,ALK_HUMAN_D0_4CMT_A,80.9
2,ALK_HUMAN_D0_2XP2_A,80.9
3,ALK_HUMAN_D0_2YJS_A,80.5
4,ALK_HUMAN_D0_2XBA_A,79.8
5,ALK_HUMAN_D0_4CLJ_A,79.8
6,ALK_HUMAN_D0_2YJR_A,79.8
7,ALK_HUMAN_D0_4ANL_A,79.8
8,ALK_HUMAN_D0_4CD0_A,79.8
9,ALK_HUMAN_D0_4FNX_A,79.8
10,ALK_HUMAN_D0_4CTC_A,79.8
11,ALK_HUMAN_D0_3L9P_A,79.8
12,ALK_HUMAN_D0_2YFX_A,79.8
13,ALK_HUMAN_D0_4CCU_A,79.8
14,ALK_HUMAN_D0_4CTB_A,79.8
15,ALK_HUMAN_D0_4CNH_A,79.8
16,ALK_HUMAN_D0_4CMO_A,79.8
17,ALK_HUMAN_D0_2YHV_A,79.8
18,ALK_HUMAN_D0_4ANS_A,79.8
19,ALK_HUMAN_D0_4FNY_A,79.8
20,ALK_HUMAN_D0_2XB7_A,79.8
21,ALK_HUMAN_D0_4DCE_B,79.8
22,ALK_HUMAN_D0_4FOD_A,79.8
23,ALK_HUMAN_D0_4DCE_A,79.8
24,ALK_HUMAN_D0_4CMU_A,79.8
25,ALK_HUMAN_D0_4CNH_B,79.8
26,ALK_HUMAN_D0_4MKC_A,79.8
27,ALK_HUMAN_D0_4CLI_A,79.8
28,ALK_HUMAN_D0_4FNZ_A,79.8
29,ALK_HUMAN_D0_4ANQ_A,79.8
30,ALK_HUMAN_D0_3LCS_A,79.8
31,ALK_HUMAN_D0_3AOX_A,79.8
32,ALK_HUMAN_D0_4FNW_A,79.8
33,ALK_HUMAN_D0_3LCT_A,79.8
34,ALK_HUMAN_D0_4JOA_A,79.8
35,ALK_HUMAN_D0_4FOB_A,79.8
36,ALK_HUMAN_D0_4FOC_A,79.8
37,ROS1_HUMAN_D0_3ZBF_A,48.7
38,IGF1R_HUMAN_D0_3D94_A,46.0
39,IGF1R_HUMAN_D0_2ZM3_D,45.2
40,IGF1R_HUMAN_D0_3F5P_J,45.2
41,IGF1R_HUMAN_D0_3F5P_L,45.2
42,IGF1R_HUMAN_D0_3F5P_K,45.2
43,IGF1R_HUMAN_D0_3F5P_D,45.1
44,NTRK1_HUMAN_D0_4GT5_A,45.1
45,IGF1R_HUMAN_D0_3F5P_B,44.9
46,IGF1R_HUMAN_D0_3F5P_S,44.7
47,IGF1R_HUMAN_D0_3F5P_R,44.7
48,IGF1R_HUMAN_D0_3F5P_T,44.7
49,IGF1R_HUMAN_D0_3F5P_I,44.7
50,INSR_HUMAN_D0_2AUH_A,44.6
51,INSR_HUMAN_D0_1IRK_A,44.6
52,INSR_HUMAN_D0_3ETA_B,44.6
53,INSR_HUMAN_D0_3EKN_A,44.6
54,INSR_HUMAN_D0_1RQQ_B,44.6
55,INSR_HUMAN_D0_4IBM_A,44.6
56,INSR_HUMAN_D0_4IBM_B,44.6
57,INSR_HUMAN_D0_1P14_A,44.6
58,INSR_HUMAN_D0_3EKK_A,44.6
59,INSR_HUMAN_D0_3ETA_A,44.6
60,INSR_HUMAN_D0_3BU5_A,44.6
61,INSR_HUMAN_D0_1IR3_A,44.6
62,INSR_HUMAN_D0_3BU3_A,44.6
63,INSR_HUMAN_D0_1I44_A,44.6
64,INSR_HUMAN_D0_3BU6_A,44.6
65,INSR_HUMAN_D0_2B4S_D,44.6
66,IGF1R_HUMAN_D0_1P4O_A,44.5
67,IGF1R_HUMAN_D0_3F5P_M,44.5
68,IGF1R_HUMAN_D0_1P4O_B,44.5
69,FES_HUMAN_D0_3BKB_A,44.4
70,FES_HUMAN_D0_3CBL_A,44.4
71,IGF1R_HUMAN_D0_3F5P_A,44.4
72,FES_HUMAN_D0_4E93_A,44.3
73,IGF1R_HUMAN_D0_1K3A_A,44.2
74,IGF1R_HUMAN_D0_2ZM3_C,44.2
75,IGF1R_HUMAN_D0_3NW6_A,44.2
76,IGF1R_HUMAN_D0_3F5P_H,44.2
77,IGF1R_HUMAN_D0_3QQU_D,44.2
78,IGF1R_HUMAN_D0_1M7N_A,44.2
79,IGF1R_HUMAN_D0_1JQH_B,44.2
80,IGF1R_HUMAN_D0_3LW0_B,44.2
81,IGF1R_HUMAN_D0_3F5P_G,44.2
82,IGF1R_HUMAN_D0_3QQU_C,44.2
83,IGF1R_HUMAN_D0_3F5P_E,44.2
84,IGF1R_HUMAN_D0_1M7N_B,44.2
85,IGF1R_HUMAN_D0_3LW0_D,44.2
86,IGF1R_HUMAN_D0_3LVP_C,44.2
87,IGF1R_HUMAN_D0_3QQU_A,44.2
88,IGF1R_HUMAN_D0_1JQH_A,44.2
89,IGF1R_HUMAN_D0_3LVP_D,44.2
90,IGF1R_HUMAN_D0_1JQH_C,44.2
91,IGF1R_HUMAN_D0_3F5P_F,44.2
92,IGF1R_HUMAN_D0_2ZM3_A,44.2
93,IGF1R_HUMAN_D0_2OJ9_A,44.2
94,IGF1R_HUMAN_D0_2ZM3_B,44.2
95,IGF1R_HUMAN_D0_3LW0_C,44.2
96,IGF1R_HUMAN_D0_3LVP_B,44.2
97,IGF1R_HUMAN_D0_3O23_A,44.2
98,IGF1R_HUMAN_D0_3LW0_A,44.2
99,IGF1R_HUMAN_D0_3LVP_A,44.2
100,IGF1R_HUMAN_D0_3I81_A,44.2
101,IGF1R_HUMAN_D0_3NW7_A,44.2
102,IGF1R_HUMAN_D0_3QQU_B,44.2
103,IGF1R_HUMAN_D0_3NW5_A,44.2
104,INSR_HUMAN_D0_1RQQ_A,44.1
105,INSR_HUMAN_D0_2B4S_B,44.1
106,INSR_HUMAN_D0_1GAG_A,44.0
107,INSR_HUMAN_D0_2Z8C_A,44.0
108,IGF1R_HUMAN_D0_3F5P_C,43.7
109,NTRK1_HUMAN_D0_4PMP_A,43.7
110,SRC_HUMAN_D0_4MXZ_A,43.6
111,SRC_HUMAN_D0_4MXY_A,43.6
112,SRC_CHICK_D0_2HWO_A,43.6
113,SRC_CHICK_D0_3SVV_A,43.5
114,SRC_HUMAN_D0_1YOL_B,43.5
115,SRC_HUMAN_D0_1YOL_A,43.5
116,NTRK1_HUMAN_D0_4AOJ_C,43.4
117,NTRK1_HUMAN_D0_4AOJ_B,43.4
118,NTRK1_HUMAN_D0_4PMT_A,43.4
119,NTRK1_HUMAN_D0_4F0I_A,43.4
120,NTRK1_HUMAN_D0_4AOJ_A,43.4
121,SRC_CHICK_D0_2QQ7_A,43.4
122,NTRK1_HUMAN_D0_4PMM_A,43.4
123,NTRK1_HUMAN_D0_4F0I_B,43.4
124,NTRK1_HUMAN_D0_4PMS_A,43.4
125,SRC_HUMAN_D0_1YOJ_A,43.2
126,SRC_CHICK_D0_4MCV_A,43.0
127,LCK_HUMAN_D0_2OFV_B,43.0
128,SRC_CHICK_D0_2QI8_A,43.0
129,SRC_CHICK_D0_3F6X_B,43.0
130,SRC_CHICK_D0_3EL7_A,42.9
131,SRC_HUMAN_D0_2BDF_A,42.9
132,SRC_HUMAN_D0_1FMK_A,42.9
133,SRC_HUMAN_D0_4MXY_B,42.9
134,SRC_HUMAN_D0_1Y57_A,42.9
135,SRC_HUMAN_D0_1YI6_B,42.9
136,SRC_HUMAN_D0_4MXZ_B,42.9
137,SRC_HUMAN_D0_4K11_A,42.9
138,SRC_HUMAN_D0_1YI6_A,42.9
139,SRC_HUMAN_D0_4MXX_A,42.9
140,SRC_HUMAN_D0_4MXO_B,42.9
141,SRC_HUMAN_D0_4MXX_B,42.9
142,SRC_HUMAN_D0_4MXO_A,42.9
143,SRC_HUMAN_D0_2SRC_A,42.9
144,SRC_HUMAN_D0_1YOM_B,42.9
145,SRC_HUMAN_D0_1YOM_A,42.9
146,SRC_HUMAN_D0_2BDF_B,42.9
147,SRC_HUMAN_D0_2BDJ_A,42.9
148,SRC_HUMAN_D0_2H8H_A,42.9
149,ABL1_MOUSE_D0_3OXZ_A,42.8
150,SRC_CHICK_D0_4LGH_B,42.7
151,SRC_CHICK_D0_4MCV_B,42.7
152,SRC_CHICK_D0_2QI8_B,42.7
153,SRC_HUMAN_D0_1KSW_A,42.7
154,SRC_CHICK_D0_3LOK_B,42.7
155,SRC_CHICK_D0_3SVV_B,42.7
156,SRC_CHICK_D0_3QLF_B,42.6
157,SRC_CHICK_D0_3EN7_A,42.6
158,SRC_CHICK_D0_3EN6_B,42.5
159,LCK_HUMAN_D0_3AC8_A,42.5
160,SRC_CHICK_D0_3F3V_A,42.5
161,SRC_CHICK_D0_3TZ9_A,42.5
162,SRC_CHICK_D0_4LGH_A,42.5
163,SRC_CHICK_D0_4U5J_A,42.5
164,SRC_CHICK_D0_4DGG_A,42.5
165,LCK_HUMAN_D0_3AD6_A,42.5
166,LCK_HUMAN_D0_3AD4_A,42.5
167,SRC_CHICK_D0_3OEZ_B,42.5
168,LCK_HUMAN_D0_3AC2_A,42.5
169,SRC_HUMAN_D0_1YOJ_B,42.5
170,SRC_CHICK_D0_3UQG_B,42.5
171,SRC_CHICK_D0_3TZ7_B,42.5
172,LCK_HUMAN_D0_3LCK_A,42.5
173,LCK_HUMAN_D0_2ZM1_A,42.5
174,ITK_HUMAN_D0_3MIY_B,42.5
175,LCK_HUMAN_D0_3ACK_A,42.5
176,SRC_CHICK_D0_4LGG_B,42.5
177,SRC_CHICK_D0_3TZ8_B,42.5
178,SRC_CHICK_D0_4DGG_B,42.5
179,SRC_CHICK_D0_4AGW_B,42.5
180,LCK_HUMAN_D0_3AC5_A,42.5
181,LCK_HUMAN_D0_3ACJ_A,42.5
182,SRC_CHICK_D0_3U51_A,42.5
183,SRC_CHICK_D0_3F3W_B,42.5
184,SRC_CHICK_D0_2HWO_B,42.5
185,SRC_CHICK_D0_3EN5_B,42.5
186,SRC_CHICK_D0_3U51_B,42.5
187,LCK_HUMAN_D0_3BYU_A,42.5
188,LCK_HUMAN_D0_2PL0_A,42.5
189,SRC_CHICK_D0_3EL8_A,42.5
190,LCK_HUMAN_D0_2ZM4_A,42.5
191,LCK_HUMAN_D0_3AC4_A,42.5
192,SRC_CHICK_D0_3TZ8_A,42.5
193,SRC_CHICK_D0_3UQG_A,42.5
194,SRC_CHICK_D0_3F3W_A,42.5
195,SRC_CHICK_D0_3GEQ_B,42.5
196,SRC_CHICK_D0_4AGW_A,42.5
197,SRC_CHICK_D0_2OIQ_A,42.5
198,LCK_HUMAN_D0_1QPJ_A,42.5
199,SRC_CHICK_D0_4FIC_A,42.5
200,SRC_CHICK_D0_3G6H_B,42.5
201,SRC_CHICK_D0_3G6H_A,42.5
202,SRC_CHICK_D0_3EN4_A,42.5
203,LCK_HUMAN_D0_3BYM_A,42.5
204,SRC_CHICK_D0_3OF0_B,42.5
205,SRC_CHICK_D0_3DQX_B,42.5
206,SRC_CHICK_D0_2QLQ_A,42.5
207,SRC_CHICK_D0_3D7U_B,42.5
208,SRC_CHICK_D0_3G6G_B,42.5
209,SRC_CHICK_D0_4U5J_B,42.5
210,LCK_HUMAN_D0_3MPM_A,42.5
211,LCK_HUMAN_D0_3AC3_A,42.5
212,SRC_CHICK_D0_3G5D_B,42.5
213,LCK_HUMAN_D0_3AD5_A,42.5
214,LCK_HUMAN_D0_3B2W_A,42.5
215,SRC_CHICK_D0_3EN6_A,42.5
216,SRC_CHICK_D0_3F3U_B,42.5
217,LCK_HUMAN_D0_2OFU_A,42.5
218,SRC_CHICK_D0_3F3U_A,42.5
219,SRC_CHICK_D0_3G5D_A,42.5
220,SRC_CHICK_D0_3QLG_B,42.5
221,SRC_CHICK_D0_3F3V_B,42.5
222,LCK_HUMAN_D0_2OFV_A,42.5
223,LCK_HUMAN_D0_3KMM_A,42.5
224,SRC_CHICK_D0_3EL8_B,42.5
225,SRC_CHICK_D0_3OF0_A,42.5
226,SRC_CHICK_D0_3TZ9_B,42.5
227,SRC_CHICK_D0_2PTK_A,42.5
228,SRC_CHICK_D0_2HWP_B,42.5
229,SRC_CHICK_D0_2OIQ_B,42.5
230,SRC_CHICK_D0_3U4W_A,42.5
231,LCK_HUMAN_D0_3BYS_A,42.5
232,SRC_CHICK_D0_3D7T_B,42.5
233,SRC_CHICK_D0_3UQF_B,42.5
234,LCK_HUMAN_D0_2OG8_B,42.5
235,LCK_HUMAN_D0_4C3F_A,42.5
236,SRC_CHICK_D0_3OEZ_A,42.5
237,LCK_HUMAN_D0_1QPE_A,42.5
238,SRC_CHICK_D0_3UQF_A,42.5
239,LCK_HUMAN_D0_1QPC_A,42.5
240,SRC_CHICK_D0_2QLQ_B,42.5
241,LCK_HUMAN_D0_2OF2_A,42.5
242,SRC_CHICK_D0_4FIC_B,42.5
243,SRC_CHICK_D0_3D7U_D,42.5
244,SRC_CHICK_D0_3F6X_C,42.5
245,SRC_CHICK_D0_3F3T_B,42.5
246,LCK_HUMAN_D0_3KXZ_A,42.5
247,SRC_CHICK_D0_3GEQ_A,42.5
248,SRC_CHICK_D0_3QLF_A,42.5
249,SRC_CHICK_D0_3LOK_A,42.5
250,SRC_CHICK_D0_3TZ7_A,42.5
251,SRC_CHICK_D0_3F3T_A,42.5
252,SRC_CHICK_D0_3F6X_A,42.5
253,LCK_HUMAN_D0_3BYO_A,42.5
254,SRC_CHICK_D0_3DQX_A,42.5
255,LCK_HUMAN_D0_3AC1_A,42.5
256,LCK_HUMAN_D0_2OF4_A,42.5
257,SRC_CHICK_D0_3F6X_D,42.5
258,SRC_CHICK_D0_3QLG_A,42.5
259,SRC_CHICK_D0_3G6G_A,42.5
260,SRC_CHICK_D0_3EN4_B,42.5
261,LCK_HUMAN_D0_2OG8_A,42.5
262,SRC_CHICK_D0_4LGG_A,42.4
263,ITK_HUMAN_D0_4MF1_A,42.4
264,LCK_HUMAN_D0_2ZYB_A,42.3
265,SRC_CHICK_D0_2QQ7_B,42.3
266,ITK_HUMAN_D0_4MF1_B,42.2
267,ITK_HUMAN_D0_3MIY_A,42.2
268,ITK_HUMAN_D0_3MJ1_A,42.2
269,SRC_CHICK_D0_3EN5_A,42.2
270,CSF1R_HUMAN_D0_3LCD_A,42.2
271,ITK_HUMAN_D0_3V5J_A,42.2
272,SRC_CHICK_D0_3DQW_B,42.1
273,SRC_CHICK_D0_3DQW_C,42.1
274,SRC_CHICK_D0_3DQW_D,42.1
275,SRC_CHICK_D0_3DQW_A,42.1
276,SRC_CHICK_D0_3EN7_B,41.9
277,CSF1R_HUMAN_D0_3LCO_A,41.9
278,ITK_HUMAN_D0_4PQN_A,41.8
279,LCK_HUMAN_D0_1QPD_A,41.8
280,ITK_HUMAN_D0_3QGY_B,41.5
281,ITK_HUMAN_D0_3V5L_D,41.5
282,SRC_CHICK_D0_2HWP_A,41.4
283,ITK_HUMAN_D0_3QGY_A,41.4
284,CSF1R_HUMAN_D0_4HW7_A,41.4
285,FGFR4_HUMAN_D0_4R6V_A,41.3
286,ABL1_MOUSE_D0_3DK6_A,41.3
287,ITK_HUMAN_D0_3QGW_A,41.2
288,ITK_HUMAN_D0_3QGW_B,41.1
289,CSF1R_HUMAN_D0_2OGV_A,41.1
290,ABL1_MOUSE_D0_3K5V_A,41.0
291,ABL1_MOUSE_D0_1OPJ_B,40.9
292,ABL1_MOUSE_D0_1FPU_A,40.9
293,ABL1_MOUSE_D0_3MSS_D,40.9
294,ABL1_MOUSE_D0_3OY3_B,40.9
295,ABL1_MOUSE_D0_3KFA_A,40.9
296,ABL1_MOUSE_D0_3IK3_A,40.9
297,ABL1_MOUSE_D0_2QOH_B,40.9
298,ABL1_MOUSE_D0_3DK3_B,40.9
299,ABL1_MOUSE_D0_3MSS_C,40.9
300,ABL1_MOUSE_D0_3IK3_B,40.9
301,ABL1_MOUSE_D0_3K5V_B,40.9
302,ABL1_MOUSE_D0_2QOH_A,40.9
303,ABL1_MOUSE_D0_1FPU_B,40.9
304,ABL1_MOUSE_D0_3MSS_B,40.9
305,ABL1_MOUSE_D0_1OPJ_A,40.9
306,ABL1_MOUSE_D0_3KF4_A,40.9
307,ABL1_MOUSE_D0_3OY3_A,40.9
308,ABL1_MOUSE_D0_1IEP_B,40.9
309,ABL1_MOUSE_D0_1M52_B,40.9
310,ABL1_MOUSE_D0_2HZN_A,40.9
311,ABL1_MOUSE_D0_3DK6_B,40.9
312,ABL1_MOUSE_D0_3MS9_B,40.9
313,ABL1_MOUSE_D0_3MSS_A,40.9
314,ABL1_MOUSE_D0_1OPK_A,40.9
315,ABL1_MOUSE_D0_3KF4_B,40.9
316,ABL1_MOUSE_D0_1IEP_A,40.9
317,ABL1_MOUSE_D0_3DK7_B,40.9
318,ABL1_MOUSE_D0_1M52_A,40.9
319,ABL1_MOUSE_D0_3DK3_A,40.9
320,ABL1_MOUSE_D0_3DK7_A,40.9
321,ABL1_MOUSE_D0_3MS9_A,40.9
322,ABL1_MOUSE_D0_2Z60_A,40.9
323,HCK_HUMAN_D0_1AD5_A,40.6
324,NTRK3_HUMAN_D0_3V5Q_B,40.6
325,HCK_HUMAN_D0_1AD5_B,40.6
326,HCK_HUMAN_D0_2HCK_B,40.6
327,ABL1_HUMAN_D0_2HYY_B,40.6
328,HCK_HUMAN_D0_2HCK_A,40.6
329,ABL1_HUMAN_D0_2E2B_A,40.5
330,ABL1_HUMAN_D0_2G2I_A,40.5
331,ABL1_HUMAN_D0_2HZ4_C,40.5
332,ABL1_HUMAN_D0_3PYY_A,40.5
333,ABL1_HUMAN_D0_2G1T_D,40.5
334,ABL1_HUMAN_D0_2HZ4_A,40.5
335,ABL1_HUMAN_D0_2HYY_C,40.5
336,ABL1_HUMAN_D0_2G2F_A,40.5
337,ABL1_HUMAN_D0_2E2B_B,40.5
338,ABL1_HUMAN_D0_2V7A_A,40.5
339,ABL1_HUMAN_D0_3UE4_B,40.5
340,ABL1_HUMAN_D0_3QRI_B,40.5
341,ABL1_HUMAN_D0_2G1T_C,40.5
342,ABL1_HUMAN_D0_2G2I_B,40.5
343,ABL1_HUMAN_D0_3PYY_B,40.5
344,ABL1_HUMAN_D0_3CS9_D,40.5
345,ABL1_HUMAN_D0_3UE4_A,40.5
346,ABL1_HUMAN_D0_2HYY_D,40.5
347,ABL1_HUMAN_D0_2G2F_B,40.5
348,ABL1_HUMAN_D0_2G1T_B,40.5
349,ABL1_HUMAN_D0_1OPL_B,40.5
350,ABL1_HUMAN_D0_2HZI_B,40.5
351,ABL1_HUMAN_D0_2G2H_B,40.5
352,ABL1_HUMAN_D0_2V7A_B,40.5
353,ABL1_HUMAN_D0_3CS9_C,40.5
354,ABL1_HUMAN_D0_2HZ0_A,40.5
355,ABL1_HUMAN_D0_2HZ0_B,40.5
356,ABL1_HUMAN_D0_1OPL_A,40.5
357,ABL1_HUMAN_D0_3QRI_A,40.5
358,ABL1_HUMAN_D0_2GQG_A,40.5
359,ABL1_HUMAN_D0_3QRJ_B,40.5
360,ABL1_HUMAN_D0_3CS9_A,40.5
361,ABL1_HUMAN_D0_3QRJ_A,40.5
362,ABL1_HUMAN_D0_2HZ4_B,40.5
363,ABL1_HUMAN_D0_2HZI_A,40.5
364,ABL1_HUMAN_D0_2FO0_A,40.5
365,ABL1_HUMAN_D0_2G1T_A,40.5
366,ABL1_HUMAN_D0_3QRK_A,40.5
367,ABL1_HUMAN_D0_2GQG_B,40.5
368,ABL1_HUMAN_D0_2HIW_A,40.5
369,ABL1_HUMAN_D0_2HIW_B,40.5
370,ABL1_HUMAN_D0_2F4J_A,40.5
371,ABL1_HUMAN_D0_3CS9_B,40.5
372,ABL1_HUMAN_D0_2G2H_A,40.5
373,ITK_HUMAN_D0_3MJ2_A,40.2
374,HCK_HUMAN_D0_3VRY_A,40.2
375,HCK_HUMAN_D0_1QCF_A,40.2
376,HCK_HUMAN_D0_3VS7_A,40.2
377,HCK_HUMAN_D0_3VS0_B,40.2
378,HCK_HUMAN_D0_3VS4_A,40.2
379,CSK_RAT_D0_1K9A_C,40.2
380,EPHB1_HUMAN_D0_3ZFX_I,40.2
381,HCK_HUMAN_D0_2C0O_A,40.2
382,CSK_RAT_D0_1K9A_A,40.2
383,HCK_HUMAN_D0_3VS5_A,40.2
384,HCK_HUMAN_D0_3VRY_B,40.2
385,HCK_HUMAN_D0_2C0T_B,40.2
386,HCK_HUMAN_D0_3VS2_B,40.2
387,HCK_HUMAN_D0_3VS6_A,40.2
388,HCK_HUMAN_D0_3VS4_B,40.2
389,HCK_HUMAN_D0_3VS3_A,40.2
390,HCK_HUMAN_D0_4LUD_B,40.2
391,HCK_HUMAN_D0_4LUE_A,40.2
392,CSK_RAT_D0_1K9A_D,40.2
393,ABL1_HUMAN_D0_2HYY_A,40.2
394,HCK_HUMAN_D0_3VS5_B,40.2
395,HCK_HUMAN_D0_2C0T_A,40.2
396,HCK_HUMAN_D0_4LUD_A,40.2
397,HCK_HUMAN_D0_2C0I_A,40.2
398,CSK_RAT_D0_1K9A_E,40.2
399,HCK_HUMAN_D0_3VRZ_A,40.2
400,HCK_HUMAN_D0_3VS1_B,40.2
401,HCK_HUMAN_D0_3VS0_A,40.2
402,HCK_HUMAN_D0_3VS3_B,40.2
403,HCK_HUMAN_D0_2C0O_B,40.2
404,CSK_RAT_D0_1K9A_B,40.2
405,HCK_HUMAN_D0_3VS6_B,40.2
406,HCK_HUMAN_D0_3VS2_A,40.2
407,HCK_HUMAN_D0_4LUE_B,40.2
408,HCK_HUMAN_D0_3VS1_A,40.2
409,CSK_RAT_D0_1K9A_F,40.2
410,HCK_HUMAN_D0_3VS7_B,40.2
411,HCK_HUMAN_D0_3VRZ_B,40.2
412,HCK_HUMAN_D0_2C0I_B,40.2
413,LYN_MOUSE_D0_2ZV7_A,40.1
414,ABL2_HUMAN_D0_2XYN_B,40.1
415,ABL2_HUMAN_D0_2XYN_A,40.1
416,ABL2_HUMAN_D0_3HMI_A,40.1
417,HCK_HUMAN_D0_2HK5_A,40.1
418,ABL2_HUMAN_D0_3GVU_A,40.1
419,LYN_MOUSE_D0_2ZV8_A,40.1
420,ABL2_HUMAN_D0_2XYN_C,40.1
421,NTRK2_HUMAN_D0_4AT5_A,40.0
422,LYN_HUMAN_D0_3A4O_X,40.0
423,CSK_HUMAN_D0_3D7U_A,40.0
424,LYN_MOUSE_D0_2ZVA_A,40.0
425,NTRK2_HUMAN_D0_4AT3_A,40.0
426,NTRK2_HUMAN_D0_4AT4_A,40.0
427,CSK_HUMAN_D0_3D7U_C,40.0
428,CSK_HUMAN_D0_3D7T_A,40.0
429,NTRK2_HUMAN_D0_4ASZ_A,40.0
430,ITK_HUMAN_D0_4KIO_B,39.9
431,ITK_HUMAN_D0_3V5L_A,39.9
432,ITK_HUMAN_D0_4M12_A,39.9
433,ITK_HUMAN_D0_4PPA_B,39.9
434,ITK_HUMAN_D0_4PPA_A,39.9
435,ITK_HUMAN_D0_4L7S_B,39.9
436,ITK_HUMAN_D0_3V5L_C,39.9
437,ITK_HUMAN_D0_3V8W_A,39.9
438,ITK_HUMAN_D0_3V8W_B,39.9
439,ITK_HUMAN_D0_1SNU_B,39.9
440,ITK_HUMAN_D0_3T9T_A,39.9
441,ITK_HUMAN_D0_3V5L_B,39.9
442,ITK_HUMAN_D0_1SM2_A,39.9
443,ITK_HUMAN_D0_4M14_A,39.9
444,ITK_HUMAN_D0_1SM2_B,39.9
445,ITK_HUMAN_D0_4HCT_A,39.9
446,ITK_HUMAN_D0_1SNX_A,39.9
447,ITK_HUMAN_D0_4PPC_B,39.9
448,ITK_HUMAN_D0_1SNU_A,39.9
449,ITK_HUMAN_D0_4MF0_B,39.9
450,ITK_HUMAN_D0_4KIO_C,39.9
451,ITK_HUMAN_D0_4KIO_A,39.9
452,ITK_HUMAN_D0_4M15_A,39.9
453,ITK_HUMAN_D0_4M0Z_A,39.9
454,EPHB1_HUMAN_D0_3ZFX_H,39.9
455,ITK_HUMAN_D0_4L7S_A,39.9
456,ITK_HUMAN_D0_4HCU_A,39.9
457,ITK_HUMAN_D0_3V8T_A,39.9
458,ITK_HUMAN_D0_4KIO_D,39.9
459,ITK_HUMAN_D0_4PPB_A,39.9
