,templateid,seqid
0,MUSK_RAT_D0_1LUF_A,97.5
1,NTRK1_HUMAN_D0_4GT5_A,53.4
2,NTRK1_HUMAN_D0_4PMP_A,52.9
3,NTRK1_HUMAN_D0_4F0I_B,52.2
4,NTRK2_HUMAN_D0_4ASZ_A,52.2
5,NTRK2_HUMAN_D0_4AT3_A,52.2
6,NTRK1_HUMAN_D0_4AOJ_B,52.2
7,NTRK1_HUMAN_D0_4AOJ_A,52.2
8,NTRK1_HUMAN_D0_4PMM_A,52.2
9,NTRK2_HUMAN_D0_4AT5_A,52.2
10,NTRK1_HUMAN_D0_4F0I_A,52.2
11,NTRK1_HUMAN_D0_4PMT_A,52.2
12,NTRK1_HUMAN_D0_4PMS_A,52.2
13,NTRK1_HUMAN_D0_4AOJ_C,52.2
14,NTRK2_HUMAN_D0_4AT4_A,52.2
15,NTRK3_HUMAN_D0_3V5Q_B,49.6
16,NTRK3_HUMAN_D0_3V5Q_A,48.8
17,ROR2_HUMAN_D0_4GT4_A,46.5
18,ABL1_MOUSE_D0_3OXZ_A,45.8
19,FGFR4_HUMAN_D0_4R6V_A,45.7
20,ABL2_HUMAN_D0_2XYN_C,45.2
21,ABL2_HUMAN_D0_2XYN_A,45.2
22,ABL2_HUMAN_D0_3HMI_A,45.2
23,ABL2_HUMAN_D0_3GVU_A,45.2
24,ABL2_HUMAN_D0_2XYN_B,45.2
25,FGFR4_HUMAN_D0_4TYE_A,44.7
26,FGFR4_HUMAN_D0_4TYJ_A,44.7
27,ABL1_MOUSE_D0_3DK6_A,44.6
28,IGF1R_HUMAN_D0_3D94_A,44.5
29,IGF1R_HUMAN_D0_3F5P_T,44.3
30,IGF1R_HUMAN_D0_3F5P_I,44.3
31,IGF1R_HUMAN_D0_3F5P_R,44.3
32,IGF1R_HUMAN_D0_3F5P_S,44.3
33,ABL1_HUMAN_D0_2HYY_B,44.2
34,IGF1R_HUMAN_D0_3F5P_M,44.2
35,ABL1_MOUSE_D0_3K5V_A,44.2
36,DDR1_HUMAN_D0_3ZOS_B,44.0
37,ABL1_HUMAN_D0_2F4J_A,44.0
38,ABL1_MOUSE_D0_2Z60_A,44.0
39,ABL1_MOUSE_D0_1FPU_A,44.0
40,ABL1_HUMAN_D0_2FO0_A,44.0
41,ABL1_MOUSE_D0_3MSS_C,44.0
42,ABL1_HUMAN_D0_2HZ0_B,44.0
43,ABL1_HUMAN_D0_2G2H_A,44.0
44,ABL1_MOUSE_D0_3DK3_A,44.0
45,ABL1_MOUSE_D0_3KFA_B,44.0
46,DDR1_HUMAN_D0_3ZOS_A,44.0
47,ABL1_MOUSE_D0_1M52_B,44.0
48,ABL1_MOUSE_D0_1IEP_A,44.0
49,ABL1_HUMAN_D0_2HIW_A,44.0
50,ABL1_HUMAN_D0_2GQG_A,44.0
51,ABL1_MOUSE_D0_3OY3_A,44.0
52,ABL1_HUMAN_D0_3CS9_C,44.0
53,DDR1_HUMAN_D0_4BKJ_B,44.0
54,ABL1_HUMAN_D0_2HZ0_A,44.0
55,ABL1_HUMAN_D0_2G1T_C,44.0
56,ABL1_MOUSE_D0_3IK3_A,44.0
57,ABL1_HUMAN_D0_2G2I_B,44.0
58,ABL1_HUMAN_D0_2V7A_A,44.0
59,ABL1_MOUSE_D0_1OPJ_A,44.0
60,ABL1_MOUSE_D0_1M52_A,44.0
61,ABL1_MOUSE_D0_3MSS_A,44.0
62,ABL1_HUMAN_D0_2GQG_B,44.0
63,ABL1_HUMAN_D0_2G2H_B,44.0
64,ABL1_MOUSE_D0_3K5V_B,44.0
65,ABL1_MOUSE_D0_3MSS_D,44.0
66,ABL1_HUMAN_D0_3QRK_A,44.0
67,ABL1_HUMAN_D0_2G2F_A,44.0
68,ABL1_MOUSE_D0_3KF4_A,44.0
