,templateid,seqid
0,ERBB3_HUMAN_D0_3KEX_A,100.0
1,ERBB3_HUMAN_D0_3LMG_A,100.0
2,ERBB3_HUMAN_D0_3KEX_B,100.0
3,ERBB3_HUMAN_D0_3LMG_B,100.0
4,ERBB3_HUMAN_D0_4OTW_A,100.0
5,ERBB4_HUMAN_D0_3BCE_C,62.4
6,ERBB4_HUMAN_D0_3BBW_A,62.4
7,ERBB4_HUMAN_D0_3BCE_A,62.4
8,ERBB4_HUMAN_D0_2R4B_B,62.4
9,ERBB4_HUMAN_D0_3BBT_D,62.4
10,ERBB4_HUMAN_D0_2R4B_A,62.4
11,ERBB4_HUMAN_D0_3BCE_B,62.4
12,ERBB4_HUMAN_D0_3BBT_B,62.4
13,ERBB4_HUMAN_D0_3BBW_B,62.4
14,ERBB2_HUMAN_D0_3PP0_A,60.9
15,ERBB2_HUMAN_D0_3RCD_B,60.9
16,ERBB2_HUMAN_D0_3RCD_D,60.9
17,ERBB2_HUMAN_D0_3PP0_B,60.9
18,ERBB2_HUMAN_D0_3RCD_C,60.9
19,ERBB2_HUMAN_D0_3RCD_A,60.9
20,EGFR_HUMAN_D0_3GOP_A,60.5
21,EGFR_HUMAN_D0_4WRG_A,58.9
22,EGFR_HUMAN_D0_2RFD_A,58.9
23,EGFR_HUMAN_D0_2RF9_A,58.9
24,EGFR_HUMAN_D0_2ITT_A,58.5
25,EGFR_HUMAN_D0_4LRM_C,58.5
26,EGFR_HUMAN_D0_4LRM_D,58.5
27,EGFR_HUMAN_D0_2JIU_B,58.5
28,EGFR_HUMAN_D0_1XKK_A,58.5
29,EGFR_HUMAN_D0_4LRM_A,58.5
30,EGFR_HUMAN_D0_3W2Q_A,58.5
31,EGFR_HUMAN_D0_2GS2_A,58.5
32,EGFR_HUMAN_D0_3W2P_A,58.5
33,EGFR_HUMAN_D0_3LZB_D,58.5
34,EGFR_HUMAN_D0_2GS7_A,58.5
35,EGFR_HUMAN_D0_2RFE_B,58.5
36,EGFR_HUMAN_D0_4JQ7_A,58.5
37,EGFR_HUMAN_D0_4I24_B,58.5
38,EGFR_HUMAN_D0_2J5F_A,58.5
39,EGFR_HUMAN_D0_3W32_A,58.5
40,EGFR_HUMAN_D0_3GT8_C,58.5
41,EGFR_HUMAN_D0_4LQM_A,58.5
42,EGFR_HUMAN_D0_4JRV_A,58.5
43,EGFR_HUMAN_D0_2J6M_A,58.5
44,EGFR_HUMAN_D0_4JR3_A,58.5
45,EGFR_HUMAN_D0_4I24_A,58.5
46,EGFR_HUMAN_D0_3VJO_A,58.5
47,EGFR_HUMAN_D0_3GT8_A,58.5
48,EGFR_HUMAN_D0_3GT8_B,58.5
49,EGFR_HUMAN_D0_4LL0_A,58.5
50,EGFR_HUMAN_D0_4R5S_A,58.5
51,EGFR_HUMAN_D0_4LRM_B,58.5
52,EGFR_HUMAN_D0_2RF9_B,58.5
53,EGFR_HUMAN_D0_3GT8_D,58.5
54,EGFR_HUMAN_D0_2RFE_C,58.5
55,EGFR_HUMAN_D0_3W2O_A,58.5
56,EGFR_HUMAN_D0_4I22_A,58.5
57,EGFR_HUMAN_D0_3BEL_A,58.5
58,EGFR_HUMAN_D0_2GS6_A,58.5
59,EGFR_HUMAN_D0_2JIU_A,58.5
60,EGFR_HUMAN_D0_2ITO_A,58.5
61,EGFR_HUMAN_D0_4I23_A,58.5
62,EGFR_HUMAN_D0_1M14_A,58.5
63,EGFR_HUMAN_D0_2ITQ_A,58.5
64,EGFR_HUMAN_D0_2JIV_B,58.5
65,EGFR_HUMAN_D0_4G5P_B,58.5
66,EGFR_HUMAN_D0_4HJO_A,58.5
67,EGFR_HUMAN_D0_4G5J_A,58.5
68,EGFR_HUMAN_D0_4I1Z_A,58.5
69,EGFR_HUMAN_D0_2ITN_A,58.5
70,EGFR_HUMAN_D0_4JQ8_A,58.5
71,EGFR_HUMAN_D0_2ITU_A,58.5
72,EGFR_HUMAN_D0_2ITW_A,58.5
73,EGFR_HUMAN_D0_3IKA_B,58.5
74,EGFR_HUMAN_D0_2GS7_B,58.5
75,EGFR_HUMAN_D0_2ITZ_A,58.5
76,EGFR_HUMAN_D0_4LI5_A,58.5
77,EGFR_HUMAN_D0_3W33_A,58.5
78,EGFR_HUMAN_D0_2JIV_A,58.5
79,EGFR_HUMAN_D0_2RGP_A,58.5
80,EGFR_HUMAN_D0_2J5E_A,58.5
81,EGFR_HUMAN_D0_4TKS_A,58.5
82,EGFR_HUMAN_D0_3W2S_A,58.5
83,EGFR_HUMAN_D0_3POZ_A,58.5
84,EGFR_HUMAN_D0_2RFD_B,58.5
85,EGFR_HUMAN_D0_2ITY_A,58.5
86,EGFR_HUMAN_D0_4I21_B,58.5
87,EGFR_HUMAN_D0_1M17_A,58.5
88,EGFR_HUMAN_D0_3LZB_C,58.5
89,EGFR_HUMAN_D0_2JIT_B,58.5
90,EGFR_HUMAN_D0_4I21_A,58.5
91,EGFR_HUMAN_D0_4G5P_A,58.5
92,EGFR_HUMAN_D0_2ITP_A,58.5
93,EGFR_HUMAN_D0_2RFE_A,58.5
94,EGFR_HUMAN_D0_2ITV_A,58.5
95,EGFR_HUMAN_D0_3LZB_A,58.5
96,EGFR_HUMAN_D0_4WKQ_A,58.5
97,EGFR_HUMAN_D0_2RFE_D,58.5
98,EGFR_HUMAN_D0_3IKA_A,58.5
99,EGFR_HUMAN_D0_3LZB_B,58.5
100,EGFR_HUMAN_D0_4I20_A,58.5
101,EGFR_HUMAN_D0_4LRM_E,58.5
102,EGFR_HUMAN_D0_2ITX_A,58.5
103,EGFR_HUMAN_D0_3W2R_A,58.5
104,EGFR_HUMAN_D0_2EB3_A,58.3
105,EGFR_HUMAN_D0_4LL0_B,58.3
106,EGFR_HUMAN_D0_2JIT_A,58.1
107,EGFR_HUMAN_D0_3VJN_A,57.4
108,EGFR_HUMAN_D0_3UG1_A,56.6
109,EGFR_HUMAN_D0_3UG2_A,56.6
110,ACK1_HUMAN_D0_4HZS_A,40.7
111,ACK1_HUMAN_D0_3EQR_A,40.7
112,ACK1_HUMAN_D0_3EQP_B,40.7
113,ACK1_HUMAN_D0_1U54_A,40.7
114,ACK1_HUMAN_D0_4HZS_B,40.7
115,ACK1_HUMAN_D0_3EQP_A,40.7
116,ACK1_HUMAN_D0_1U46_A,40.7
117,ACK1_HUMAN_D0_3EQR_B,40.7
118,ACK1_HUMAN_D0_4HZS_C,40.7
119,ACK1_HUMAN_D0_1U54_B,40.7
120,ACK1_HUMAN_D0_1U46_B,40.7
121,ACK1_HUMAN_D0_1U4D_B,40.7
122,ACK1_HUMAN_D0_1U4D_A,40.7
123,ACK1_HUMAN_D0_4HZR_A,40.7
124,ACK1_HUMAN_D0_4ID7_A,40.7
125,ACK1_HUMAN_D0_4EWH_B,40.7
126,ACK1_HUMAN_D0_4HZR_B,40.7
127,ACK1_HUMAN_D0_4EWH_A,40.7
128,ACK1_HUMAN_D0_4HZS_D,40.7
129,JAK3_HUMAN_D1_3LXL_A,39.1
130,SRC_CHICK_D0_4LGG_A,38.8
131,KSYK_HUMAN_D0_4FYN_A,38.6
132,SRC_CHICK_D0_3EN5_A,38.5
133,SRC_CHICK_D0_2QQ7_A,38.5
134,SRC_HUMAN_D0_1YOJ_B,38.5
135,SRC_CHICK_D0_3LOK_B,38.5
136,SRC_HUMAN_D0_1YOJ_A,38.5
137,SRC_CHICK_D0_3SVV_A,38.4
138,SRC_CHICK_D0_3F6X_B,38.4
139,JAK3_HUMAN_D1_3ZC6_B,38.4
140,MERTK_HUMAN_D0_3BPR_C,38.4
141,SRC_CHICK_D0_2QQ7_B,38.2
142,SRC_CHICK_D0_3EL7_A,38.1
143,JAK3_HUMAN_D1_3ZC6_C,38.0
144,JAK3_HUMAN_D1_3ZEP_C,38.0
145,JAK3_HUMAN_D1_3ZEP_B,38.0
146,JAK3_HUMAN_D1_3ZC6_A,38.0
147,SRC_CHICK_D0_2OIQ_A,37.8
148,SRC_CHICK_D0_3UQF_A,37.8
149,SRC_CHICK_D0_2QLQ_B,37.8
150,SRC_CHICK_D0_4FIC_B,37.8
151,SRC_CHICK_D0_3F3V_B,37.8
152,SRC_CHICK_D0_3EL8_A,37.8
153,SRC_CHICK_D0_2HWP_B,37.8
154,SRC_CHICK_D0_2QI8_B,37.8
155,SRC_CHICK_D0_3UQG_A,37.8
156,SRC_CHICK_D0_3TZ8_A,37.8
157,SRC_CHICK_D0_3EL8_B,37.8
158,SRC_CHICK_D0_3F3V_A,37.8
159,SRC_CHICK_D0_3UQG_B,37.8
160,SRC_CHICK_D0_4LGH_A,37.8
161,SRC_CHICK_D0_3U4W_A,37.8
162,SRC_CHICK_D0_3G5D_A,37.8
163,SRC_CHICK_D0_3D7U_D,37.8
164,SRC_CHICK_D0_4U5J_B,37.8
165,SRC_CHICK_D0_3U51_A,37.8
166,SRC_CHICK_D0_3TZ7_B,37.8
167,SRC_CHICK_D0_3D7T_B,37.8
168,SRC_CHICK_D0_3LOK_A,37.8
169,SRC_CHICK_D0_4AGW_B,37.8
170,SRC_CHICK_D0_3OF0_B,37.8
171,SRC_CHICK_D0_3F3U_A,37.8
172,SRC_CHICK_D0_3OF0_A,37.8
173,SRC_CHICK_D0_3EN4_B,37.8
174,SRC_CHICK_D0_3G6G_B,37.8
175,SRC_CHICK_D0_3G6G_A,37.8
176,SRC_CHICK_D0_3OEZ_A,37.8
177,SRC_CHICK_D0_2HWO_B,37.8
178,SRC_CHICK_D0_3UQF_B,37.8
179,SRC_CHICK_D0_3F3U_B,37.8
180,SRC_CHICK_D0_3EN6_A,37.8
181,SRC_CHICK_D0_3TZ7_A,37.8
182,SRC_CHICK_D0_2OIQ_B,37.8
183,SRC_CHICK_D0_3F3T_A,37.8
