templateid,seqid,rmsd
KIT_HUMAN_D0_4HVS_A,65.9,0.0
KIT_HUMAN_D0_1PKG_A,65.8,3.1096153259277344
KIT_HUMAN_D0_1PKG_B,65.7,3.4085137844085693
CSF1R_HUMAN_D0_4HW7_A,65.4,1.8185486793518064
CSF1R_HUMAN_D0_3LCD_A,64.6,2.9640140533447266
CSF1R_HUMAN_D0_3LCO_A,64.5,1.712485432624817
CSF1R_HUMAN_D0_2OGV_A,63.3,2.824876546859741
VGFR2_HUMAN_D0_3CJG_A,57.6,2.2038583755493164
VGFR2_HUMAN_D0_2P2I_A,57.6,2.029868125915528
VGFR2_HUMAN_D0_3EFL_A,57.1,2.0120246410369877
VGFR2_HUMAN_D0_3VO3_A,57.1,2.1123666763305664
VGFR2_HUMAN_D0_3EWH_A,57.0,2.0333006381988525
VGFR2_HUMAN_D0_3VNT_A,56.8,2.1752455234527592
VGFR2_HUMAN_D0_4AGC_A,56.6,2.1308581829071045
VGFR2_HUMAN_D0_4ASD_A,56.6,2.1240160465240483
VGFR2_HUMAN_D0_4AGD_A,56.6,2.2317230701446533
VGFR2_HUMAN_D0_4AG8_A,56.6,2.0236170291900635
VGFR2_HUMAN_D0_3BE2_A,56.5,1.9221705198287964
VGFR2_HUMAN_D0_2OH4_A,56.5,2.1718218326568604
VGFR2_HUMAN_D0_3U6J_A,56.4,1.7835711240768433
VGFR2_HUMAN_D0_1Y6B_A,56.3,3.519580364227295
VGFR2_HUMAN_D0_3EFL_B,56.3,2.4618194103240967
VGFR2_HUMAN_D0_3CP9_B,56.2,2.579681396484375
VGFR2_HUMAN_D0_1YWN_A,56.2,1.3842287063598633
VGFR2_HUMAN_D0_3B8R_B,56.2,2.3447136878967285
VGFR2_HUMAN_D0_2QU6_B,56.1,1.4530433416366575
VGFR2_HUMAN_D0_1VR2_A,56.1,1.9215942621231081
VGFR2_HUMAN_D0_3CJF_A,56.0,3.1079518795013428
VGFR2_HUMAN_D0_3B8Q_B,56.0,2.134385347366333
VGFR2_HUMAN_D0_3DTW_B,56.0,2.0755155086517334
VGFR2_HUMAN_D0_3DTW_A,55.9,1.952736973762512
VGFR2_HUMAN_D0_2P2H_A,55.8,1.9307143688201904
VGFR2_HUMAN_D0_3B8Q_A,55.8,1.908308744430542
VGFR2_HUMAN_D0_2QU5_A,55.7,1.840911030769348
VGFR2_HUMAN_D0_3CPC_B,55.7,1.6278507709503174
VGFR2_HUMAN_D0_2P2I_B,55.6,2.5157992839813232
VGFR2_HUMAN_D0_2QU6_A,55.6,1.930234789848328
VGFR2_HUMAN_D0_3CPB_B,55.5,2.8523736000061035
VGFR2_HUMAN_D0_3B8R_A,55.3,2.0825324058532715
VGFR2_HUMAN_D0_3CP9_A,55.3,2.0448377132415767
VGFR2_HUMAN_D0_3CPB_A,55.2,1.8937543630599976
VGFR2_HUMAN_D0_3CPC_A,55.2,1.990726113319397
VGFR2_HUMAN_D0_2RL5_A,55.0,1.9284241199493408
VGFR2_HUMAN_D0_3C7Q_A,54.2,2.0711231231689453
FGFR1_HUMAN_D0_3WJ6_B,53.6,3.1190788745880127
FGFR4_HUMAN_D0_4R6V_A,52.2,2.726667881011963
FGFR1_HUMAN_D0_2FGI_A,51.9,3.5659058094024663
VGFR1_HUMAN_D0_3HNG_A,51.8,1.5762745141983032
FGFR2_HUMAN_D0_2PVF_A,51.5,2.0203542709350586
FGFR1_HUMAN_D0_3TT0_A,51.4,1.335900068283081
FGFR1_HUMAN_D0_3GQL_A,51.4,2.0411925315856934
FGFR1_HUMAN_D0_3C4F_B,51.4,1.4016698598861694
FGFR1_HUMAN_D0_3C4F_A,51.4,1.4461363554000854
FGFR1_HUMAN_D0_4F65_A,51.4,1.3700053691864014
FGFR1_HUMAN_D0_3JS2_A,51.4,1.224512219429016
FGFR1_HUMAN_D0_4NK9_B,51.4,1.30023455619812
FGFR1_HUMAN_D0_3KXX_A,51.4,1.3673899173736572
FGFR1_HUMAN_D0_4NKA_B,51.4,1.434176683425903
FGFR1_HUMAN_D0_4NKA_A,51.4,1.4084817171096802
FGFR2_HUMAN_D0_4J99_C,50.9,1.7734570503234863
FGFR1_HUMAN_D0_3GQI_A,50.9,3.316224813461304
FGFR1_HUMAN_D0_4NK9_A,50.8,2.565625667572021
FGFR2_HUMAN_D0_2PZP_A,50.4,2.75628924369812
VGFR2_HUMAN_D0_1Y6A_A,49.5,1.6284641027450562
VGFR2_HUMAN_D0_3VID_A,49.5,1.8453985452651975
VGFR2_HUMAN_D0_3VHE_A,49.5,1.375616192817688
VGFR2_HUMAN_D0_3VHK_A,49.5,1.2943261861801147
FGFR2_HUMAN_D0_3B2T_A,49.3,1.937383890151977
FGFR2_HUMAN_D0_3CLY_A,48.6,1.827761173248291
FGFR4_HUMAN_D0_4TYE_A,48.4,2.098829984664917
