,templateid,seqid
0,TYK2_HUMAN_D1_4OLI_A,100.0
1,TYK2_HUMAN_D1_3NZ0_A,100.0
2,TYK2_HUMAN_D1_3NYX_A,100.0
3,TYK2_HUMAN_D1_4GFO_A,100.0
4,TYK2_HUMAN_D1_4GII_A,99.6
5,TYK2_HUMAN_D1_3LXP_A,99.6
6,TYK2_HUMAN_D1_4GJ3_A,99.6
7,TYK2_HUMAN_D1_4GJ2_A,99.6
8,TYK2_HUMAN_D1_4GVJ_A,99.6
9,TYK2_HUMAN_D1_4GIH_A,99.6
10,TYK2_HUMAN_D1_4PY1_A,99.6
11,TYK2_HUMAN_D1_3LXN_A,99.6
12,TYK2_MOUSE_D1_4E20_A,92.8
13,TYK2_MOUSE_D1_4E1Z_A,92.3
14,JAK1_HUMAN_D1_4E5W_B,59.7
15,JAK1_HUMAN_D1_4E4L_D,59.5
16,JAK1_HUMAN_D1_4I5C_A,59.3
17,JAK1_HUMAN_D1_4EHZ_C,58.4
18,JAK1_HUMAN_D1_4EHZ_A,58.4
19,JAK1_HUMAN_D1_4IVB_A,58.4
20,JAK1_HUMAN_D1_4EI4_A,58.4
21,JAK1_HUMAN_D1_4EHZ_B,58.4
22,JAK1_HUMAN_D1_4IVB_B,58.4
23,JAK1_HUMAN_D1_4E4L_A,58.4
24,JAK1_HUMAN_D1_4IVD_A,58.4
25,JAK1_HUMAN_D1_4EHZ_D,58.4
26,JAK1_HUMAN_D1_4IVC_B,58.4
27,JAK1_HUMAN_D1_4E4L_B,58.4
28,JAK1_HUMAN_D1_4IVD_B,58.4
29,JAK1_HUMAN_D1_4E4L_E,58.4
30,JAK1_HUMAN_D1_4EI4_B,58.4
31,JAK1_HUMAN_D1_3EYG_A,58.4
32,JAK1_HUMAN_D1_4E4N_A,58.4
33,JAK1_HUMAN_D1_4IVC_A,58.4
34,JAK1_HUMAN_D1_4FK6_A,58.4
35,JAK1_HUMAN_D1_4K77_A,58.4
36,JAK1_HUMAN_D1_4K6Z_A,58.4
37,JAK1_HUMAN_D1_4FK6_B,58.4
38,JAK1_HUMAN_D1_4E5W_A,58.4
39,JAK1_HUMAN_D1_4E4N_B,58.4
40,JAK1_HUMAN_D1_3EYH_A,58.4
41,JAK1_HUMAN_D1_4I5C_B,58.4
42,JAK2_HUMAN_D1_2XA4_B,54.2
43,JAK2_HUMAN_D1_3ZMM_B,54.1
44,JAK2_HUMAN_D1_4C61_B,54.1
45,JAK2_HUMAN_D1_4C62_B,53.9
46,JAK3_HUMAN_D1_3ZEP_D,52.7
47,JAK2_HUMAN_D1_4BBE_A,52.2
48,JAK2_HUMAN_D1_3E63_A,52.2
49,JAK2_HUMAN_D1_3LPB_A,52.2
50,JAK2_HUMAN_D1_3TJD_A,52.2
51,JAK2_HUMAN_D1_3TJC_A,52.2
52,JAK2_HUMAN_D1_4E6D_A,52.2
53,JAK2_HUMAN_D1_3E62_A,52.2
54,JAK2_HUMAN_D1_4E4M_B,52.2
55,JAK2_HUMAN_D1_3E64_A,52.2
56,JAK2_HUMAN_D1_3KCK_A,52.2
57,JAK2_HUMAN_D1_2B7A_A,52.2
58,JAK2_HUMAN_D1_4JI9_B,52.2
59,JAK2_HUMAN_D1_4E4M_D,52.2
60,JAK2_HUMAN_D1_4JIA_A,52.2
61,JAK2_HUMAN_D1_3KRR_A,52.2
62,JAK2_HUMAN_D1_4BBE_C,52.2
63,JAK2_HUMAN_D1_3UGC_A,52.2
64,JAK2_HUMAN_D1_4E6Q_A,52.2
65,JAK2_HUMAN_D1_4BBF_A,52.2
66,JAK2_HUMAN_D1_4IVA_A,52.2
67,JAK2_HUMAN_D1_4BBE_B,52.2
68,JAK2_HUMAN_D1_2B7A_B,52.2
69,JAK2_HUMAN_D1_4F08_B,52.2
70,JAK2_HUMAN_D1_4AQC_A,52.2
71,JAK2_HUMAN_D1_3JY9_A,52.2
72,JAK2_HUMAN_D1_2W1I_B,52.2
73,JAK2_HUMAN_D1_3Q32_A,52.2
74,JAK2_HUMAN_D1_3Q32_B,52.2
75,JAK2_HUMAN_D1_4AQC_B,52.2
76,JAK2_HUMAN_D1_3TJC_B,52.2
77,JAK2_HUMAN_D1_4GMY_A,52.2
78,JAK2_HUMAN_D1_4BBE_D,52.2
79,JAK2_HUMAN_D1_3LPB_B,52.2
80,JAK3_HUMAN_D1_3LXL_A,52.2
81,JAK2_HUMAN_D1_3FUP_B,52.2
82,JAK2_HUMAN_D1_4E4M_E,52.2
83,JAK2_HUMAN_D1_4E6D_B,52.2
84,JAK2_MOUSE_D1_4GL9_B,52.2
85,JAK2_HUMAN_D1_4E4M_A,52.2
86,JAK2_HUMAN_D1_4D0W_A,52.2
87,JAK2_HUMAN_D1_4BBF_D,52.2
88,JAK2_HUMAN_D1_4BBF_B,52.2
89,JAK2_HUMAN_D1_4F08_A,52.2
90,JAK2_HUMAN_D1_4HGE_B,52.2
91,JAK2_HUMAN_D1_4F09_A,52.2
92,JAK2_HUMAN_D1_4JI9_A,52.2
93,JAK2_HUMAN_D1_3FUP_A,52.2
94,JAK2_MOUSE_D1_4GL9_D,52.2
95,JAK2_HUMAN_D1_4BBF_C,52.2
96,JAK2_MOUSE_D1_4GL9_A,52.2
97,JAK2_HUMAN_D1_3TJD_B,52.2
98,JAK2_HUMAN_D1_3IO7_A,52.2
99,JAK2_HUMAN_D1_2W1I_A,52.2
100,JAK2_MOUSE_D1_4GL9_C,52.2
101,JAK2_HUMAN_D1_3IOK_A,52.2
102,JAK2_HUMAN_D1_4HGE_A,52.2
103,JAK2_HUMAN_D1_4E6Q_B,52.2
104,JAK2_HUMAN_D1_4D0X_A,52.2
105,JAK2_HUMAN_D1_4D1S_A,52.1
106,JAK2_HUMAN_D1_4C61_A,52.1
107,JAK2_HUMAN_D1_4C62_A,51.9
108,JAK3_HUMAN_D1_3ZC6_D,51.9
109,JAK2_HUMAN_D1_2XA4_A,51.9
110,JAK2_HUMAN_D1_3ZMM_A,51.9
111,JAK3_HUMAN_D1_4I6Q_A,51.7
112,JAK3_HUMAN_D1_4HVH_A,51.7
113,JAK2_HUMAN_D1_3RVG_A,51.7
114,JAK3_HUMAN_D1_3ZC6_B,50.9
115,JAK3_HUMAN_D1_3ZC6_A,50.6
116,JAK3_HUMAN_D1_3ZEP_B,50.5
117,JAK3_HUMAN_D1_3ZEP_C,50.5
118,JAK3_HUMAN_D1_3ZC6_C,50.5
119,JAK3_HUMAN_D1_1YVJ_A,49.6
120,ACK1_HUMAN_D0_1U4D_B,41.9
121,ACK1_HUMAN_D0_1U54_A,41.9
122,ACK1_HUMAN_D0_4HZR_A,41.9
123,ACK1_HUMAN_D0_3EQR_A,41.9
124,ACK1_HUMAN_D0_1U54_B,41.9
125,ACK1_HUMAN_D0_4HZS_C,41.9
126,ACK1_HUMAN_D0_1U4D_A,41.9
127,ACK1_HUMAN_D0_4EWH_B,41.9
128,ACK1_HUMAN_D0_1U46_A,41.9
129,ACK1_HUMAN_D0_4HZR_B,41.9
130,ACK1_HUMAN_D0_4HZS_D,41.9
131,ACK1_HUMAN_D0_4EWH_A,41.9
132,ACK1_HUMAN_D0_4ID7_A,41.9
133,ACK1_HUMAN_D0_3EQR_B,41.9
134,ACK1_HUMAN_D0_3EQP_B,41.9
135,ACK1_HUMAN_D0_3EQP_A,41.9
136,ACK1_HUMAN_D0_4HZS_A,41.9
137,ACK1_HUMAN_D0_4HZS_B,41.9
138,ACK1_HUMAN_D0_1U46_B,41.9
139,FAK2_HUMAN_D0_4H1J_A,41.2
140,FAK2_HUMAN_D0_3FZT_A,40.9
141,NTRK3_HUMAN_D0_3V5Q_A,40.5
142,FAK2_HUMAN_D0_4H1M_A,40.2
143,CSK_RAT_D0_1K9A_D,40.2
144,CSK_RAT_D0_1K9A_C,40.2
145,FAK2_HUMAN_D0_3FZR_A,40.2
146,FAK2_HUMAN_D0_3CC6_A,40.2
147,FAK2_HUMAN_D0_3FZP_A,40.2
148,CSK_RAT_D0_1K9A_B,40.2
149,CSK_RAT_D0_1K9A_A,40.2
150,CSK_RAT_D0_1K9A_F,40.2
151,FAK2_HUMAN_D0_3H3C_A,40.2
152,CSK_RAT_D0_1K9A_E,40.2
153,FAK2_HUMAN_D0_3FZO_A,40.2
154,FAK2_HUMAN_D0_3FZS_A,40.2
155,FAK2_HUMAN_D0_3ET7_A,40.2
156,NTRK3_HUMAN_D0_3V5Q_B,40.2
157,FGFR4_HUMAN_D0_4R6V_A,40.1
158,NTRK2_HUMAN_D0_4ASZ_A,40.0
159,NTRK2_HUMAN_D0_4AT5_A,40.0
160,NTRK2_HUMAN_D0_4AT4_A,40.0
161,NTRK2_HUMAN_D0_4AT3_A,40.0
162,CSK_HUMAN_D0_3D7U_C,39.6
163,CSK_HUMAN_D0_3D7T_A,39.6
164,LCK_HUMAN_D0_2OFV_B,39.6
165,CSK_HUMAN_D0_3D7U_A,39.6
166,NTRK1_HUMAN_D0_4PMP_A,39.1
167,FGFR1_HUMAN_D0_3WJ6_B,39.1
168,FAK1_HUMAN_D0_3BZ3_A,39.0
169,FAK1_HUMAN_D0_3PXK_B,39.0
170,FAK1_CHICK_D0_2J0K_A,39.0
171,KSYK_HUMAN_D0_4FYN_A,39.0
172,FAK1_HUMAN_D0_4KAB_A,39.0
173,FAK1_HUMAN_D0_4K9Y_A,39.0
174,FAK1_HUMAN_D0_2IJM_A,39.0
175,FAK1_HUMAN_D0_4Q9S_A,39.0
176,FAK1_CHICK_D0_2JKO_A,39.0
177,FAK1_HUMAN_D0_1MP8_A,39.0
178,FAK1_HUMAN_D0_4GU6_B,39.0
179,FAK1_HUMAN_D0_4KAB_B,39.0
180,FAK1_HUMAN_D0_4GU9_A,39.0
181,FAK1_HUMAN_D0_4I4F_A,39.0
182,FAK1_CHICK_D0_2J0M_B,39.0
183,FAK1_CHICK_D0_4BRX_A,39.0
184,FAK1_CHICK_D0_2J0J_A,39.0
185,FAK1_HUMAN_D0_4I4E_A,39.0
186,FAK1_CHICK_D0_4C7T_A,39.0
187,FAK1_HUMAN_D0_4GU9_B,39.0
188,FAK1_HUMAN_D0_4EBW_A,39.0
189,FAK1_CHICK_D0_2JKK_A,39.0
190,FAK1_CHICK_D0_2J0K_B,39.0
191,FAK1_HUMAN_D0_2ETM_A,39.0
192,FAK1_HUMAN_D0_4EBV_A,39.0
193,FAK1_HUMAN_D0_2ETM_B,39.0
194,FAK1_HUMAN_D0_4KAO_A,39.0
195,FAK1_HUMAN_D0_4K8A_A,39.0
196,FAK1_CHICK_D0_2JKM_A,39.0
197,FAK1_HUMAN_D0_4GU6_A,39.0
198,FAK1_CHICK_D0_2J0L_A,39.0
199,FAK1_HUMAN_D0_2IJM_B,39.0
200,FAK1_CHICK_D0_2JKQ_A,39.0
201,FAK1_HUMAN_D0_4KAO_B,39.0
202,FAK1_HUMAN_D0_3PXK_A,39.0
203,FAK1_HUMAN_D0_4K8A_B,39.0
204,LYN_HUMAN_D0_3A4O_X,38.8
205,M3K9_HUMAN_D0_3DTC_A,38.6
206,FGFR1_HUMAN_D0_2FGI_A,38.5
