templateid,seqid,rmsd
MERTK_HUMAN_D0_3BPR_C,71.5,0.0006699163350276648
MERTK_HUMAN_D0_2P0C_B,70.2,0.3850224316120148
MERTK_HUMAN_D0_3BRB_B,70.2,0.36261600255966187
MERTK_HUMAN_D0_4MHA_A,70.2,0.29170531034469604
MERTK_HUMAN_D0_4MH7_B,70.2,0.3364814519882202
MERTK_HUMAN_D0_4MH7_A,70.2,0.5111334323883057
MERTK_HUMAN_D0_4M3Q_B,70.2,0.3824418783187866
MERTK_HUMAN_D0_3TCP_A,70.2,0.3555760383605957
MERTK_HUMAN_D0_3BRB_A,70.2,0.3348080813884735
MERTK_HUMAN_D0_3BPR_D,70.2,0.3240366876125336
MERTK_HUMAN_D0_3BPR_B,70.2,0.27759605646133423
MERTK_HUMAN_D0_2P0C_A,70.2,0.3118314743041992
MERTK_HUMAN_D0_3TCP_B,70.2,0.33773618936538696
MERTK_HUMAN_D0_3BPR_A,70.2,0.3197719156742096
ABL1_MOUSE_D0_3OXZ_A,48.7,0.5941410064697266
ABL1_MOUSE_D0_3DK6_A,47.5,0.5558497309684753
MET_HUMAN_D0_4KNB_C,47.2,0.5436155200004578
ABL1_HUMAN_D0_2HYY_A,47.0,0.5937038660049438
ABL1_HUMAN_D0_2HYY_B,47.0,0.5885347723960876
ABL1_MOUSE_D0_3K5V_A,47.0,0.614143431186676
ABL1_HUMAN_D0_2HIW_B,46.8,0.6306973695755005
ABL1_MOUSE_D0_3MSS_B,46.8,0.5620238780975342
ABL1_HUMAN_D0_2HZ0_B,46.8,0.5961792469024658
ABL1_HUMAN_D0_3QRJ_B,46.8,0.5601005554199219
ABL1_HUMAN_D0_2GQG_B,46.8,0.5447627305984497
ABL1_HUMAN_D0_2G2H_B,46.8,0.5693150162696838
ABL1_HUMAN_D0_2G1T_A,46.8,0.436476081609726
ABL1_HUMAN_D0_3CS9_A,46.8,0.5717440843582153
ABL1_MOUSE_D0_3OY3_B,46.8,0.5654304027557373
ABL1_MOUSE_D0_1OPJ_B,46.8,0.6025345325469971
ABL1_HUMAN_D0_1OPL_A,46.8,0.5925916433334351
ABL1_MOUSE_D0_3KFA_B,46.8,0.571537971496582
ABL1_HUMAN_D0_2G1T_D,46.8,0.4350594878196716
ABL1_HUMAN_D0_3PYY_A,46.8,0.5609556436538696
ABL1_HUMAN_D0_3QRI_A,46.8,0.568970799446106
ABL1_HUMAN_D0_2HZ4_A,46.8,0.5578279495239258
ABL1_HUMAN_D0_2E2B_A,46.8,0.5949686765670776
ABL1_HUMAN_D0_2HZ4_C,46.8,0.5585889220237732
ABL1_MOUSE_D0_1FPU_A,46.8,0.6256107687950134
ABL1_MOUSE_D0_1OPK_A,46.8,0.5520378947257996
ABL1_HUMAN_D0_2F4J_A,46.8,0.5983894467353821
ABL1_HUMAN_D0_2FO0_A,46.8,0.5742437839508057
ABL1_HUMAN_D0_2G2H_A,46.8,0.5541844367980957
ABL1_HUMAN_D0_2GQG_A,46.8,0.5771592855453491
ABL1_HUMAN_D0_2HIW_A,46.8,0.5830454826354979
ABL1_MOUSE_D0_3K5V_B,46.8,0.5601333975791931
ABL1_MOUSE_D0_3DK3_B,46.8,0.5747573971748352
ABL1_HUMAN_D0_2G2I_A,46.8,0.5000170469284058
ABL1_HUMAN_D0_2HZ0_A,46.8,0.5431212186813354
ABL1_HUMAN_D0_3QRK_A,46.8,0.5560463070869446
ABL1_HUMAN_D0_2HZI_A,46.8,0.6146780848503113
ABL1_HUMAN_D0_2HZ4_B,46.8,0.602432131767273
ABL1_MOUSE_D0_3MS9_A,46.8,0.6197808980941772
ABL1_MOUSE_D0_1FPU_B,46.8,0.5971379280090332
ABL1_MOUSE_D0_3KF4_B,46.8,0.5540989637374878
ABL1_HUMAN_D0_3QRI_B,46.8,0.5580246448516846
ABL1_HUMAN_D0_3UE4_B,46.8,0.5191095471382141
ABL1_HUMAN_D0_1OPL_B,46.8,0.6164202690124512
ABL1_HUMAN_D0_2G1T_B,46.8,0.4271146357059479
ABL1_HUMAN_D0_2G2F_B,46.8,0.5936713814735413
ABL1_HUMAN_D0_2HYY_D,46.8,0.6133548021316528
ABL1_HUMAN_D0_3PYY_B,46.8,0.5696783065795898
ABL1_MOUSE_D0_3KFA_A,46.8,0.6071401238441467
ABL1_MOUSE_D0_2HZN_A,46.8,0.5972968339920044
ABL1_HUMAN_D0_3CS9_B,46.8,0.5216949582099915
ABL1_MOUSE_D0_1OPJ_A,46.8,0.5921647548675537
ABL1_HUMAN_D0_2V7A_B,46.8,0.5634876489639282
ABL1_MOUSE_D0_1M52_A,46.8,0.5283911824226379
ABL1_MOUSE_D0_3MS9_B,46.8,0.6041486859321594
ABL1_HUMAN_D0_3QRJ_A,46.8,0.5947766900062561
ABL1_MOUSE_D0_1M52_B,46.8,0.5259734988212585
ABL1_MOUSE_D0_2QOH_A,46.8,0.5129057168960571
ABL1_MOUSE_D0_3DK7_A,46.8,0.5559870004653931
ABL1_MOUSE_D0_2QOH_B,46.8,0.5538769960403442
ABL1_HUMAN_D0_2E2B_B,46.8,0.59599369764328
ABL1_MOUSE_D0_1IEP_B,46.8,0.5854478478431702
ABL1_HUMAN_D0_3CS9_D,46.8,0.5928820371627808
ABL1_HUMAN_D0_3UE4_A,46.8,0.5211484432220459
ABL1_HUMAN_D0_2G2F_A,46.8,0.5995227098464966
ABL1_MOUSE_D0_3DK3_A,46.8,0.5808213353157043
ABL1_MOUSE_D0_3MSS_C,46.8,0.573025643825531
ABL1_MOUSE_D0_2Z60_A,46.8,0.5419619083404541
ABL1_MOUSE_D0_3KF4_A,46.8,0.5352933406829834
ABL1_MOUSE_D0_1IEP_A,46.8,0.5775992274284363
ABL1_MOUSE_D0_3DK6_B,46.8,0.6039581298828125
