,templateid,seqid
0,ROS1_HUMAN_D0_3ZBF_A,100.0
1,ALK_HUMAN_D0_2XP2_A,50.2
2,ALK_HUMAN_D0_4CCB_A,50.2
3,IGF1R_HUMAN_D0_3D94_A,49.8
4,ALK_HUMAN_D0_4CMT_A,49.6
5,INSR_HUMAN_D0_4IBM_A,49.3
6,INSR_HUMAN_D0_3BU3_A,49.3
7,INSR_HUMAN_D0_2B4S_D,49.3
8,INSR_HUMAN_D0_1IRK_A,49.3
9,INSR_HUMAN_D0_3ETA_B,49.3
10,INSR_HUMAN_D0_1P14_A,49.3
11,INSR_HUMAN_D0_1RQQ_B,49.3
12,INSR_HUMAN_D0_3BU6_A,49.3
13,INSR_HUMAN_D0_3EKK_A,49.3
14,INSR_HUMAN_D0_4IBM_B,49.3
15,INSR_HUMAN_D0_1I44_A,49.3
16,INSR_HUMAN_D0_3ETA_A,49.3
17,INSR_HUMAN_D0_1IR3_A,49.3
18,INSR_HUMAN_D0_2AUH_A,49.3
19,INSR_HUMAN_D0_3BU5_A,49.3
20,INSR_HUMAN_D0_3EKN_A,49.3
21,IGF1R_HUMAN_D0_3F5P_M,49.1
22,ALK_HUMAN_D0_2YJS_A,49.0
23,IGF1R_HUMAN_D0_3F5P_T,48.9
24,IGF1R_HUMAN_D0_3F5P_S,48.9
25,IGF1R_HUMAN_D0_1P4O_A,48.9
26,IGF1R_HUMAN_D0_3F5P_R,48.9
27,IGF1R_HUMAN_D0_1P4O_B,48.9
28,IGF1R_HUMAN_D0_3F5P_I,48.9
29,ALK_HUMAN_D0_4CMU_A,48.7
30,ALK_HUMAN_D0_2XB7_A,48.7
31,ALK_HUMAN_D0_4CMO_A,48.7
32,ALK_HUMAN_D0_2YFX_A,48.7
33,IGF1R_HUMAN_D0_3F5P_J,48.7
34,ALK_HUMAN_D0_4CCU_A,48.7
35,ALK_HUMAN_D0_4JOA_A,48.7
36,ALK_HUMAN_D0_4CLJ_A,48.7
37,ALK_HUMAN_D0_3LCT_A,48.7
38,ALK_HUMAN_D0_4MKC_A,48.7
39,IGF1R_HUMAN_D0_3F5P_K,48.7
40,ALK_HUMAN_D0_4CD0_A,48.7
41,ALK_HUMAN_D0_3L9P_A,48.7
42,ALK_HUMAN_D0_3AOX_A,48.7
43,ALK_HUMAN_D0_4CTB_A,48.7
44,ALK_HUMAN_D0_3LCS_A,48.7
45,ALK_HUMAN_D0_4DCE_A,48.7
46,ALK_HUMAN_D0_4FNX_A,48.7
47,IGF1R_HUMAN_D0_3F5P_L,48.7
48,ALK_HUMAN_D0_4ANS_A,48.7
49,ALK_HUMAN_D0_4FNW_A,48.7
50,IGF1R_HUMAN_D0_2ZM3_D,48.7
51,ALK_HUMAN_D0_4FOC_A,48.7
52,ALK_HUMAN_D0_4ANQ_A,48.7
53,ALK_HUMAN_D0_2YHV_A,48.7
54,ALK_HUMAN_D0_4FOB_A,48.7
55,ALK_HUMAN_D0_4FNZ_A,48.7
56,ALK_HUMAN_D0_4CLI_A,48.7
57,ALK_HUMAN_D0_4DCE_B,48.7
58,ALK_HUMAN_D0_4ANL_A,48.7
59,ALK_HUMAN_D0_4FOD_A,48.7
60,ALK_HUMAN_D0_2YJR_A,48.7
61,ALK_HUMAN_D0_4FNY_A,48.7
62,ALK_HUMAN_D0_4CNH_B,48.7
63,ALK_HUMAN_D0_2XBA_A,48.7
64,ALK_HUMAN_D0_4CTC_A,48.7
65,IGF1R_HUMAN_D0_1JQH_B,48.6
66,IGF1R_HUMAN_D0_3QQU_A,48.6
67,IGF1R_HUMAN_D0_3F5P_H,48.6
68,IGF1R_HUMAN_D0_1K3A_A,48.6
69,IGF1R_HUMAN_D0_2ZM3_B,48.6
70,IGF1R_HUMAN_D0_2ZM3_C,48.6
71,IGF1R_HUMAN_D0_3NW7_A,48.6
72,IGF1R_HUMAN_D0_3LW0_D,48.6
73,IGF1R_HUMAN_D0_3I81_A,48.6
74,IGF1R_HUMAN_D0_3QQU_D,48.6
75,IGF1R_HUMAN_D0_1JQH_A,48.6
76,IGF1R_HUMAN_D0_3LVP_B,48.6
77,IGF1R_HUMAN_D0_3LW0_A,48.6
78,IGF1R_HUMAN_D0_3LW0_B,48.6
79,IGF1R_HUMAN_D0_1M7N_A,48.6
80,IGF1R_HUMAN_D0_2OJ9_A,48.6
81,IGF1R_HUMAN_D0_3NW6_A,48.6
82,IGF1R_HUMAN_D0_3O23_A,48.6
83,IGF1R_HUMAN_D0_3LVP_C,48.6
84,IGF1R_HUMAN_D0_3F5P_E,48.6
85,IGF1R_HUMAN_D0_1JQH_C,48.6
86,IGF1R_HUMAN_D0_3NW5_A,48.6
87,IGF1R_HUMAN_D0_1M7N_B,48.6
88,IGF1R_HUMAN_D0_3QQU_B,48.6
89,IGF1R_HUMAN_D0_3LVP_D,48.6
90,IGF1R_HUMAN_D0_2ZM3_A,48.6
91,IGF1R_HUMAN_D0_3LW0_C,48.6
92,IGF1R_HUMAN_D0_3QQU_C,48.6
93,INSR_HUMAN_D0_1RQQ_A,48.5
94,INSR_HUMAN_D0_2B4S_B,48.5
95,INSR_HUMAN_D0_2Z8C_A,48.4
96,INSR_HUMAN_D0_1GAG_A,48.4
97,IGF1R_HUMAN_D0_3F5P_B,48.3
98,IGF1R_HUMAN_D0_3F5P_C,48.1
99,IGF1R_HUMAN_D0_3F5P_A,48.1
100,IGF1R_HUMAN_D0_3F5P_G,48.0
101,IGF1R_HUMAN_D0_3F5P_F,48.0
102,LCK_HUMAN_D0_2OFV_B,47.8
103,SRC_CHICK_D0_2QQ7_A,46.5
104,SRC_CHICK_D0_2QI8_A,46.5
105,SRC_HUMAN_D0_1YOJ_A,46.0
106,SRC_CHICK_D0_3SVV_A,46.0
107,SRC_CHICK_D0_3LOK_B,45.9
108,MERTK_HUMAN_D0_3BPR_C,45.9
109,SRC_CHICK_D0_2HWO_A,45.8
110,SRC_CHICK_D0_2QI8_B,45.8
111,ABL1_MOUSE_D0_3OXZ_A,45.8
112,SRC_HUMAN_D0_4MXY_A,45.6
