templateid,seqid,rmsd
MUSK_RAT_D0_1LUF_A,97.5,0.0
NTRK1_HUMAN_D0_4GT5_A,53.4,0.3181531131267548
NTRK1_HUMAN_D0_4PMP_A,52.9,0.3938502669334412
NTRK1_HUMAN_D0_4F0I_B,52.2,0.320328027009964
NTRK2_HUMAN_D0_4ASZ_A,52.2,0.4098230004310608
NTRK2_HUMAN_D0_4AT3_A,52.2,0.41617774963378906
NTRK1_HUMAN_D0_4AOJ_B,52.2,0.6120907068252563
NTRK1_HUMAN_D0_4AOJ_A,52.2,0.3970831334590912
NTRK1_HUMAN_D0_4PMM_A,52.2,0.3231828808784485
NTRK2_HUMAN_D0_4AT5_A,52.2,0.5771995782852173
NTRK1_HUMAN_D0_4F0I_A,52.2,0.3076023459434509
NTRK1_HUMAN_D0_4PMT_A,52.2,0.371734619140625
NTRK1_HUMAN_D0_4PMS_A,52.2,0.3809165954589844
NTRK1_HUMAN_D0_4AOJ_C,52.2,0.5488664507865906
NTRK2_HUMAN_D0_4AT4_A,52.2,0.4553149938583374
NTRK3_HUMAN_D0_3V5Q_B,49.6,0.6421266794204712
NTRK3_HUMAN_D0_3V5Q_A,48.8,0.6439516544342041
ROR2_HUMAN_D0_4GT4_A,46.5,0.4619258046150208
ABL1_MOUSE_D0_3OXZ_A,45.8,1.0601531267166138
FGFR4_HUMAN_D0_4R6V_A,45.7,0.8696461915969849
ABL2_HUMAN_D0_2XYN_C,45.2,0.8773960471153259
ABL2_HUMAN_D0_2XYN_A,45.2,0.9223197698593141
ABL2_HUMAN_D0_3HMI_A,45.2,0.987309455871582
ABL2_HUMAN_D0_3GVU_A,45.2,0.9610732793807985
ABL2_HUMAN_D0_2XYN_B,45.2,0.92290461063385
FGFR4_HUMAN_D0_4TYE_A,44.7,0.6817728877067566
FGFR4_HUMAN_D0_4TYJ_A,44.7,0.5551614165306091
ABL1_MOUSE_D0_3DK6_A,44.6,0.8958972096443176
IGF1R_HUMAN_D0_3D94_A,44.5,0.9000746607780457
IGF1R_HUMAN_D0_3F5P_T,44.3,0.6784358620643616
IGF1R_HUMAN_D0_3F5P_I,44.3,0.7792744040489197
IGF1R_HUMAN_D0_3F5P_R,44.3,0.8008928298950195
IGF1R_HUMAN_D0_3F5P_S,44.3,0.8744184970855713
ABL1_HUMAN_D0_2HYY_B,44.2,0.9090504646301271
IGF1R_HUMAN_D0_3F5P_M,44.2,0.791329026222229
ABL1_MOUSE_D0_3K5V_A,44.2,0.8938050270080566
DDR1_HUMAN_D0_3ZOS_B,44.0,0.5615881085395813
ABL1_HUMAN_D0_2F4J_A,44.0,0.8972411155700684
ABL1_MOUSE_D0_2Z60_A,44.0,0.8816452026367188
