,templateid,seqid
0,CSF1R_HUMAN_D0_3LCD_A,65.8
1,CSF1R_HUMAN_D0_4HW7_A,64.7
2,KIT_HUMAN_D0_1PKG_A,64.7
3,CSF1R_HUMAN_D0_2OGV_A,64.4
4,CSF1R_HUMAN_D0_3LCO_A,64.2
5,KIT_HUMAN_D0_1PKG_B,63.8
6,KIT_HUMAN_D0_4HVS_A,63.7
7,VGFR2_HUMAN_D0_4AG8_A,55.9
8,VGFR2_HUMAN_D0_2XIR_A,55.9
9,VGFR2_HUMAN_D0_4AGD_A,55.9
10,VGFR2_HUMAN_D0_4ASD_A,55.9
11,VGFR2_HUMAN_D0_4AGC_A,55.9
12,VGFR2_HUMAN_D0_2OH4_A,55.8
13,VGFR2_HUMAN_D0_1Y6B_A,55.5
14,VGFR2_HUMAN_D0_4ASE_A,55.3
15,VGFR2_HUMAN_D0_3VNT_A,55.3
16,VGFR2_HUMAN_D0_1VR2_A,55.3
17,VGFR2_HUMAN_D0_3CJF_A,55.2
18,VGFR2_HUMAN_D0_3EFL_B,55.1
19,VGFR2_HUMAN_D0_3VO3_A,54.9
20,VGFR2_HUMAN_D0_3CJG_A,54.9
21,VGFR2_HUMAN_D0_3EWH_A,54.3
22,VGFR2_HUMAN_D0_2P2I_B,54.3
23,VGFR2_HUMAN_D0_1YWN_A,54.3
24,VGFR2_HUMAN_D0_3CP9_B,54.2
25,VGFR2_HUMAN_D0_3U6J_A,54.2
26,VGFR2_HUMAN_D0_3C7Q_A,54.2
27,VGFR2_HUMAN_D0_2QU5_A,54.2
28,VGFR2_HUMAN_D0_2P2I_A,54.1
29,VGFR2_HUMAN_D0_2QU6_B,54.1
30,VGFR2_HUMAN_D0_3B8Q_B,54.0
31,VGFR2_HUMAN_D0_3DTW_B,54.0
32,VGFR2_HUMAN_D0_3B8R_B,53.8
33,VGFR2_HUMAN_D0_3EFL_A,53.6
34,VGFR2_HUMAN_D0_2RL5_A,53.5
35,VGFR2_HUMAN_D0_3CPB_B,53.5
36,VGFR2_HUMAN_D0_3DTW_A,53.5
37,VGFR2_HUMAN_D0_3B8Q_A,53.5
38,VGFR2_HUMAN_D0_2P2H_A,53.5
39,VGFR2_HUMAN_D0_3BE2_A,53.3
40,VGFR2_HUMAN_D0_3CP9_A,53.0
41,VGFR2_HUMAN_D0_3B8R_A,52.9
42,VGFR2_HUMAN_D0_2QU6_A,52.8
43,VGFR2_HUMAN_D0_3CPC_A,52.8
44,VGFR2_HUMAN_D0_3CPB_A,52.8
45,FGFR2_HUMAN_D0_2PVF_A,51.9
46,FGFR4_HUMAN_D0_4R6V_A,51.8
47,FGFR2_HUMAN_D0_4J99_C,51.3
48,FGFR1_HUMAN_D0_2FGI_A,50.8
49,FGFR1_HUMAN_D0_4NK9_A,50.8
50,FGFR2_HUMAN_D0_2PZP_A,50.8
51,FGFR2_HUMAN_D0_2PZP_B,50.7
52,FGFR2_HUMAN_D0_3B2T_A,50.7
53,FGFR1_HUMAN_D0_3KXX_A,50.3
54,FGFR1_HUMAN_D0_3C4F_B,50.3
55,FGFR1_HUMAN_D0_4NK9_B,50.3
56,FGFR1_HUMAN_D0_4NKA_B,50.3
57,FGFR1_HUMAN_D0_4NKA_A,50.3
58,FGFR1_HUMAN_D0_3C4F_A,50.3
59,FGFR1_HUMAN_D0_3TT0_A,50.3
60,FGFR1_HUMAN_D0_3JS2_A,50.3
61,FGFR1_HUMAN_D0_4F65_A,50.3
62,VGFR1_HUMAN_D0_3HNG_A,50.3
63,FGFR1_HUMAN_D0_3GQI_A,50.2
64,FGFR1_HUMAN_D0_3GQL_A,50.0
65,FGFR2_HUMAN_D0_3CLY_A,50.0
66,VGFR2_HUMAN_D0_3VHK_A,48.3
67,VGFR2_HUMAN_D0_3VHE_A,48.3
68,VGFR2_HUMAN_D0_3VID_A,48.3
69,VGFR2_HUMAN_D0_1Y6A_A,48.3
70,FGFR4_HUMAN_D0_4TYJ_A,47.4
71,FGFR4_HUMAN_D0_4TYE_A,47.4
