,templateid,seqid
0,IGF1R_HUMAN_D0_3F5P_L,79.1
1,IGF1R_HUMAN_D0_3F5P_J,79.1
2,IGF1R_HUMAN_D0_2ZM3_D,79.1
3,IGF1R_HUMAN_D0_3D94_A,79.1
4,IGF1R_HUMAN_D0_3F5P_T,78.8
5,IGF1R_HUMAN_D0_3F5P_R,78.8
6,IGF1R_HUMAN_D0_3F5P_I,78.8
7,IGF1R_HUMAN_D0_3F5P_S,78.8
8,IGF1R_HUMAN_D0_3F5P_B,78.7
9,IGF1R_HUMAN_D0_3LW0_A,78.6
10,IGF1R_HUMAN_D0_3QQU_B,78.6
11,IGF1R_HUMAN_D0_2ZM3_A,78.6
12,IGF1R_HUMAN_D0_3NW7_A,78.6
13,IGF1R_HUMAN_D0_3LW0_B,78.6
14,IGF1R_HUMAN_D0_3F5P_H,78.6
15,IGF1R_HUMAN_D0_3I81_A,78.6
16,IGF1R_HUMAN_D0_1JQH_A,78.6
17,IGF1R_HUMAN_D0_3QQU_A,78.6
18,IGF1R_HUMAN_D0_3LVP_B,78.6
19,IGF1R_HUMAN_D0_1M7N_A,78.6
20,IGF1R_HUMAN_D0_3LVP_A,78.6
21,IGF1R_HUMAN_D0_3LVP_C,78.6
22,IGF1R_HUMAN_D0_3NW5_A,78.6
23,IGF1R_HUMAN_D0_3LW0_D,78.6
24,IGF1R_HUMAN_D0_3F5P_E,78.6
25,IGF1R_HUMAN_D0_3QQU_C,78.6
26,IGF1R_HUMAN_D0_1M7N_B,78.6
27,IGF1R_HUMAN_D0_3LW0_C,78.6
28,IGF1R_HUMAN_D0_3QQU_D,78.6
29,IGF1R_HUMAN_D0_3LVP_D,78.6
30,IGF1R_HUMAN_D0_2OJ9_A,78.6
31,IGF1R_HUMAN_D0_1JQH_B,78.6
32,IGF1R_HUMAN_D0_1K3A_A,78.6
33,IGF1R_HUMAN_D0_1JQH_C,78.6
34,IGF1R_HUMAN_D0_3F5P_D,78.6
35,IGF1R_HUMAN_D0_2ZM3_B,78.6
36,IGF1R_HUMAN_D0_3O23_A,78.6
37,IGF1R_HUMAN_D0_2ZM3_C,78.6
38,IGF1R_HUMAN_D0_3NW6_A,78.6
39,IGF1R_HUMAN_D0_1P4O_B,78.5
40,IGF1R_HUMAN_D0_1P4O_A,78.5
41,IGF1R_HUMAN_D0_3F5P_M,78.5
42,IGF1R_HUMAN_D0_3F5P_G,78.4
43,IGF1R_HUMAN_D0_3F5P_A,78.4
