,templateid,seqid
0,MET_HUMAN_D0_4KNB_C,41.7
1,MERTK_HUMAN_D0_3BPR_C,40.9
2,ABL1_MOUSE_D0_3OXZ_A,40.3
3,ABL1_MOUSE_D0_3DK6_A,40.1
4,RON_HUMAN_D0_3PLS_A,40.1
5,MET_HUMAN_D0_3ZCL_A,40.0
6,ABL2_HUMAN_D0_2XYN_A,39.7
7,ABL2_HUMAN_D0_3GVU_A,39.7
8,ABL2_HUMAN_D0_3HMI_A,39.7
9,MERTK_HUMAN_D0_4M3Q_A,39.7
10,MERTK_HUMAN_D0_4MH7_B,39.7
11,MERTK_HUMAN_D0_3BPR_D,39.7
12,MERTK_HUMAN_D0_3BPR_A,39.7
13,MERTK_HUMAN_D0_4M3Q_B,39.7
14,MERTK_HUMAN_D0_3TCP_B,39.7
15,ABL2_HUMAN_D0_2XYN_B,39.7
16,MERTK_HUMAN_D0_3BRB_B,39.7
17,MERTK_HUMAN_D0_3BPR_B,39.7
18,MERTK_HUMAN_D0_4MH7_A,39.7
19,MERTK_HUMAN_D0_2P0C_B,39.7
20,MERTK_HUMAN_D0_4MHA_B,39.7
21,MERTK_HUMAN_D0_3BRB_A,39.7
22,MERTK_HUMAN_D0_3TCP_A,39.7
23,MERTK_HUMAN_D0_4MHA_A,39.7
24,MERTK_HUMAN_D0_2P0C_A,39.7
25,MET_HUMAN_D0_3EFK_B,39.6
26,MET_HUMAN_D0_3CTJ_A,39.6
27,MET_HUMAN_D0_3CE3_A,39.6
28,MET_HUMAN_D0_3CTH_A,39.6
29,MET_HUMAN_D0_3L8V_A,39.6
30,MET_HUMAN_D0_3LQ8_A,39.6
31,MET_HUMAN_D0_2WD1_A,39.6
32,MET_HUMAN_D0_3A4P_A,39.6
33,MET_HUMAN_D0_4KNB_D,39.6
34,MET_HUMAN_D0_3F82_A,39.6
35,MET_HUMAN_D0_3EFK_A,39.6
36,MET_HUMAN_D0_3Q6U_A,39.6
