,templateid,seqid
0,RET_HUMAN_D0_2X2M_A,100.0
1,RET_HUMAN_D0_2X2K_A,100.0
2,RET_HUMAN_D0_4CKJ_A,100.0
3,FGFR4_HUMAN_D0_4R6V_A,57.9
4,FGFR1_HUMAN_D0_3WJ6_B,56.7
5,FGFR1_HUMAN_D0_2FGI_A,56.2
6,FGFR1_HUMAN_D0_4NK9_A,55.6
7,FGFR4_HUMAN_D0_4TYE_A,54.7
8,FGFR4_HUMAN_D0_4TYJ_A,54.7
9,FGFR2_HUMAN_D0_4J99_C,54.5
10,FGFR2_HUMAN_D0_2PVF_A,54.4
11,FGFR1_HUMAN_D0_3GQI_A,54.1
12,FGFR2_HUMAN_D0_2PZP_A,53.8
13,FGFR1_HUMAN_D0_3GQL_A,53.4
14,FGFR1_HUMAN_D0_3TT0_A,53.1
15,FGFR1_HUMAN_D0_4NK9_B,53.1
16,FGFR1_HUMAN_D0_4NKA_B,53.1
17,FGFR1_HUMAN_D0_3C4F_A,53.1
18,FGFR1_HUMAN_D0_4F65_A,53.1
19,FGFR1_HUMAN_D0_4NKA_A,53.1
20,FGFR1_HUMAN_D0_3JS2_A,53.1
21,FGFR1_HUMAN_D0_3C4F_B,53.1
22,FGFR1_HUMAN_D0_3KXX_A,53.1
23,FGFR2_HUMAN_D0_3B2T_A,52.4
24,FGFR2_HUMAN_D0_3CLY_A,52.4
25,VGFR2_HUMAN_D0_1Y6B_A,50.6
26,VGFR2_HUMAN_D0_3CJF_A,50.4
27,VGFR2_HUMAN_D0_3CJG_A,50.2
28,VGFR2_HUMAN_D0_3EFL_B,50.2
29,KIT_HUMAN_D0_1PKG_B,50.0
30,VGFR2_HUMAN_D0_1VR2_A,49.8
31,VGFR2_HUMAN_D0_2OH4_A,49.8
32,VGFR2_HUMAN_D0_4AGD_A,49.6
33,VGFR2_HUMAN_D0_3EFL_A,49.6
34,VGFR2_HUMAN_D0_2XIR_A,49.6
35,VGFR2_HUMAN_D0_4ASD_A,49.6
36,VGFR2_HUMAN_D0_4AG8_A,49.6
37,VGFR2_HUMAN_D0_2P2I_B,49.4
38,KIT_HUMAN_D0_4HVS_A,49.3
39,KIT_HUMAN_D0_1PKG_A,49.2
40,VGFR2_HUMAN_D0_3CPC_B,49.2
41,VGFR2_HUMAN_D0_3EWH_A,49.1
42,VGFR1_HUMAN_D0_3HNG_A,49.1
43,VGFR2_HUMAN_D0_2P2I_A,49.0
44,VGFR2_HUMAN_D0_3CP9_B,49.0
45,VGFR2_HUMAN_D0_3CPB_B,49.0
46,VGFR2_HUMAN_D0_3C7Q_A,48.9
47,VGFR2_HUMAN_D0_2QU6_B,48.8
48,VGFR2_HUMAN_D0_3B8Q_B,48.8
49,VGFR2_HUMAN_D0_4ASE_A,48.7
50,VGFR2_HUMAN_D0_3VNT_A,48.7
51,VGFR2_HUMAN_D0_3VO3_A,48.7
52,VGFR2_HUMAN_D0_3BE2_A,48.6
53,VGFR2_HUMAN_D0_3DTW_B,48.4
54,VGFR2_HUMAN_D0_1YWN_A,48.4
55,VGFR2_HUMAN_D0_3B8R_B,48.2
56,VGFR2_HUMAN_D0_3VHK_A,48.1
57,VGFR2_HUMAN_D0_3VHE_A,48.1
58,VGFR2_HUMAN_D0_3VID_A,48.1
59,VGFR2_HUMAN_D0_1Y6A_A,48.1
60,VGFR2_HUMAN_D0_3B8R_A,47.8
61,VGFR2_HUMAN_D0_3CP9_A,47.8
62,VGFR2_HUMAN_D0_2RL5_A,47.7
63,CSF1R_HUMAN_D0_4HW7_A,47.7
64,VGFR2_HUMAN_D0_3B8Q_A,47.7
65,VGFR2_HUMAN_D0_2P2H_A,47.7
66,VGFR2_HUMAN_D0_2QU5_A,47.7
67,VGFR2_HUMAN_D0_2QU6_A,47.6
68,VGFR2_HUMAN_D0_3DTW_A,47.6
69,CSF1R_HUMAN_D0_3LCO_A,47.5
70,CSF1R_HUMAN_D0_3LCD_A,47.5
71,LCK_HUMAN_D0_2OFV_B,47.4
72,TIE2_HUMAN_D0_1FVR_A,47.3
73,TIE2_HUMAN_D0_1FVR_B,47.3
74,TIE2_HUMAN_D0_3L8P_A,47.3
75,VGFR2_HUMAN_D0_3U6J_A,47.3
76,VGFR2_HUMAN_D0_3CPC_A,47.2
77,VGFR2_HUMAN_D0_3CPB_A,47.2
78,CSF1R_HUMAN_D0_2OGV_A,47.0
79,TIE2_HUMAN_D0_2WQB_A,46.5
80,ROS1_HUMAN_D0_3ZBF_A,44.6
81,MERTK_HUMAN_D0_3BPR_C,44.6
82,LCK_HUMAN_D0_2ZYB_A,43.9
83,LCK_HUMAN_D0_1QPC_A,43.7
84,LCK_HUMAN_D0_3AC2_A,43.7
85,LCK_HUMAN_D0_4C3F_A,43.7
86,LCK_HUMAN_D0_2OF2_A,43.7
87,LCK_HUMAN_D0_3AD5_A,43.7
88,LCK_HUMAN_D0_3AD4_A,43.7
89,LCK_HUMAN_D0_3MPM_A,43.7
90,LCK_HUMAN_D0_3BYS_A,43.7
91,LCK_HUMAN_D0_3KMM_A,43.7
92,LCK_HUMAN_D0_1QPE_A,43.7
93,LCK_HUMAN_D0_3ACK_A,43.7
