templateid,seqid,rmsd
MET_HUMAN_D0_4KNB_C,41.7,0.0
MERTK_HUMAN_D0_3BPR_C,40.9,0.8238664865493774
ABL1_MOUSE_D0_3OXZ_A,40.3,0.7232490181922913
ABL1_MOUSE_D0_3DK6_A,40.1,0.8589832186698914
RON_HUMAN_D0_3PLS_A,40.1,0.5917360782623291
MET_HUMAN_D0_3ZCL_A,40.0,0.4844862818717957
ABL2_HUMAN_D0_2XYN_A,39.7,0.7543356418609619
ABL2_HUMAN_D0_3GVU_A,39.7,0.5918881297111511
ABL2_HUMAN_D0_3HMI_A,39.7,0.7489380240440369
MERTK_HUMAN_D0_4M3Q_A,39.7,0.6034008264541626
MERTK_HUMAN_D0_4MH7_B,39.7,0.5960453748703003
MERTK_HUMAN_D0_3BPR_D,39.7,0.5622777938842773
MERTK_HUMAN_D0_3BPR_A,39.7,0.6252568960189819
MERTK_HUMAN_D0_4M3Q_B,39.7,0.5977224707603455
MERTK_HUMAN_D0_3TCP_B,39.7,0.5930731892585754
ABL2_HUMAN_D0_2XYN_B,39.7,0.7448042631149292
MERTK_HUMAN_D0_3BRB_B,39.7,0.5397793650627136
MERTK_HUMAN_D0_3BPR_B,39.7,0.637046754360199
MERTK_HUMAN_D0_4MH7_A,39.7,0.6697970032691956
MERTK_HUMAN_D0_2P0C_B,39.7,0.5510492324829102
MERTK_HUMAN_D0_4MHA_B,39.7,0.6727692484855652
MERTK_HUMAN_D0_3BRB_A,39.7,0.5608314871788025
MERTK_HUMAN_D0_3TCP_A,39.7,0.6000490784645081
MERTK_HUMAN_D0_4MHA_A,39.7,0.6329342722892761
MERTK_HUMAN_D0_2P0C_A,39.7,0.5986270308494568
MET_HUMAN_D0_3EFK_B,39.6,0.6251878142356873
MET_HUMAN_D0_3CTJ_A,39.6,0.6585260629653931
MET_HUMAN_D0_3CE3_A,39.6,0.6231321096420288
MET_HUMAN_D0_3CTH_A,39.6,0.5434746742248535
MET_HUMAN_D0_3L8V_A,39.6,0.6706023216247559
MET_HUMAN_D0_3LQ8_A,39.6,0.5235043168067932
MET_HUMAN_D0_2WD1_A,39.6,0.4880196452140808
MET_HUMAN_D0_3A4P_A,39.6,0.4792570471763611
MET_HUMAN_D0_4KNB_D,39.6,0.490409255027771
MET_HUMAN_D0_3F82_A,39.6,0.5506153106689453
MET_HUMAN_D0_3EFK_A,39.6,0.5939458012580872
MET_HUMAN_D0_3Q6U_A,39.6,0.6618771553039551
MET_HUMAN_D0_3DKF_A,39.6,0.4892764687538147
MET_HUMAN_D0_3EFJ_B,39.6,0.5903098583221436
MET_HUMAN_D0_3F66_B,39.6,0.4375279843807221
MET_HUMAN_D0_4IWD_A,39.6,0.6822572946548462
MET_HUMAN_D0_3ZBX_A,39.6,0.5086535811424255
MET_HUMAN_D0_4DEH_A,39.6,0.5078050494194031
MET_HUMAN_D0_3ZZE_A,39.6,0.4912597239017487
MET_HUMAN_D0_3R7O_A,39.6,0.6687076091766357
MET_HUMAN_D0_3VW8_A,39.6,0.5134617090225221
MET_HUMAN_D0_3QTI_B,39.6,0.5362510085105896
MET_HUMAN_D0_3QTI_A,39.6,0.5303784012794495
MET_HUMAN_D0_3U6I_A,39.6,0.6334145069122314
MET_HUMAN_D0_3C1X_A,39.6,0.6065115332603455
MET_HUMAN_D0_4MXC_A,39.6,0.5212839841842651
MET_HUMAN_D0_4KNB_B,39.6,0.4429079294204712
MET_HUMAN_D0_2WGJ_A,39.6,0.5069291591644287
MET_HUMAN_D0_3CCN_A,39.6,0.5052865743637085
MET_HUMAN_D0_3RHK_A,39.6,0.5262666344642639
MET_HUMAN_D0_3Q6W_A,39.6,0.7111220359802246
MET_HUMAN_D0_4AP7_A,39.6,0.49945929646492
MET_HUMAN_D0_1R0P_A,39.6,0.4821389615535736
MET_HUMAN_D0_4EEV_A,39.6,0.559151291847229
MET_HUMAN_D0_3CD8_A,39.6,0.4834999740123749
MET_HUMAN_D0_2RFN_B,39.6,0.5603296160697937
MET_HUMAN_D0_2RFN_A,39.6,0.6235055923461914
MET_HUMAN_D0_1R1W_A,39.6,0.5088983178138733
MET_HUMAN_D0_3ZC5_A,39.6,0.5050405263900757
MET_HUMAN_D0_3F66_A,39.6,0.4782068729400635
MET_HUMAN_D0_3EFJ_A,39.6,0.6134601831436157
MET_HUMAN_D0_4DEG_A,39.6,0.5182428359985352
MET_HUMAN_D0_4DEI_A,39.6,0.4839222729206085
MET_HUMAN_D0_2RFS_A,39.6,0.4432477951049805
MET_HUMAN_D0_2G15_A,39.6,0.5700327754020691
MET_HUMAN_D0_3U6H_A,39.6,0.6268100738525391
MET_HUMAN_D0_3I5N_A,39.6,0.5297064185142517
ABL1_MOUSE_D0_1FPU_A,39.3,0.6212274432182312
ABL1_MOUSE_D0_3MSS_D,39.3,0.5917707085609436
ABL1_MOUSE_D0_3IK3_A,39.3,0.6266149282455444
ABL1_MOUSE_D0_3OY3_A,39.3,0.5950713753700256
