templateid,seqid,rmsd
HCK_HUMAN_D0_2HCK_B,75.8,0.2318650484085083
HCK_HUMAN_D0_1AD5_A,75.8,0.27483561635017395
HCK_HUMAN_D0_1AD5_B,75.8,0.0006932472460903227
HCK_HUMAN_D0_2HCK_A,75.8,0.22108067572116846
HCK_HUMAN_D0_3VRZ_B,75.6,0.3057236075401306
HCK_HUMAN_D0_3VS6_B,75.6,0.2677200436592102
HCK_HUMAN_D0_2C0I_B,75.6,0.4115378856658936
HCK_HUMAN_D0_3VS4_B,75.6,0.328643798828125
HCK_HUMAN_D0_3VS2_A,75.6,0.28915640711784363
HCK_HUMAN_D0_3VS7_A,75.6,0.3588128983974457
HCK_HUMAN_D0_3VS5_A,75.6,0.3574837446212769
HCK_HUMAN_D0_3VS3_B,75.6,0.3304041624069214
HCK_HUMAN_D0_3VS6_A,75.6,0.3952105343341827
HCK_HUMAN_D0_3VS4_A,75.6,0.2847381830215454
HCK_HUMAN_D0_3VS5_B,75.6,0.24420121312141416
HCK_HUMAN_D0_2C0O_A,75.6,0.28405293822288513
HCK_HUMAN_D0_2C0T_A,75.6,0.4297193586826325
HCK_HUMAN_D0_3VS2_B,75.6,0.29283687472343445
HCK_HUMAN_D0_3VRY_B,75.6,0.2699643969535828
HCK_HUMAN_D0_3VRZ_A,75.6,0.3088437914848328
HCK_HUMAN_D0_2C0T_B,75.6,0.3733546733856201
HCK_HUMAN_D0_2C0I_A,75.6,0.3447663187980652
HCK_HUMAN_D0_3VS3_A,75.6,0.2726128399372101
HCK_HUMAN_D0_3VS0_A,75.6,0.3406553864479065
HCK_HUMAN_D0_4LUD_B,75.6,0.2553691864013672
HCK_HUMAN_D0_2C0O_B,75.6,0.2690290808677673
HCK_HUMAN_D0_3VS0_B,75.6,0.33029723167419434
HCK_HUMAN_D0_4LUD_A,75.6,0.3754553198814392
HCK_HUMAN_D0_3VS7_B,75.6,0.3458518981933594
HCK_HUMAN_D0_3VS1_B,75.6,0.355065792798996
HCK_HUMAN_D0_4LUE_B,75.6,0.3410114347934723
HCK_HUMAN_D0_3VRY_A,75.6,0.2583739161491394
HCK_HUMAN_D0_1QCF_A,75.6,0.282191663980484
HCK_HUMAN_D0_3VS1_A,75.6,0.3106776773929596
HCK_HUMAN_D0_4LUE_A,75.6,0.3255753815174103
HCK_HUMAN_D0_2HK5_A,75.4,0.5473726391792297
LYN_MOUSE_D0_2ZV9_A,72.8,0.5489853024482727
LYN_MOUSE_D0_2ZV8_A,72.5,0.4880800545215607
LYN_MOUSE_D0_2ZV7_A,72.5,0.4781768321990967
LCK_HUMAN_D0_3B2W_A,72.4,0.3136551380157471
LCK_HUMAN_D0_3ACJ_A,72.4,0.5334743857383728
LCK_HUMAN_D0_3AD6_A,72.4,0.5301442742347717
LCK_HUMAN_D0_2OG8_B,72.4,0.5681659579277039
LCK_HUMAN_D0_3AD4_A,72.4,0.5245326161384583
LCK_HUMAN_D0_3KMM_A,72.4,0.5363924503326416
LCK_HUMAN_D0_3LCK_A,72.4,0.5165422558784485
LCK_HUMAN_D0_3BYM_A,72.4,0.5301388502120972
LYN_HUMAN_D0_3A4O_X,72.4,0.4731431603431702
LCK_HUMAN_D0_4C3F_A,72.4,0.4764127135276794
LCK_HUMAN_D0_3BYO_A,72.4,0.5380630493164062
LCK_HUMAN_D0_1QPE_A,72.4,0.5422691702842712
LCK_HUMAN_D0_3AC3_A,72.4,0.5272695422172546
LCK_HUMAN_D0_3AD5_A,72.4,0.5711095333099365
LCK_HUMAN_D0_1QPJ_A,72.4,0.5325817465782166
LCK_HUMAN_D0_3AC2_A,72.4,0.5282826423645021
LCK_HUMAN_D0_2OFV_A,72.4,0.3699940741062164
LCK_HUMAN_D0_2OF4_A,72.4,0.5438656210899353
LCK_HUMAN_D0_3MPM_A,72.4,0.4088537096977234
LCK_HUMAN_D0_3AC8_A,72.4,0.5256341695785522
LCK_HUMAN_D0_3AC5_A,72.4,0.5467959046363831
LYN_MOUSE_D0_2ZVA_A,72.4,0.492144525051117
LCK_HUMAN_D0_2OFU_A,72.4,0.5297556519508362
LCK_HUMAN_D0_2PL0_A,72.4,0.37388914823532093
LCK_HUMAN_D0_2ZM1_A,72.4,0.5374727845191956
LCK_HUMAN_D0_2ZM4_A,72.4,0.5493515729904175
LCK_HUMAN_D0_2OF2_A,72.4,0.5063676834106445
LCK_HUMAN_D0_3BYU_A,72.4,0.4633075892925263
LCK_HUMAN_D0_3AC4_A,72.4,0.544082522392273
LCK_HUMAN_D0_3AC1_A,72.4,0.5093457102775574
LCK_HUMAN_D0_3BYS_A,72.4,0.3493010103702545
LCK_HUMAN_D0_1QPC_A,72.4,0.5373574495315552
LCK_HUMAN_D0_3ACK_A,72.4,0.5107553005218506
LCK_HUMAN_D0_3KXZ_A,72.4,0.5088486671447754
LCK_HUMAN_D0_2OG8_A,72.4,0.44521427154541016
LCK_HUMAN_D0_1QPD_A,72.1,0.5118644237518309
LCK_HUMAN_D0_2ZYB_A,71.5,0.5545181035995483
LCK_HUMAN_D0_2OFV_B,71.3,0.6254923343658447
SRC_CHICK_D0_3SVV_A,69.2,0.6513699293136597
SRC_HUMAN_D0_1YOL_B,69.1,0.33499985933303833
SRC_HUMAN_D0_1YOL_A,69.1,0.3013322055339813
SRC_CHICK_D0_3F6X_B,69.0,0.4781919121742249
SRC_CHICK_D0_3F3T_B,68.9,0.4703359603881836
SRC_HUMAN_D0_1YOM_B,68.9,0.3458699584007263
SRC_CHICK_D0_3G6G_A,68.9,0.4614361226558685
SRC_CHICK_D0_4U5J_B,68.9,0.5458119511604309
SRC_HUMAN_D0_2BDF_B,68.9,0.46562844514846796
SRC_CHICK_D0_2QLQ_B,68.9,0.4005385637283325
SRC_CHICK_D0_4LGG_B,68.9,0.3952409327030182
SRC_CHICK_D0_4DGG_A,68.9,0.3598247170448303
SRC_CHICK_D0_3OF0_B,68.9,0.3134727478027344
SRC_CHICK_D0_3F6X_C,68.9,0.5331215858459473
SRC_CHICK_D0_3D7U_D,68.9,0.34093037247657776
SRC_CHICK_D0_3F6X_A,68.9,0.5323326587677002
SRC_CHICK_D0_3QLG_A,68.9,0.3941426277160645
SRC_CHICK_D0_3QLF_A,68.9,0.41083309054374695
SRC_CHICK_D0_2PTK_A,68.9,0.2818610668182373
SRC_CHICK_D0_3OEZ_A,68.9,0.4254002869129181
SRC_CHICK_D0_3U4W_A,68.9,0.3293464481830597
SRC_HUMAN_D0_1FMK_A,68.9,0.3146563768386841
SRC_CHICK_D0_4U5J_A,68.9,0.4831520617008209
SRC_HUMAN_D0_1YOM_A,68.9,0.34701234102249146
SRC_CHICK_D0_3G5D_A,68.9,0.4920048713684082
SRC_CHICK_D0_3D7T_B,68.9,0.4942663311958313
SRC_CHICK_D0_3F3V_B,68.9,0.368899405002594
SRC_CHICK_D0_3DQX_A,68.9,0.5569727420806885
SRC_HUMAN_D0_4MXX_A,68.9,0.4706811904907226
SRC_CHICK_D0_3F3W_A,68.9,0.3721123933792114
SRC_CHICK_D0_3UQF_A,68.9,0.4530305862426758
SRC_HUMAN_D0_1Y57_A,68.9,0.4958884418010712
SRC_CHICK_D0_2HWP_B,68.9,0.408880740404129
SRC_CHICK_D0_3TZ8_A,68.9,0.3257679641246796
SRC_CHICK_D0_3TZ7_B,68.9,0.4435547590255737
SRC_HUMAN_D0_1YI6_B,68.9,0.4953628778457642
SRC_CHICK_D0_3UQF_B,68.9,0.25607207417488104
SRC_HUMAN_D0_4MXY_B,68.9,0.473088800907135
SRC_CHICK_D0_3F6X_D,68.9,0.5230067372322083
SRC_HUMAN_D0_2SRC_A,68.9,0.34537073969841003
SRC_CHICK_D0_3U51_A,68.9,0.3354041874408722
SRC_CHICK_D0_3EN4_B,68.9,0.4807158708572388
SRC_CHICK_D0_2OIQ_B,68.9,0.481717586517334
SRC_CHICK_D0_3LOK_A,68.9,0.4487837851047516
SRC_CHICK_D0_3F3U_A,68.9,0.3652887046337128
SRC_CHICK_D0_4FIC_A,68.9,0.3422591984272003
SRC_CHICK_D0_3TZ9_A,68.9,0.3656075894832611
SRC_CHICK_D0_4MCV_B,68.9,0.5237812399864197
SRC_CHICK_D0_3TZ9_B,68.9,0.4363037645816803
SRC_HUMAN_D0_4MXX_B,68.9,0.5058587193489075
SRC_CHICK_D0_3EN6_B,68.9,0.37989190220832825
SRC_CHICK_D0_3F3T_A,68.9,0.427269846200943
SRC_CHICK_D0_3TZ7_A,68.9,0.5043982267379761
SRC_CHICK_D0_3TZ8_B,68.9,0.3899372816085816
SRC_HUMAN_D0_4K11_A,68.9,0.3559553027153015
SRC_CHICK_D0_3U51_B,68.9,0.3794887959957123
SRC_CHICK_D0_3EN4_A,68.9,0.4102647602558136
SRC_HUMAN_D0_4MXO_A,68.9,0.5231900215148926
SRC_CHICK_D0_3G6G_B,68.9,0.3944424688816071
SRC_CHICK_D0_3F3W_B,68.9,0.4130945205688477
SRC_CHICK_D0_2HWO_B,68.9,0.3920888006687164
SRC_CHICK_D0_3F3V_A,68.9,0.4314170777797699
SRC_CHICK_D0_3QLG_B,68.9,0.4745990335941314
SRC_CHICK_D0_3UQG_A,68.9,0.5093042254447937
SRC_CHICK_D0_3OF0_A,68.9,0.4034996926784515
SRC_CHICK_D0_3EL8_A,68.9,0.4343043267726898
SRC_CHICK_D0_4AGW_B,68.9,0.4263865053653717
SRC_HUMAN_D0_4MXZ_B,68.9,0.4968571364879608
SRC_CHICK_D0_3EL8_B,68.9,0.4646510183811188
SRC_CHICK_D0_2QLQ_A,68.9,0.3550901710987091
SRC_CHICK_D0_4FIC_B,68.9,0.3813950121402741
SRC_CHICK_D0_3G6H_A,68.9,0.4766406416893005
SRC_CHICK_D0_4DGG_B,68.9,0.27579569816589355
SRC_CHICK_D0_3D7U_B,68.9,0.4562046229839325
SRC_CHICK_D0_3EN5_B,68.9,0.3804803490638733
SRC_CHICK_D0_3GEQ_B,68.9,0.4585436284542084
SRC_CHICK_D0_2OIQ_A,68.9,0.3243619501590729
SRC_CHICK_D0_4LGH_A,68.9,0.4352726340293884
SRC_CHICK_D0_3OEZ_B,68.9,0.4011823832988739
SRC_CHICK_D0_3G5D_B,68.9,0.4540896713733673
SRC_CHICK_D0_3G6H_B,68.9,0.3363121151924133
SRC_CHICK_D0_3EN6_A,68.9,0.4130572974681854
SRC_HUMAN_D0_1YI6_A,68.9,0.5164478421211243
SRC_CHICK_D0_3DQX_B,68.9,0.4964517056941986
SRC_HUMAN_D0_4MXO_B,68.9,0.5152007341384888
SRC_HUMAN_D0_2BDJ_A,68.9,0.4955074191093445
SRC_HUMAN_D0_2BDF_A,68.9,0.5446907877922058
SRC_CHICK_D0_4AGW_A,68.9,0.38650694489479065
SRC_CHICK_D0_3GEQ_A,68.9,0.43387532234191895
SRC_HUMAN_D0_2H8H_A,68.9,0.3993886411190033
SRC_CHICK_D0_3UQG_B,68.9,0.4708037078380585
SRC_CHICK_D0_3F3U_B,68.9,0.34316301345825195
SRC_HUMAN_D0_1KSW_A,68.8,0.297588050365448
SRC_CHICK_D0_2QI8_A,68.7,0.4078810214996338
SRC_CHICK_D0_4MCV_A,68.6,0.5232781767845154
SRC_CHICK_D0_3EN7_A,68.6,0.3913342654705048
SRC_CHICK_D0_3SVV_B,68.5,0.3605319261550903
SRC_HUMAN_D0_4MXY_A,68.5,0.4889300465583801
SRC_HUMAN_D0_4MXZ_A,68.5,0.5064194202423096
SRC_CHICK_D0_2QI8_B,68.4,0.3818131387233734
SRC_CHICK_D0_2HWO_A,68.4,0.38881531357765203
SRC_CHICK_D0_3EL7_A,68.4,0.32006409764289856
SRC_CHICK_D0_3LOK_B,68.3,0.37419044971466064
SRC_CHICK_D0_2QQ7_B,68.2,0.4691414833068848
SRC_CHICK_D0_3EN7_B,68.2,0.4358667731285095
SRC_CHICK_D0_2HWP_A,68.2,0.3975807726383209
SRC_CHICK_D0_2QQ7_A,68.1,0.4319737255573273
SRC_HUMAN_D0_1YOJ_A,68.1,0.5205294489860535
SRC_CHICK_D0_3QLF_B,68.1,0.5482783913612366
SRC_CHICK_D0_3DQW_C,67.9,0.5714372396469116
SRC_CHICK_D0_3DQW_B,67.9,0.5205303430557251
SRC_CHICK_D0_3DQW_A,67.9,0.5466618537902832
SRC_CHICK_D0_3DQW_D,67.9,0.5061607360839844
SRC_CHICK_D0_4LGH_B,67.6,0.45213967561721796
SRC_CHICK_D0_3EN5_A,67.4,0.4608796238899231
SRC_CHICK_D0_4LGG_A,67.4,0.3782094419002533
SRC_HUMAN_D0_1YOJ_B,67.0,0.6679224371910095
ABL2_HUMAN_D0_2XYN_B,49.2,0.5798490047454834
