,templateid,seqid
0,SRC_HUMAN_D0_1YOM_A,100.0
1,SRC_HUMAN_D0_1KSW_A,100.0
2,SRC_HUMAN_D0_2BDF_A,100.0
3,SRC_HUMAN_D0_1YOL_A,100.0
4,SRC_HUMAN_D0_1YI6_A,100.0
5,SRC_HUMAN_D0_4MXZ_A,100.0
6,SRC_HUMAN_D0_4MXX_B,100.0
7,SRC_HUMAN_D0_4MXY_B,100.0
8,SRC_HUMAN_D0_4MXY_A,100.0
9,SRC_HUMAN_D0_1YOM_B,100.0
10,SRC_HUMAN_D0_2SRC_A,100.0
11,SRC_HUMAN_D0_4MXX_A,100.0
12,SRC_HUMAN_D0_1Y57_A,100.0
13,SRC_HUMAN_D0_1YOL_B,100.0
14,SRC_HUMAN_D0_1YI6_B,100.0
15,SRC_HUMAN_D0_4K11_A,100.0
16,SRC_HUMAN_D0_2BDJ_A,100.0
17,SRC_HUMAN_D0_2BDF_B,100.0
18,SRC_HUMAN_D0_1FMK_A,100.0
19,SRC_HUMAN_D0_2H8H_A,100.0
20,SRC_HUMAN_D0_4MXZ_B,100.0
21,SRC_HUMAN_D0_1YOJ_A,100.0
22,SRC_HUMAN_D0_4MXO_B,100.0
23,SRC_HUMAN_D0_4MXO_A,100.0
24,SRC_CHICK_D0_2OIQ_A,99.2
25,SRC_CHICK_D0_4U5J_A,99.2
26,SRC_CHICK_D0_4FIC_A,99.2
27,SRC_CHICK_D0_3D7T_B,99.2
28,SRC_CHICK_D0_3G5D_A,99.2
29,SRC_CHICK_D0_3UQF_A,99.2
30,SRC_CHICK_D0_3UQF_B,99.2
31,SRC_CHICK_D0_3EN6_B,99.2
32,SRC_CHICK_D0_3DQW_A,99.2
33,SRC_CHICK_D0_3D7U_D,99.2
34,SRC_CHICK_D0_3F3V_A,99.2
35,SRC_CHICK_D0_3F3T_A,99.2
36,SRC_CHICK_D0_3F3W_B,99.2
37,SRC_CHICK_D0_3G6G_A,99.2
38,SRC_CHICK_D0_3TZ7_A,99.2
39,SRC_CHICK_D0_3F3W_A,99.2
40,SRC_CHICK_D0_3UQG_A,99.2
41,SRC_CHICK_D0_3EN5_B,99.2
42,SRC_CHICK_D0_3DQX_A,99.2
43,SRC_CHICK_D0_3EL8_A,99.2
44,SRC_CHICK_D0_4AGW_A,99.2
45,SRC_CHICK_D0_3G6G_B,99.2
46,SRC_CHICK_D0_2HWO_B,99.2
47,SRC_CHICK_D0_3EL8_B,99.2
48,SRC_CHICK_D0_3OF0_B,99.2
49,SRC_CHICK_D0_3DQW_C,99.2
50,SRC_CHICK_D0_3TZ7_B,99.2
51,SRC_CHICK_D0_4AGW_B,99.2
52,SRC_CHICK_D0_3TZ9_A,99.2
53,SRC_CHICK_D0_3EN6_A,99.2
54,SRC_CHICK_D0_3F3V_B,99.2
55,SRC_CHICK_D0_3F3U_A,99.2
56,SRC_CHICK_D0_3UQG_B,99.2
57,SRC_CHICK_D0_3QLG_B,99.2
58,SRC_CHICK_D0_3SVV_A,99.2
59,SRC_CHICK_D0_3TZ9_B,99.2
60,SRC_CHICK_D0_3EN4_A,99.2
61,SRC_CHICK_D0_4U5J_B,99.2
62,SRC_CHICK_D0_4MCV_B,99.2
63,SRC_CHICK_D0_3QLG_A,99.2
64,SRC_CHICK_D0_4LGH_A,99.2
65,SRC_CHICK_D0_2HWP_B,99.2
66,SRC_CHICK_D0_3U51_B,99.2
67,SRC_CHICK_D0_2OIQ_B,99.2
68,SRC_CHICK_D0_3OEZ_B,99.2
69,SRC_CHICK_D0_2PTK_A,99.2
70,SRC_CHICK_D0_3OEZ_A,99.2
71,SRC_CHICK_D0_3GEQ_B,99.2
72,SRC_CHICK_D0_3D7U_B,99.2
73,SRC_CHICK_D0_3DQX_B,99.2
74,SRC_CHICK_D0_3G5D_B,99.2
75,SRC_CHICK_D0_3GEQ_A,99.2
76,SRC_CHICK_D0_4FIC_B,99.2
77,SRC_CHICK_D0_4DGG_B,99.2
78,SRC_CHICK_D0_3EN4_B,99.2
79,SRC_CHICK_D0_3LOK_A,99.2
80,SRC_CHICK_D0_3F3T_B,99.2
81,SRC_CHICK_D0_2QLQ_A,99.2
82,SRC_CHICK_D0_3F6X_C,99.2
83,SRC_CHICK_D0_3TZ8_B,99.2
84,SRC_CHICK_D0_3U51_A,99.2
85,SRC_CHICK_D0_3DQW_B,99.2
86,SRC_CHICK_D0_4DGG_A,99.2
87,SRC_CHICK_D0_3F3U_B,99.2
88,SRC_CHICK_D0_3G6H_B,99.2
89,SRC_CHICK_D0_3G6H_A,99.2
90,SRC_CHICK_D0_4MCV_A,99.2
91,SRC_CHICK_D0_3F6X_A,99.2
92,SRC_CHICK_D0_4LGG_B,99.2
93,SRC_CHICK_D0_2QLQ_B,99.2
94,SRC_CHICK_D0_3U4W_A,99.2
95,SRC_CHICK_D0_3F6X_D,99.2
96,SRC_CHICK_D0_3QLF_A,99.2
97,SRC_CHICK_D0_3TZ8_A,99.2
98,SRC_CHICK_D0_3F6X_B,99.2
99,SRC_CHICK_D0_3DQW_D,99.2
100,SRC_CHICK_D0_3SVV_B,99.1
101,SRC_CHICK_D0_2QI8_A,99.1
102,SRC_CHICK_D0_2QQ7_B,99.1
103,SRC_CHICK_D0_2QQ7_A,99.1
104,SRC_CHICK_D0_2HWP_A,99.1
105,SRC_CHICK_D0_3EN7_A,99.1
106,SRC_CHICK_D0_3EL7_A,99.1
107,SRC_CHICK_D0_4LGH_B,99.1
108,SRC_CHICK_D0_3EN5_A,99.1
109,SRC_CHICK_D0_3EN7_B,99.1
110,SRC_CHICK_D0_2HWO_A,99.1
111,SRC_CHICK_D0_4LGG_A,99.1
112,SRC_CHICK_D0_2QI8_B,99.1
113,SRC_CHICK_D0_3LOK_B,99.1
114,SRC_CHICK_D0_3QLF_B,98.7
115,SRC_HUMAN_D0_1YOJ_B,97.0
116,HCK_HUMAN_D0_2HK5_A,68.7
117,HCK_HUMAN_D0_3VRZ_B,68.1
118,HCK_HUMAN_D0_3VS1_A,68.1
119,HCK_HUMAN_D0_3VS5_B,68.1
120,HCK_HUMAN_D0_2C0I_B,68.1
121,HCK_HUMAN_D0_3VS2_A,68.1
122,HCK_HUMAN_D0_4LUE_B,68.1
123,HCK_HUMAN_D0_3VS5_A,68.1
124,HCK_HUMAN_D0_3VS0_A,68.1
125,HCK_HUMAN_D0_3VS4_A,68.1
126,HCK_HUMAN_D0_3VS2_B,68.1
127,HCK_HUMAN_D0_3VS1_B,68.1
128,HCK_HUMAN_D0_1QCF_A,68.1
129,HCK_HUMAN_D0_4LUE_A,68.1
130,HCK_HUMAN_D0_4LUD_B,68.1
131,HCK_HUMAN_D0_3VS0_B,68.1
132,HCK_HUMAN_D0_3VS7_B,68.1
133,HCK_HUMAN_D0_2C0O_B,68.1
134,HCK_HUMAN_D0_3VS3_A,68.1
135,HCK_HUMAN_D0_3VRY_A,68.1
136,HCK_HUMAN_D0_2C0T_A,68.1
137,HCK_HUMAN_D0_2C0I_A,68.1
138,HCK_HUMAN_D0_4LUD_A,68.1
139,HCK_HUMAN_D0_3VRY_B,68.1
140,HCK_HUMAN_D0_2C0O_A,68.1
141,HCK_HUMAN_D0_3VRZ_A,68.1
142,HCK_HUMAN_D0_2C0T_B,68.1
143,HCK_HUMAN_D0_3VS4_B,68.1
144,HCK_HUMAN_D0_3VS3_B,68.1
145,HCK_HUMAN_D0_3VS7_A,68.1
146,HCK_HUMAN_D0_3VS6_B,68.1
147,LCK_HUMAN_D0_3AC8_A,67.7
148,LCK_HUMAN_D0_2OFU_A,67.7
149,LCK_HUMAN_D0_3AD6_A,67.7
150,LCK_HUMAN_D0_3AC5_A,67.7
151,LCK_HUMAN_D0_3LCK_A,67.7
152,LCK_HUMAN_D0_3ACJ_A,67.7
153,LCK_HUMAN_D0_2ZM1_A,67.7
154,LCK_HUMAN_D0_2OG8_A,67.7
155,LCK_HUMAN_D0_3B2W_A,67.7
156,LCK_HUMAN_D0_2OG8_B,67.7
157,LCK_HUMAN_D0_3AC2_A,67.7
158,LCK_HUMAN_D0_2PL0_A,67.7
159,LCK_HUMAN_D0_2ZM4_A,67.7
160,LCK_HUMAN_D0_1QPJ_A,67.7
161,LCK_HUMAN_D0_3BYM_A,67.7
162,LCK_HUMAN_D0_3BYO_A,67.7
163,LCK_HUMAN_D0_2OF2_A,67.7
164,LCK_HUMAN_D0_3KMM_A,67.7
165,LCK_HUMAN_D0_3AD5_A,67.7
166,LCK_HUMAN_D0_3AC1_A,67.7
167,LCK_HUMAN_D0_2OFV_A,67.7
168,LCK_HUMAN_D0_3BYS_A,67.7
169,LCK_HUMAN_D0_3AC3_A,67.7
170,LCK_HUMAN_D0_3AC4_A,67.7
171,LCK_HUMAN_D0_3AD4_A,67.7
172,LCK_HUMAN_D0_3KXZ_A,67.7
173,LCK_HUMAN_D0_3ACK_A,67.7
174,LCK_HUMAN_D0_1QPC_A,67.7
175,LCK_HUMAN_D0_4C3F_A,67.7
