templateid,seqid,rmsd
EPHA2_HUMAN_D0_4PDO_B,100.0,0.2285679429769516
EPHA2_HUMAN_D0_1MQB_B,100.0,0.2980655133724213
EPHA2_HUMAN_D0_4TRL_A,100.0,0.4071584343910217
EPHA2_HUMAN_D0_4PDO_A,100.0,0.3214714527130127
EPHA2_HUMAN_D0_4P2K_A,100.0,0.36667361855506897
EPHA2_HUMAN_D0_1MQB_A,100.0,0.25573691725730896
EPHA3_HUMAN_D0_4GK2_A,76.7,0.2356695532798767
EPHA3_HUMAN_D0_2QO2_A,76.7,0.3417328894138336
EPHA3_HUMAN_D0_4GK4_A,76.7,0.2732766270637512
EPHA3_HUMAN_D0_4P5Z_A,76.7,0.4698878228664398
EPHA3_HUMAN_D0_2QON_A,76.7,0.0011800157371908426
EPHA3_HUMAN_D0_4P5Q_A,76.7,0.20549333095550534
EPHA3_HUMAN_D0_2QOB_A,76.7,0.318366676568985
EPHA3_HUMAN_D0_4GK3_A,76.7,0.2455699294805527
EPHA3_HUMAN_D0_2QOL_A,76.7,0.3924984931945801
EPHA3_HUMAN_D0_4G2F_A,76.7,0.4110301434993744
EPHA3_HUMAN_D0_2QOD_A,76.7,0.3675933480262756
EPHA3_HUMAN_D0_2QO7_A,76.7,0.2565197646617889
EPHA3_HUMAN_D0_2QOF_A,76.7,0.2863015830516815
EPHA3_HUMAN_D0_2QO9_A,76.7,0.30661794543266296
EPHA3_HUMAN_D0_2QOI_A,76.7,0.3722651898860931
EPHA3_HUMAN_D0_2QOO_A,76.7,0.2494331002235413
EPHA3_HUMAN_D0_3FXX_A,76.7,0.30229368805885315
EPHA3_HUMAN_D0_2QOC_A,76.7,0.2946591377258301
EPHA3_HUMAN_D0_4P4C_A,76.7,0.2745407223701477
EPHA3_HUMAN_D0_2GSF_A,76.7,0.29314544796943665
EPHA3_HUMAN_D0_3FY2_A,76.7,0.3080308139324188
EPHA3_HUMAN_D0_3DZQ_A,76.7,0.3877215087413788
EPHA3_HUMAN_D0_2QOQ_A,76.7,0.24120956659317014
EPHA4_MOUSE_D0_2Y6O_A,76.0,0.2916039824485779
EPHA4_MOUSE_D0_2Y6M_A,76.0,0.28719183802604675
