,templateid,seqid
0,CSK_HUMAN_D0_3D7T_A,59.7
1,CSK_HUMAN_D0_3D7U_C,59.7
2,CSK_HUMAN_D0_3D7U_A,59.7
3,CSK_RAT_D0_1K9A_A,58.9
4,CSK_RAT_D0_1K9A_C,58.9
5,CSK_RAT_D0_1K9A_E,58.9
6,CSK_RAT_D0_1K9A_D,58.9
7,CSK_RAT_D0_1K9A_F,58.9
8,CSK_RAT_D0_1K9A_B,58.9
9,SRC_CHICK_D0_2QI8_A,49.6
10,SRC_CHICK_D0_2QQ7_A,49.6
11,SRC_CHICK_D0_2QI8_B,49.3
12,FES_HUMAN_D0_4E93_A,49.2
13,SRC_CHICK_D0_2HWO_A,48.9
14,FES_HUMAN_D0_3BKB_A,48.8
15,FES_HUMAN_D0_3CBL_A,48.8
16,SRC_CHICK_D0_3LOK_B,48.6
17,SRC_CHICK_D0_2QQ7_B,48.6
18,SRC_CHICK_D0_4LGH_B,48.0
19,SRC_CHICK_D0_3EN7_A,48.0
20,SRC_HUMAN_D0_1YOJ_B,48.0
21,SRC_CHICK_D0_3SVV_B,47.8
22,SRC_CHICK_D0_4LGG_A,47.8
23,SRC_CHICK_D0_3SVV_A,47.7
24,ITK_HUMAN_D0_3MJ1_A,47.7
25,SRC_CHICK_D0_3EL7_A,47.6
26,FGFR1_HUMAN_D0_3GQI_A,47.6
27,SRC_CHICK_D0_3EN7_B,47.5
28,SRC_HUMAN_D0_1YOJ_A,47.4
29,ITK_HUMAN_D0_3MIY_B,47.3
30,FGFR4_HUMAN_D0_4TYE_A,47.2
31,FGFR1_HUMAN_D0_3GQL_A,47.2
32,SRC_CHICK_D0_3EN5_A,47.2
33,SRC_CHICK_D0_3QLF_B,47.2
34,FGFR4_HUMAN_D0_4TYJ_A,47.2
35,ITK_HUMAN_D0_3MIY_A,47.1
36,ITK_HUMAN_D0_3QGY_A,47.0
37,SRC_HUMAN_D0_1YOL_B,47.0
38,SRC_HUMAN_D0_1YOL_A,47.0
39,SRC_CHICK_D0_4MCV_B,46.9
40,SRC_HUMAN_D0_4MXZ_A,46.9
41,SRC_HUMAN_D0_4MXY_A,46.9
42,FGFR1_HUMAN_D0_3KXX_A,46.8
43,FGFR1_HUMAN_D0_4F65_A,46.8
44,ITK_HUMAN_D0_3QGW_A,46.8
45,FGFR1_HUMAN_D0_3C4F_A,46.8
46,FGFR1_HUMAN_D0_4NKA_B,46.8
47,FGFR1_HUMAN_D0_3TT0_A,46.8
48,FGFR1_HUMAN_D0_3JS2_A,46.8
49,FGFR1_HUMAN_D0_3C4F_B,46.8
50,ITK_HUMAN_D0_3QGW_B,46.8
51,FGFR1_HUMAN_D0_4NKA_A,46.8
52,FGFR1_HUMAN_D0_4NK9_B,46.8
53,SRC_CHICK_D0_2HWP_A,46.8
54,ITK_HUMAN_D0_4MF1_A,46.7
55,SRC_CHICK_D0_4MCV_A,46.7
56,ITK_HUMAN_D0_4MF1_B,46.6
57,ITK_HUMAN_D0_3QGY_B,46.6
58,ITK_HUMAN_D0_3V5J_A,46.5
59,SRC_HUMAN_D0_1Y57_A,46.4
60,SRC_HUMAN_D0_2H8H_A,46.4
61,SRC_HUMAN_D0_1YI6_B,46.4
62,SRC_HUMAN_D0_4K11_A,46.4
63,SRC_HUMAN_D0_1YOM_A,46.4
64,SRC_CHICK_D0_3DQW_B,46.4
65,SRC_HUMAN_D0_4MXO_A,46.4
66,SRC_HUMAN_D0_2SRC_A,46.4
67,SRC_HUMAN_D0_4MXX_B,46.4
68,SRC_HUMAN_D0_2BDF_B,46.4
69,SRC_HUMAN_D0_1YI6_A,46.4
70,SRC_HUMAN_D0_4MXY_B,46.4
71,SRC_HUMAN_D0_4MXO_B,46.4
72,SRC_CHICK_D0_3DQW_A,46.4
73,SRC_HUMAN_D0_4MXZ_B,46.4
74,SRC_HUMAN_D0_4MXX_A,46.4
75,SRC_HUMAN_D0_1KSW_A,46.4
76,SRC_HUMAN_D0_1FMK_A,46.4
77,SRC_CHICK_D0_3DQW_C,46.4
78,SRC_HUMAN_D0_2BDF_A,46.4
79,SRC_HUMAN_D0_2BDJ_A,46.4
80,SRC_CHICK_D0_3DQW_D,46.4
81,FGFR2_HUMAN_D0_2PVF_A,46.4
82,SRC_HUMAN_D0_1YOM_B,46.4
83,SRC_CHICK_D0_3F6X_B,46.3
84,ABL1_MOUSE_D0_3OXZ_A,46.2
85,ITK_HUMAN_D0_3V5L_D,46.2
86,ITK_HUMAN_D0_4PQN_A,46.1
87,LCK_HUMAN_D0_2OFV_B,46.1
88,SRC_CHICK_D0_3DQX_A,46.0
89,FGFR1_HUMAN_D0_3WJ6_B,46.0
90,SRC_CHICK_D0_2HWO_B,46.0
91,SRC_CHICK_D0_3F3T_B,46.0
92,FGFR2_HUMAN_D0_4J99_C,46.0
93,SRC_CHICK_D0_3F3V_B,46.0
94,ABL2_HUMAN_D0_2XYN_A,46.0
95,SRC_CHICK_D0_4AGW_B,46.0
96,SRC_CHICK_D0_3OEZ_A,46.0
97,FGFR2_HUMAN_D0_3CLY_A,46.0
98,SRC_CHICK_D0_3G5D_A,46.0
99,SRC_CHICK_D0_3G6G_B,46.0
100,SRC_CHICK_D0_3F3W_A,46.0
101,FGFR2_HUMAN_D0_3B2T_A,46.0
102,SRC_CHICK_D0_3EL8_A,46.0
103,SRC_CHICK_D0_3F6X_A,46.0
104,SRC_CHICK_D0_3D7T_B,46.0
105,SRC_CHICK_D0_3F3U_A,46.0
106,SRC_CHICK_D0_3G6H_A,46.0
107,SRC_CHICK_D0_2PTK_A,46.0
108,SRC_CHICK_D0_3UQF_B,46.0
109,SRC_CHICK_D0_3EN4_B,46.0
110,SRC_CHICK_D0_3F3V_A,46.0
111,SRC_CHICK_D0_4AGW_A,46.0
112,SRC_CHICK_D0_2OIQ_B,46.0
113,ABL2_HUMAN_D0_3HMI_A,46.0
114,ABL2_HUMAN_D0_2XYN_B,46.0
115,ABL2_HUMAN_D0_3GVU_A,46.0
116,SRC_CHICK_D0_3U51_A,46.0
117,SRC_CHICK_D0_3OF0_B,46.0
118,SRC_CHICK_D0_3G6G_A,46.0
119,SRC_CHICK_D0_3EL8_B,46.0
120,SRC_CHICK_D0_3U4W_A,46.0
121,SRC_CHICK_D0_3LOK_A,46.0
122,SRC_CHICK_D0_4U5J_B,46.0
123,SRC_CHICK_D0_3F6X_D,46.0
124,SRC_CHICK_D0_3G6H_B,46.0
125,SRC_CHICK_D0_4U5J_A,46.0
126,SRC_CHICK_D0_3EN5_B,46.0
127,SRC_CHICK_D0_3TZ7_B,46.0
128,SRC_CHICK_D0_3F6X_C,46.0
