,templateid,seqid
0,HCK_HUMAN_D0_3VRY_A,100.0
1,HCK_HUMAN_D0_3VS7_A,100.0
2,HCK_HUMAN_D0_3VS6_A,100.0
3,HCK_HUMAN_D0_4LUD_A,100.0
4,HCK_HUMAN_D0_3VS1_B,100.0
5,HCK_HUMAN_D0_3VS7_B,100.0
6,HCK_HUMAN_D0_3VS6_B,100.0
7,HCK_HUMAN_D0_2C0O_B,100.0
8,HCK_HUMAN_D0_3VS1_A,100.0
9,HCK_HUMAN_D0_3VS4_A,100.0
10,HCK_HUMAN_D0_3VRZ_A,100.0
11,HCK_HUMAN_D0_1AD5_B,100.0
12,HCK_HUMAN_D0_3VS5_B,100.0
13,HCK_HUMAN_D0_3VS3_A,100.0
14,HCK_HUMAN_D0_3VS0_A,100.0
15,HCK_HUMAN_D0_2C0I_A,100.0
16,HCK_HUMAN_D0_2HCK_A,100.0
17,HCK_HUMAN_D0_3VS2_A,100.0
18,HCK_HUMAN_D0_3VS5_A,100.0
19,HCK_HUMAN_D0_1AD5_A,100.0
20,HCK_HUMAN_D0_2HCK_B,100.0
21,HCK_HUMAN_D0_3VS2_B,100.0
22,HCK_HUMAN_D0_2C0T_A,100.0
23,HCK_HUMAN_D0_4LUE_B,100.0
24,HCK_HUMAN_D0_4LUE_A,100.0
25,HCK_HUMAN_D0_3VS0_B,100.0
26,HCK_HUMAN_D0_2C0O_A,100.0
27,HCK_HUMAN_D0_3VRY_B,100.0
28,HCK_HUMAN_D0_4LUD_B,100.0
29,HCK_HUMAN_D0_3VRZ_B,100.0
30,HCK_HUMAN_D0_2C0I_B,100.0
31,HCK_HUMAN_D0_2HK5_A,100.0
32,HCK_HUMAN_D0_1QCF_A,100.0
33,HCK_HUMAN_D0_3VS3_B,100.0
34,HCK_HUMAN_D0_2C0T_B,100.0
35,HCK_HUMAN_D0_3VS4_B,100.0
36,LYN_MOUSE_D0_2ZVA_A,82.4
37,LYN_MOUSE_D0_2ZV8_A,82.2
38,LYN_MOUSE_D0_2ZV7_A,82.2
39,LYN_MOUSE_D0_2ZV9_A,82.1
40,LYN_HUMAN_D0_3A4O_X,81.9
41,LCK_HUMAN_D0_1QPE_A,77.2
42,LCK_HUMAN_D0_3AD5_A,77.2
43,LCK_HUMAN_D0_4C3F_A,77.2
44,LCK_HUMAN_D0_3AC4_A,77.2
45,LCK_HUMAN_D0_3AC3_A,77.2
46,LCK_HUMAN_D0_3AC2_A,77.2
47,LCK_HUMAN_D0_3BYM_A,77.2
48,LCK_HUMAN_D0_3AD6_A,77.2
49,LCK_HUMAN_D0_2OFV_A,77.2
50,LCK_HUMAN_D0_3ACJ_A,77.2
51,LCK_HUMAN_D0_2OG8_B,77.2
52,LCK_HUMAN_D0_2OG8_A,77.2
53,LCK_HUMAN_D0_3B2W_A,77.2
54,LCK_HUMAN_D0_3KXZ_A,77.2
55,LCK_HUMAN_D0_2OF4_A,77.2
56,LCK_HUMAN_D0_1QPC_A,77.2
57,LCK_HUMAN_D0_1QPJ_A,77.2
58,LCK_HUMAN_D0_3ACK_A,77.2
59,LCK_HUMAN_D0_3BYO_A,77.2
60,LCK_HUMAN_D0_2OFU_A,77.2
61,LCK_HUMAN_D0_2ZM1_A,77.2
62,LCK_HUMAN_D0_2ZM4_A,77.2
63,LCK_HUMAN_D0_3AC5_A,77.2
64,LCK_HUMAN_D0_3AC8_A,77.2
65,LCK_HUMAN_D0_2OF2_A,77.2
66,LCK_HUMAN_D0_2PL0_A,77.2
67,LCK_HUMAN_D0_3BYS_A,77.2
68,LCK_HUMAN_D0_3BYU_A,77.2
69,LCK_HUMAN_D0_3MPM_A,77.2
70,LCK_HUMAN_D0_3LCK_A,77.2
71,LCK_HUMAN_D0_3AC1_A,77.2
72,LCK_HUMAN_D0_3AD4_A,77.2
73,LCK_HUMAN_D0_3KMM_A,77.2
74,LCK_HUMAN_D0_2ZYB_A,77.1
75,LCK_HUMAN_D0_1QPD_A,76.5
76,LCK_HUMAN_D0_2OFV_B,76.1
77,SRC_CHICK_D0_4AGW_B,68.1
78,SRC_HUMAN_D0_1FMK_A,68.1
79,SRC_CHICK_D0_3F3T_A,68.1
80,SRC_CHICK_D0_3TZ7_A,68.1
81,SRC_HUMAN_D0_4MXO_A,68.1
82,SRC_HUMAN_D0_4MXZ_B,68.1
83,SRC_CHICK_D0_3EL8_A,68.1
84,SRC_CHICK_D0_4FIC_A,68.1
85,SRC_CHICK_D0_3QLG_B,68.1
86,SRC_CHICK_D0_2HWO_B,68.1
87,SRC_CHICK_D0_3G6G_B,68.1
88,SRC_CHICK_D0_3UQG_A,68.1
89,SRC_CHICK_D0_3OF0_A,68.1
90,SRC_CHICK_D0_4FIC_B,68.1
91,SRC_CHICK_D0_3F3W_A,68.1
92,SRC_CHICK_D0_3F6X_D,68.1
