,templateid,seqid
0,ALK_HUMAN_D0_4CNH_B,100.0
1,ALK_HUMAN_D0_4CTC_A,100.0
2,ALK_HUMAN_D0_4CMO_A,100.0
3,ALK_HUMAN_D0_2YHV_A,100.0
4,ALK_HUMAN_D0_2YJR_A,100.0
5,ALK_HUMAN_D0_4FNX_A,100.0
6,ALK_HUMAN_D0_4CTB_A,100.0
7,ALK_HUMAN_D0_4ANS_A,100.0
8,ALK_HUMAN_D0_4JOA_A,100.0
9,ALK_HUMAN_D0_4FNY_A,100.0
10,ALK_HUMAN_D0_3AOX_A,100.0
11,ALK_HUMAN_D0_4CLJ_A,100.0
12,ALK_HUMAN_D0_4FOB_A,100.0
13,ALK_HUMAN_D0_2YFX_A,100.0
14,ALK_HUMAN_D0_4MKC_A,100.0
15,ALK_HUMAN_D0_4DCE_A,100.0
16,ALK_HUMAN_D0_4CCU_A,100.0
17,ALK_HUMAN_D0_4ANL_A,100.0
18,ALK_HUMAN_D0_4DCE_B,100.0
19,ALK_HUMAN_D0_2XP2_A,100.0
20,ALK_HUMAN_D0_3L9P_A,100.0
21,ALK_HUMAN_D0_2YJS_A,100.0
22,ALK_HUMAN_D0_4ANQ_A,100.0
23,ALK_HUMAN_D0_4CLI_A,100.0
24,ALK_HUMAN_D0_3LCS_A,100.0
25,ALK_HUMAN_D0_4CMU_A,100.0
26,ALK_HUMAN_D0_3LCT_A,100.0
27,ALK_HUMAN_D0_4CMT_A,100.0
28,ALK_HUMAN_D0_4FNW_A,100.0
29,ALK_HUMAN_D0_4CD0_A,100.0
30,ALK_HUMAN_D0_4FNZ_A,100.0
31,ALK_HUMAN_D0_2XB7_A,100.0
32,ALK_HUMAN_D0_2XBA_A,100.0
33,ALK_HUMAN_D0_4FOC_A,100.0
34,ALK_HUMAN_D0_4FOD_A,100.0
35,ALK_HUMAN_D0_4CNH_A,100.0
36,ALK_HUMAN_D0_4CCB_A,100.0
37,ROS1_HUMAN_D0_3ZBF_A,48.7
38,IGF1R_HUMAN_D0_3D94_A,47.1
39,IGF1R_HUMAN_D0_2ZM3_D,46.8
40,IGF1R_HUMAN_D0_3F5P_J,46.8
41,IGF1R_HUMAN_D0_3F5P_K,46.8
42,IGF1R_HUMAN_D0_3F5P_L,46.8
43,IGF1R_HUMAN_D0_3F5P_T,46.6
44,IGF1R_HUMAN_D0_3F5P_R,46.6
45,IGF1R_HUMAN_D0_3F5P_D,46.6
46,IGF1R_HUMAN_D0_3F5P_I,46.6
47,IGF1R_HUMAN_D0_3F5P_S,46.6
48,IGF1R_HUMAN_D0_3F5P_F,46.5
49,IGF1R_HUMAN_D0_3F5P_G,46.5
50,IGF1R_HUMAN_D0_1P4O_A,46.3
51,IGF1R_HUMAN_D0_3F5P_A,46.3
52,IGF1R_HUMAN_D0_1P4O_B,46.3
53,IGF1R_HUMAN_D0_3F5P_B,46.1
54,INSR_HUMAN_D0_1IRK_A,46.0
55,INSR_HUMAN_D0_1IR3_A,46.0
56,INSR_HUMAN_D0_3EKK_A,46.0
57,INSR_HUMAN_D0_1RQQ_B,46.0
58,INSR_HUMAN_D0_3BU3_A,46.0
59,INSR_HUMAN_D0_2AUH_A,46.0
60,INSR_HUMAN_D0_2B4S_D,46.0
61,INSR_HUMAN_D0_3BU6_A,46.0
62,INSR_HUMAN_D0_3BU5_A,46.0
63,IGF1R_HUMAN_D0_3F5P_M,46.0
64,INSR_HUMAN_D0_3EKN_A,46.0
65,INSR_HUMAN_D0_1I44_A,46.0
