templateid,seqid,rmsd
FGFR1_HUMAN_D0_3C4F_B,100.0,0.5481420159339905
FGFR1_HUMAN_D0_3GQI_A,100.0,0.3451419174671173
FGFR1_HUMAN_D0_4NKA_B,100.0,0.5586072206497192
FGFR1_HUMAN_D0_3JS2_A,100.0,0.5323913097381592
FGFR1_HUMAN_D0_3GQL_A,100.0,0.4600613415241242
FGFR1_HUMAN_D0_3KXX_A,100.0,0.3402557969093323
FGFR1_HUMAN_D0_3C4F_A,100.0,0.5516372323036194
FGFR1_HUMAN_D0_4NK9_A,100.0,0.6764398813247681
FGFR1_HUMAN_D0_2FGI_A,100.0,0.6307260990142822
FGFR1_HUMAN_D0_4NK9_B,100.0,0.5474158525466919
FGFR1_HUMAN_D0_3TT0_A,100.0,0.5434173345565796
FGFR1_HUMAN_D0_4F65_A,100.0,0.5897130370140076
FGFR1_HUMAN_D0_4NKA_A,100.0,0.5568978786468506
FGFR2_HUMAN_D0_2PVF_A,90.0,0.0009175316081382334
FGFR2_HUMAN_D0_2PZP_B,89.6,0.4247081279754639
FGFR2_HUMAN_D0_2PZP_A,89.5,0.4875849485397339
FGFR2_HUMAN_D0_4J99_C,89.1,0.4685631990432739
FGFR2_HUMAN_D0_3B2T_A,87.8,0.4634760618209839
FGFR2_HUMAN_D0_3CLY_A,87.6,0.2564217448234558
FGFR4_HUMAN_D0_4R6V_A,79.8,0.6529950499534607
FGFR4_HUMAN_D0_4TYE_A,75.3,0.6390790343284607
FGFR4_HUMAN_D0_4TYJ_A,75.3,0.6304951310157776
VGFR2_HUMAN_D0_1Y6B_A,60.0,0.7051921486854553
VGFR2_HUMAN_D0_3EFL_B,59.9,0.5741482973098755
VGFR2_HUMAN_D0_2P2I_B,59.3,0.6528674364089966
VGFR2_HUMAN_D0_3CJG_A,59.2,0.5990582108497621
VGFR2_HUMAN_D0_1VR2_A,58.8,0.8200936317443848
VGFR2_HUMAN_D0_2P2I_A,58.8,0.5612654089927673
VGFR2_HUMAN_D0_2OH4_A,58.4,0.8433158397674559
VGFR2_HUMAN_D0_3EFL_A,58.3,0.8342754244804382
VGFR2_HUMAN_D0_3CJF_A,58.3,0.6882343292236328
VGFR2_HUMAN_D0_3DTW_B,58.0,0.8601524829864502
VGFR2_HUMAN_D0_3VNT_A,57.9,0.6989634037017822
VGFR2_HUMAN_D0_4ASE_A,57.9,0.7152392864227295
VGFR2_HUMAN_D0_3B8R_B,57.8,0.711094081401825
VGFR2_HUMAN_D0_3CP9_B,57.8,0.7048410773277283
VGFR2_HUMAN_D0_4AGC_A,57.7,0.6973451375961304
VGFR2_HUMAN_D0_4AGD_A,57.7,0.7056146264076233
VGFR2_HUMAN_D0_4ASD_A,57.7,0.6895517110824585
VGFR2_HUMAN_D0_4AG8_A,57.7,0.7130849957466125
VGFR2_HUMAN_D0_2XIR_A,57.7,0.7226940393447876
VGFR2_HUMAN_D0_3CPB_B,57.6,0.8542258739471436
VGFR2_HUMAN_D0_3C7Q_A,57.6,0.8950870037078857
VGFR2_HUMAN_D0_3B8Q_B,57.5,0.8160245418548584
VGFR2_HUMAN_D0_3VO3_A,57.5,0.7053932547569275
VGFR2_HUMAN_D0_2QU6_B,57.4,0.6978839635848999
VGFR2_HUMAN_D0_1YWN_A,57.4,0.8877119421958923
VGFR2_HUMAN_D0_2P2H_A,57.0,0.8168190717697144
VGFR2_HUMAN_D0_3B8R_A,56.9,0.6810798048973083
VGFR2_HUMAN_D0_2QU5_A,56.8,0.7417356371879578
VGFR2_HUMAN_D0_3DTW_A,56.7,0.7898886203765869
VGFR2_HUMAN_D0_3EWH_A,56.6,0.7544481158256531
VGFR2_HUMAN_D0_3B8Q_A,56.6,0.8401443362236023
VGFR2_HUMAN_D0_2QU6_A,56.5,0.7288730144500732
VGFR2_HUMAN_D0_3CP9_A,56.5,0.7245578169822693
VGFR2_HUMAN_D0_3BE2_A,56.5,0.7554572820663452
VGFR2_HUMAN_D0_2RL5_A,56.5,0.7630906701087952
VGFR2_HUMAN_D0_3CPB_A,56.3,0.6992638111114502
VGFR2_HUMAN_D0_3CPC_A,56.3,0.7226958274841309
VGFR2_HUMAN_D0_3U6J_A,55.3,0.7037993669509888
VGFR2_HUMAN_D0_1Y6A_A,55.2,0.6918656826019287
VGFR2_HUMAN_D0_3VHK_A,55.2,0.7356835603713989
VGFR2_HUMAN_D0_3VHE_A,55.2,0.6610641479492188
VGFR2_HUMAN_D0_3VID_A,55.2,0.8568698763847351
VGFR1_HUMAN_D0_3HNG_A,54.1,0.655127227306366
CSF1R_HUMAN_D0_4HW7_A,53.4,0.7560917139053345
KIT_HUMAN_D0_1PKG_B,53.2,0.5289607644081116
CSF1R_HUMAN_D0_3LCO_A,53.2,0.6524849534034729
CSF1R_HUMAN_D0_3LCD_A,52.9,0.5089712142944336
RET_HUMAN_D0_4CKI_A,52.8,0.3060212135314941
RET_HUMAN_D0_2X2K_A,52.8,0.4512996375560761
RET_HUMAN_D0_2X2M_A,52.8,0.3279196918010712
RET_HUMAN_D0_4CKJ_A,52.8,0.4584794342517853
KIT_HUMAN_D0_4HVS_A,52.2,0.6530002355575562
KIT_HUMAN_D0_1PKG_A,51.9,0.4939874410629273
CSF1R_HUMAN_D0_2OGV_A,51.5,0.652938961982727
TIE2_HUMAN_D0_2WQB_A,49.6,0.7470279335975647
TIE2_HUMAN_D0_1FVR_B,48.0,0.5708469748497009
TIE2_HUMAN_D0_1FVR_A,48.0,0.6061683297157288
TIE2_HUMAN_D0_3L8P_A,48.0,0.6276345252990723
LCK_HUMAN_D0_2OFV_B,46.5,0.6036674380302429
SRC_CHICK_D0_2QQ7_A,44.2,0.8699230551719666
SRC_CHICK_D0_3LOK_B,44.0,1.0535820722579956
SRC_CHICK_D0_2QI8_A,43.9,0.8063871264457703
CSK_RAT_D0_1K9A_D,43.8,0.516037106513977
CSK_RAT_D0_1K9A_C,43.8,0.5121873021125793
CSK_RAT_D0_1K9A_F,43.8,0.4826320707798004
CSK_RAT_D0_1K9A_A,43.8,0.6720084547996521
CSK_RAT_D0_1K9A_B,43.8,0.4708296060562134
CSK_RAT_D0_1K9A_E,43.8,0.4983387589454651
MERTK_HUMAN_D0_3BPR_C,43.8,0.5699459314346313
MET_HUMAN_D0_4KNB_C,43.7,1.0998446941375732
ABL2_HUMAN_D0_2XYN_C,43.7,0.619556725025177
ABL2_HUMAN_D0_3HMI_A,43.7,0.6158517003059387
ABL2_HUMAN_D0_2XYN_B,43.7,0.6570045351982117
ABL2_HUMAN_D0_2XYN_A,43.7,0.630232036113739
ABL2_HUMAN_D0_3GVU_A,43.7,0.7351884841918945
SRC_CHICK_D0_4LGH_B,43.6,1.016055464744568
SRC_CHICK_D0_2QQ7_B,43.6,0.9765023589134216
CSK_HUMAN_D0_3D7T_A,43.1,0.5958150625228882
CSK_HUMAN_D0_3D7U_C,43.1,0.46281898021698
CSK_HUMAN_D0_3D7U_A,43.1,0.5246571898460388
LCK_HUMAN_D0_2OFV_A,42.9,0.721716046333313
LCK_HUMAN_D0_3AD5_A,42.9,0.4914484620094299
LCK_HUMAN_D0_3AC1_A,42.9,0.5238912701606749
LCK_HUMAN_D0_3BYU_A,42.9,0.8255510330200195
LCK_HUMAN_D0_1QPC_A,42.9,0.5051259398460388
LCK_HUMAN_D0_1QPJ_A,42.9,0.5483615994453429
LCK_HUMAN_D0_4C3F_A,42.9,0.6956190466880798
LCK_HUMAN_D0_3AC8_A,42.9,0.5465416312217712
LCK_HUMAN_D0_2ZM4_A,42.9,0.5561051368713379
LCK_HUMAN_D0_2OG8_B,42.9,0.7947460412979126
LCK_HUMAN_D0_2OG8_A,42.9,0.8537220954895021
LCK_HUMAN_D0_3AD6_A,42.9,0.588310956954956
LCK_HUMAN_D0_3KMM_A,42.9,0.5170426964759827
LCK_HUMAN_D0_3LCK_A,42.9,0.5485780239105225
LCK_HUMAN_D0_2OFU_A,42.9,0.5293608903884888
LCK_HUMAN_D0_3AC5_A,42.9,0.5455448627471924
LCK_HUMAN_D0_3ACK_A,42.9,0.4996176660060882
LCK_HUMAN_D0_2ZM1_A,42.9,0.5116380453109741
LCK_HUMAN_D0_1QPE_A,42.9,0.5850614905357361
LCK_HUMAN_D0_3AD4_A,42.9,0.5945349931716919
LCK_HUMAN_D0_3B2W_A,42.9,0.6125105619430542
LCK_HUMAN_D0_3AC3_A,42.9,0.488294929265976
LCK_HUMAN_D0_3AC4_A,42.9,0.4680454432964325
LCK_HUMAN_D0_3BYM_A,42.9,0.5494474768638611
LCK_HUMAN_D0_3MPM_A,42.9,0.7432008981704712
LCK_HUMAN_D0_2OF4_A,42.9,0.5301133394241333
LCK_HUMAN_D0_2OF2_A,42.9,0.4925914406776428
LCK_HUMAN_D0_3BYO_A,42.9,0.5347210168838501
LCK_HUMAN_D0_3KXZ_A,42.9,0.5759789347648621
LCK_HUMAN_D0_3AC2_A,42.9,0.5121684074401855
LCK_HUMAN_D0_3BYS_A,42.9,0.6806934475898743
LCK_HUMAN_D0_2PL0_A,42.9,0.8300040364265442
LCK_HUMAN_D0_2ZYB_A,42.7,0.5477802157402039
SRC_CHICK_D0_2HWO_A,42.7,0.9065857529640198
LCK_HUMAN_D0_1QPD_A,42.6,0.5422728061676025
ABL1_MOUSE_D0_1IEP_A,42.5,0.7910330295562744
ABL1_MOUSE_D0_3OY3_B,42.5,0.8265197873115541
ABL1_MOUSE_D0_3MS9_A,42.5,0.8042505979537964
ABL1_MOUSE_D0_1M52_A,42.5,0.5813292264938354
ABL1_MOUSE_D0_1FPU_B,42.5,0.7851569652557373
ABL1_MOUSE_D0_2Z60_A,42.5,0.605956494808197
ABL1_MOUSE_D0_1OPJ_A,42.5,0.7810288071632385
ABL1_MOUSE_D0_3DK3_A,42.5,0.6001793146133423
ABL1_MOUSE_D0_3IK3_A,42.5,0.8344660997390747
ABL1_MOUSE_D0_3KF4_B,42.5,0.583928644657135
ABL1_MOUSE_D0_3MSS_C,42.5,0.771180272102356
ABL1_MOUSE_D0_3MSS_D,42.5,0.7969145774841309
ABL1_MOUSE_D0_3OY3_A,42.5,0.7977160215377808
ABL1_MOUSE_D0_3KFA_B,42.5,0.8403494954109192
ABL1_MOUSE_D0_1M52_B,42.5,0.6095359325408936
ABL1_MOUSE_D0_3KF4_A,42.5,0.6045607328414917
ABL1_MOUSE_D0_3DK3_B,42.5,0.6564905047416687
ABL1_MOUSE_D0_1FPU_A,42.5,0.7494730949401855
ABL1_MOUSE_D0_1OPJ_B,42.5,0.808135449886322
ABL1_MOUSE_D0_1IEP_B,42.5,0.7753215432167053
ABL1_MOUSE_D0_2QOH_B,42.5,0.6065800189971924
SRC_HUMAN_D0_1YOJ_B,42.5,1.1690412759780884
ABL1_MOUSE_D0_3DK7_B,42.5,0.6254470348358154
ABL1_MOUSE_D0_3MSS_B,42.5,0.8098740577697754
ABL1_MOUSE_D0_3MS9_B,42.5,0.861318826675415
ABL1_MOUSE_D0_3MSS_A,42.5,0.8093814253807068
ABL1_MOUSE_D0_2QOH_A,42.5,0.5919131636619568
ABL1_MOUSE_D0_3DK7_A,42.5,0.6067472100257874
ABL1_MOUSE_D0_3IK3_B,42.5,0.8087329268455505
ABL1_MOUSE_D0_3K5V_B,42.5,0.7830635905265808
ABL1_MOUSE_D0_3KFA_A,42.5,0.7237399220466614
ABL1_MOUSE_D0_3DK6_B,42.5,0.6195771098136902
ABL1_MOUSE_D0_2HZN_A,42.5,0.8349786996841431
SRC_CHICK_D0_4MCV_B,42.3,0.7249759435653687
HCK_HUMAN_D0_2HCK_B,42.2,0.6028894782066345
HCK_HUMAN_D0_2HCK_A,42.2,0.6342718601226807
SRC_CHICK_D0_3SVV_A,42.2,0.7327154874801636
