templateid,seqid,rmsd
ROR2_HUMAN_D0_3ZZW_A,100.0,0.3825750052928925
ROR2_HUMAN_D0_4GT4_A,100.0,0.3603313863277435
ROR2_HUMAN_D0_3ZZW_B,100.0,0.4592143297195434
ROR2_HUMAN_D0_4GT4_B,100.0,0.3753805756568909
NTRK2_HUMAN_D0_4AT4_A,46.3,0.0006674668984487653
NTRK2_HUMAN_D0_4AT5_A,46.3,0.30113485455513
NTRK2_HUMAN_D0_4AT3_A,46.3,0.3665220141410828
NTRK2_HUMAN_D0_4ASZ_A,46.3,0.2793905138969421
EPHB1_HUMAN_D0_3ZFX_H,46.0,0.7331534028053284
EPHB1_HUMAN_D0_3ZFX_I,45.9,0.8454848527908325
NTRK3_HUMAN_D0_3V5Q_B,45.3,0.3688870668411255
NTRK3_HUMAN_D0_3V5Q_A,44.4,0.4693730771541596
NTRK1_HUMAN_D0_4PMP_A,44.1,0.41177460551261896
NTRK1_HUMAN_D0_4GT5_A,44.0,0.4121304154396057
MUSK_RAT_D0_1LUF_A,43.8,0.4680551886558533
NTRK1_HUMAN_D0_4PMT_A,43.4,0.4100507199764252
NTRK1_HUMAN_D0_4F0I_B,43.4,0.3665523827075958
NTRK1_HUMAN_D0_4PMM_A,43.4,0.3429383635520935
NTRK1_HUMAN_D0_4AOJ_A,43.4,0.4224438071250916
NTRK1_HUMAN_D0_4PMS_A,43.4,0.3097952604293823
NTRK1_HUMAN_D0_4AOJ_B,43.4,0.6311551928520203
NTRK1_HUMAN_D0_4F0I_A,43.4,0.3707422614097595
NTRK1_HUMAN_D0_4AOJ_C,43.4,0.6443071365356445
EPHB1_HUMAN_D0_3ZFX_F,43.2,0.6104516983032227
EPHB1_HUMAN_D0_3ZFX_G,43.2,0.6885797381401062
EPHB1_HUMAN_D0_3ZFX_D,43.2,0.7456372976303101
EPHB1_HUMAN_D0_3ZFX_A,43.2,0.7070261240005493
EPHB1_HUMAN_D0_3ZFX_E,43.2,0.7452835440635681
EPHB1_HUMAN_D0_3ZFX_B,43.2,0.6797438859939575
EPHB1_HUMAN_D0_3ZFX_C,43.2,0.6502141952514648
EPHA3_HUMAN_D0_2QOK_A,43.1,0.7440927028656006
EPHA2_HUMAN_D0_4TRL_A,42.5,0.6914660930633545
EPHB2_MOUSE_D0_2HEN_A,42.4,0.6175072193145752
EPHB2_MOUSE_D0_2HEN_D,42.4,0.6705853939056396
EPHB2_HUMAN_D0_3ZFM_A,42.4,0.6035923361778259
EPHB2_MOUSE_D0_2HEN_B,42.4,0.5455181598663329
EPHB2_MOUSE_D0_1JPA_B,42.4,0.5890859961509705
EPHB2_MOUSE_D0_1JPA_A,42.4,0.6419501900672913
EPHB2_MOUSE_D0_2HEN_C,42.4,0.6732915043830872
LCK_HUMAN_D0_2OFV_B,42.2,0.7772178649902344
EPHA3_HUMAN_D0_2QOF_A,42.0,0.6311308145523071
EPHA3_HUMAN_D0_2QON_A,42.0,0.6183626055717468
EPHA3_HUMAN_D0_2QOO_A,42.0,0.7112604379653931
EPHA3_HUMAN_D0_2QO7_A,42.0,0.6092788577079773
EPHA4_MOUSE_D0_2HEL_A,42.0,0.8107616305351257
EPHA3_HUMAN_D0_4GK2_A,42.0,0.6772381663322449
EPHA3_HUMAN_D0_2QO9_A,42.0,0.7108591198921204
EPHA3_HUMAN_D0_4GK3_A,42.0,0.6696726083755493
EPHA3_HUMAN_D0_2QOB_A,42.0,0.6592292785644531
EPHA3_HUMAN_D0_2QOL_A,42.0,0.6165233850479126
EPHA4_MOUSE_D0_2XYU_A,42.0,0.6780219078063965
EPHA3_HUMAN_D0_3FXX_A,42.0,0.7109039425849915
EPHA3_HUMAN_D0_2QOI_A,42.0,0.6890725493431091
EPHA3_HUMAN_D0_2QOD_A,42.0,0.5578745603561401
EPHA3_HUMAN_D0_4P4C_A,42.0,0.6595866680145264
EPHA4_MOUSE_D0_2Y6O_A,42.0,0.6163098216056824
EPHA3_HUMAN_D0_2QOC_A,42.0,0.6684080362319946
EPHA3_HUMAN_D0_4P5Q_A,42.0,0.6927618384361267
EPHA3_HUMAN_D0_2GSF_A,42.0,0.6490476727485657
EPHA3_HUMAN_D0_2QOQ_A,42.0,0.6340686082839966
EPHA4_MOUSE_D0_2Y6M_A,42.0,0.6427103281021118
EPHA3_HUMAN_D0_4P5Z_A,42.0,0.5806724429130554
