,templateid,seqid
0,BMX_HUMAN_D0_3SXS_A,99.2
1,BMX_HUMAN_D0_3SXR_A,98.8
2,BMX_HUMAN_D0_3SXR_B,98.8
3,BTK_HUMAN_D0_4OTQ_A,68.0
4,BTK_HUMAN_D0_4OT6_A,68.0
5,BTK_HUMAN_D0_4OTR_A,68.0
6,BTK_HUMAN_D0_4OT5_A,68.0
7,BTK_HUMAN_D0_4NWM_B,67.1
8,BTK_HUMAN_D0_4NWM_A,67.1
9,BTK_HUMAN_D0_3PJ1_A,66.9
10,BTK_HUMAN_D0_3OCT_A,66.9
11,BTK_HUMAN_D0_3OCS_A,66.9
12,BTK_HUMAN_D0_3P08_B,66.9
13,BTK_HUMAN_D0_3PIZ_A,66.9
14,BTK_HUMAN_D0_3PJ3_A,66.9
15,BTK_HUMAN_D0_3GEN_A,66.9
16,BTK_HUMAN_D0_3PIY_A,66.9
17,BTK_HUMAN_D0_3PJ2_A,66.9
18,BTK_HUMAN_D0_3P08_A,66.9
19,BTK_HUMAN_D0_3PIX_A,66.9
20,BTK_HUMAN_D0_3K54_A,66.9
21,BTK_HUMAN_D0_1K2P_A,66.8
22,BTK_HUMAN_D0_1K2P_B,66.8
23,ITK_HUMAN_D0_3MJ2_A,59.8
24,ITK_HUMAN_D0_4PPB_A,59.3
25,ITK_HUMAN_D0_4MF0_A,59.3
26,ITK_HUMAN_D0_4M0Z_A,59.3
27,ITK_HUMAN_D0_4M12_A,59.3
28,ITK_HUMAN_D0_1SNX_A,59.3
29,ITK_HUMAN_D0_4KIO_D,59.3
30,ITK_HUMAN_D0_4M14_A,59.3
31,ITK_HUMAN_D0_4L7S_B,59.3
32,ITK_HUMAN_D0_4MF0_B,59.3
33,ITK_HUMAN_D0_1SM2_A,59.3
34,ITK_HUMAN_D0_4HCV_A,59.3
35,ITK_HUMAN_D0_4KIO_C,59.3
36,ITK_HUMAN_D0_1SM2_B,59.3
37,ITK_HUMAN_D0_1SNU_A,59.3
38,ITK_HUMAN_D0_1SNX_B,59.3
39,ITK_HUMAN_D0_3V5L_B,59.3
40,ITK_HUMAN_D0_1SNU_B,59.3
41,ITK_HUMAN_D0_3V8T_B,59.3
42,ITK_HUMAN_D0_4PPC_B,59.3
43,ITK_HUMAN_D0_4KIO_B,59.3
44,ITK_HUMAN_D0_3V8W_B,59.3
45,ITK_HUMAN_D0_4L7S_A,59.3
46,ITK_HUMAN_D0_4PPA_B,59.3
47,ITK_HUMAN_D0_4PP9_B,59.3
48,ITK_HUMAN_D0_3V8W_A,59.3
49,ITK_HUMAN_D0_3V5J_B,59.3
50,ITK_HUMAN_D0_3T9T_A,59.3
51,ITK_HUMAN_D0_4M0Y_A,59.3
52,ITK_HUMAN_D0_4PPB_B,59.3
53,ITK_HUMAN_D0_4PP9_A,59.3
54,ITK_HUMAN_D0_4PPA_A,59.3
55,ITK_HUMAN_D0_3V5L_C,59.3
56,ITK_HUMAN_D0_3V5L_A,59.3
57,ITK_HUMAN_D0_3V8T_A,59.3
58,ITK_HUMAN_D0_4HCU_A,59.3
59,ITK_HUMAN_D0_4M15_A,59.3
60,ITK_HUMAN_D0_4KIO_A,59.3
61,ITK_HUMAN_D0_4HCT_A,59.3
62,ITK_HUMAN_D0_4PPC_A,59.3
63,ITK_HUMAN_D0_4M13_A,59.3
64,ITK_HUMAN_D0_4MF1_B,58.2
65,ITK_HUMAN_D0_3QGY_B,58.1
66,ITK_HUMAN_D0_3QGW_A,57.9
67,ITK_HUMAN_D0_3V5J_A,57.8
68,ITK_HUMAN_D0_3MJ1_A,57.8
69,ITK_HUMAN_D0_4PQN_A,57.8
70,ITK_HUMAN_D0_3QGY_A,57.8
71,ITK_HUMAN_D0_4MF1_A,57.6
72,ITK_HUMAN_D0_3QGW_B,57.6
73,ITK_HUMAN_D0_3V5L_D,57.3
74,ITK_HUMAN_D0_3MIY_B,57.1
75,ITK_HUMAN_D0_3MIY_A,56.9
76,SRC_CHICK_D0_2HWO_A,46.2
77,LCK_HUMAN_D0_2OFV_B,45.7
78,SRC_CHICK_D0_2QQ7_A,45.6
79,SRC_CHICK_D0_3SVV_A,45.6
80,LYN_MOUSE_D0_2ZV9_A,45.5
81,SRC_CHICK_D0_3F6X_B,45.5
82,LCK_HUMAN_D0_1QPC_A,45.3
83,SRC_CHICK_D0_3EN7_A,45.3
84,LCK_HUMAN_D0_3AC4_A,45.3
85,LCK_HUMAN_D0_3AD5_A,45.3
86,LCK_HUMAN_D0_3AC3_A,45.3
87,LCK_HUMAN_D0_4C3F_A,45.3
88,LCK_HUMAN_D0_3AD4_A,45.3
89,LCK_HUMAN_D0_2PL0_A,45.3
90,LCK_HUMAN_D0_2OFV_A,45.3
91,LCK_HUMAN_D0_2OF4_A,45.3
92,LCK_HUMAN_D0_1QPJ_A,45.3
93,LCK_HUMAN_D0_3ACK_A,45.3
