,templateid,seqid
0,CSF1R_HUMAN_D0_2OGV_A,100.0
1,CSF1R_HUMAN_D0_3LCO_A,100.0
2,CSF1R_HUMAN_D0_4HW7_A,100.0
3,CSF1R_HUMAN_D0_3LCD_A,100.0
4,KIT_HUMAN_D0_1PKG_A,72.6
5,KIT_HUMAN_D0_4HVS_A,71.1
6,KIT_HUMAN_D0_1PKG_B,70.5
7,VGFR2_HUMAN_D0_3CJF_A,56.0
8,VGFR2_HUMAN_D0_3EWH_A,55.8
9,VGFR2_HUMAN_D0_2P2I_A,55.7
10,VGFR2_HUMAN_D0_3CJG_A,55.7
11,VGFR2_HUMAN_D0_3VNT_A,55.7
12,VGFR2_HUMAN_D0_4ASE_A,55.7
13,VGFR2_HUMAN_D0_4ASD_A,55.5
14,VGFR2_HUMAN_D0_4AG8_A,55.5
15,VGFR2_HUMAN_D0_4AGD_A,55.5
16,VGFR2_HUMAN_D0_2XIR_A,55.5
17,VGFR2_HUMAN_D0_4AGC_A,55.5
18,VGFR2_HUMAN_D0_2OH4_A,55.4
19,VGFR2_HUMAN_D0_3BE2_A,55.3
20,VGFR2_HUMAN_D0_3U6J_A,55.3
21,VGFR2_HUMAN_D0_2QU5_A,55.3
22,VGFR2_HUMAN_D0_1VR2_A,55.3
23,VGFR2_HUMAN_D0_3VO3_A,55.3
24,VGFR2_HUMAN_D0_3DTW_B,55.2
25,VGFR2_HUMAN_D0_3EFL_A,55.2
26,VGFR2_HUMAN_D0_3B8Q_B,55.2
27,VGFR2_HUMAN_D0_3EFL_B,55.1
28,VGFR2_HUMAN_D0_3C7Q_A,55.0
29,VGFR2_HUMAN_D0_3B8R_B,55.0
30,VGFR2_HUMAN_D0_3CPC_B,54.9
31,VGFR2_HUMAN_D0_2QU6_A,54.8
32,VGFR2_HUMAN_D0_2P2I_B,54.7
33,VGFR2_HUMAN_D0_2P2H_A,54.7
34,VGFR2_HUMAN_D0_1Y6B_A,54.7
35,VGFR2_HUMAN_D0_3B8Q_A,54.7
36,VGFR2_HUMAN_D0_3DTW_A,54.7
37,VGFR2_HUMAN_D0_2RL5_A,54.6
38,VGFR2_HUMAN_D0_3CP9_B,54.6
39,VGFR2_HUMAN_D0_3B8R_A,54.5
40,VGFR2_HUMAN_D0_2QU6_B,54.5
41,VGFR2_HUMAN_D0_3CPB_B,54.3
42,VGFR2_HUMAN_D0_1YWN_A,54.3
43,VGFR2_HUMAN_D0_3CP9_A,54.2
44,VGFR2_HUMAN_D0_3CPB_A,54.0
45,VGFR2_HUMAN_D0_3CPC_A,54.0
46,FGFR1_HUMAN_D0_3WJ6_B,52.5
47,FGFR4_HUMAN_D0_4R6V_A,52.2
48,FGFR1_HUMAN_D0_2FGI_A,51.9
49,FGFR1_HUMAN_D0_4NK9_A,50.8
50,FGFR2_HUMAN_D0_2PVF_A,50.7
51,FGFR2_HUMAN_D0_2PZP_A,50.4
52,FGFR1_HUMAN_D0_3GQI_A,50.2
53,FGFR2_HUMAN_D0_4J99_C,50.2
54,FGFR2_HUMAN_D0_2PZP_B,50.0
55,FGFR4_HUMAN_D0_4TYE_A,49.5
56,FGFR4_HUMAN_D0_4TYJ_A,49.5
57,FGFR1_HUMAN_D0_3KXX_A,49.3
58,FGFR1_HUMAN_D0_4F65_A,49.3
59,FGFR1_HUMAN_D0_3C4F_B,49.3
60,FGFR1_HUMAN_D0_3C4F_A,49.3
61,FGFR1_HUMAN_D0_4NKA_B,49.3
62,FGFR1_HUMAN_D0_3TT0_A,49.3
63,FGFR1_HUMAN_D0_3JS2_A,49.3
64,FGFR1_HUMAN_D0_4NK9_B,49.3
65,FGFR1_HUMAN_D0_4NKA_A,49.3
66,FGFR1_HUMAN_D0_3GQL_A,49.0
67,VGFR2_HUMAN_D0_3VID_A,48.9
68,VGFR2_HUMAN_D0_3VHK_A,48.9
69,VGFR2_HUMAN_D0_1Y6A_A,48.9
70,VGFR2_HUMAN_D0_3VHE_A,48.9
71,FGFR2_HUMAN_D0_3B2T_A,48.6
72,VGFR1_HUMAN_D0_3HNG_A,48.0
73,FGFR2_HUMAN_D0_3CLY_A,47.9
74,RET_HUMAN_D0_4CKI_A,45.5
75,RET_HUMAN_D0_2X2K_A,45.5
76,RET_HUMAN_D0_2X2M_A,45.5
77,RET_HUMAN_D0_4CKJ_A,45.5
78,HCK_HUMAN_D0_2HCK_A,44.3
79,HCK_HUMAN_D0_1AD5_B,44.3
80,HCK_HUMAN_D0_2HCK_B,44.3
81,HCK_HUMAN_D0_1AD5_A,44.3
82,LCK_HUMAN_D0_2OFV_B,43.9
83,TIE2_HUMAN_D0_2WQB_A,43.8
84,HCK_HUMAN_D0_2HK5_A,43.7
85,HCK_HUMAN_D0_3VS3_B,43.3
86,HCK_HUMAN_D0_3VS5_A,43.3
87,HCK_HUMAN_D0_3VS2_A,43.3
88,HCK_HUMAN_D0_4LUD_B,43.3
89,HCK_HUMAN_D0_2C0T_B,43.3
90,HCK_HUMAN_D0_3VS7_A,43.3
91,HCK_HUMAN_D0_3VRY_B,43.3
92,HCK_HUMAN_D0_2C0T_A,43.3
93,HCK_HUMAN_D0_3VS4_B,43.3
94,HCK_HUMAN_D0_4LUD_A,43.3
95,HCK_HUMAN_D0_4LUE_B,43.3
96,HCK_HUMAN_D0_3VRY_A,43.3
97,HCK_HUMAN_D0_3VS1_B,43.3
98,HCK_HUMAN_D0_2C0O_A,43.3
99,HCK_HUMAN_D0_3VS7_B,43.3
100,HCK_HUMAN_D0_3VS0_B,43.3
101,HCK_HUMAN_D0_4LUE_A,43.3
102,HCK_HUMAN_D0_1QCF_A,43.3
103,HCK_HUMAN_D0_3VS2_B,43.3
104,HCK_HUMAN_D0_3VRZ_B,43.3
105,HCK_HUMAN_D0_2C0O_B,43.3
106,HCK_HUMAN_D0_2C0I_A,43.3
107,HCK_HUMAN_D0_3VS1_A,43.3
108,HCK_HUMAN_D0_3VS5_B,43.3
109,HCK_HUMAN_D0_3VS6_B,43.3
110,HCK_HUMAN_D0_3VRZ_A,43.3
