templateid,seqid,rmsd
FGFR4_HUMAN_D0_4TYE_A,100.0,0.6014584302902222
FGFR4_HUMAN_D0_4R6V_A,100.0,0.5720966458320618
FGFR4_HUMAN_D0_4TYJ_A,100.0,0.5341584086418152
FGFR1_HUMAN_D0_2FGI_A,79.6,0.0
FGFR1_HUMAN_D0_4NK9_A,78.2,0.5389996170997621
FGFR2_HUMAN_D0_4J99_C,77.8,0.6809712648391724
FGFR2_HUMAN_D0_2PVF_A,77.8,0.6759346127510071
FGFR2_HUMAN_D0_2PZP_B,77.6,0.5355806350708008
FGFR2_HUMAN_D0_2PZP_A,77.4,0.5263310670852661
FGFR2_HUMAN_D0_3CLY_A,77.2,0.638215184211731
FGFR2_HUMAN_D0_3B2T_A,76.2,0.5769650936126709
FGFR1_HUMAN_D0_3GQI_A,76.0,0.5363892316818237
FGFR1_HUMAN_D0_3GQL_A,75.8,0.4087728559970856
FGFR1_HUMAN_D0_3JS2_A,75.0,0.4695108234882355
FGFR1_HUMAN_D0_4NK9_B,75.0,0.4100346565246582
FGFR1_HUMAN_D0_3TT0_A,75.0,0.4665307700634002
FGFR1_HUMAN_D0_3C4F_A,75.0,0.4574297964572906
FGFR1_HUMAN_D0_4NKA_A,75.0,0.4434302151203156
FGFR1_HUMAN_D0_3C4F_B,75.0,0.4538989663124085
FGFR1_HUMAN_D0_4NKA_B,75.0,0.4464263319969177
FGFR1_HUMAN_D0_4F65_A,75.0,0.5194706320762634
FGFR1_HUMAN_D0_3KXX_A,75.0,0.5936738848686218
VGFR2_HUMAN_D0_1Y6B_A,57.6,0.4917236566543579
VGFR2_HUMAN_D0_2P2I_A,57.3,0.5164746046066284
VGFR2_HUMAN_D0_3CJG_A,57.3,0.798640251159668
VGFR2_HUMAN_D0_3EFL_A,57.1,0.561024010181427
VGFR2_HUMAN_D0_3EFL_B,57.1,0.6766335368156433
VGFR2_HUMAN_D0_2P2I_B,56.8,0.5427948236465454
VGFR2_HUMAN_D0_1VR2_A,56.5,0.5494478940963745
VGFR2_HUMAN_D0_3CJF_A,56.3,0.5192559361457825
VGFR2_HUMAN_D0_1YWN_A,55.5,0.5423284769058228
VGFR2_HUMAN_D0_2OH4_A,55.4,0.6096237897872925
VGFR2_HUMAN_D0_3VO3_A,55.3,0.5313946604728699
VGFR2_HUMAN_D0_2QU6_B,55.3,0.4566091001033783
VGFR2_HUMAN_D0_3C7Q_A,55.0,0.5183742046356201
VGFR2_HUMAN_D0_3CP9_B,55.0,0.5888223648071289
VGFR2_HUMAN_D0_3BE2_A,54.9,0.5397122502326965
VGFR2_HUMAN_D0_4ASD_A,54.8,0.5926221013069153
VGFR2_HUMAN_D0_4AG8_A,54.8,0.528030514717102
VGFR2_HUMAN_D0_3B8Q_B,54.8,0.5954747200012207
VGFR2_HUMAN_D0_4AGC_A,54.8,0.5285829305648804
VGFR2_HUMAN_D0_3DTW_B,54.8,0.5842365026473999
VGFR2_HUMAN_D0_4AGD_A,54.8,0.5454419255256653
VGFR2_HUMAN_D0_2XIR_A,54.8,0.5111261010169983
VGFR2_HUMAN_D0_3CPB_B,54.7,0.8255912661552429
VGFR2_HUMAN_D0_3EWH_A,54.7,0.5646053552627563
VGFR2_HUMAN_D0_4ASE_A,54.6,0.5445451736450195
VGFR2_HUMAN_D0_3VNT_A,54.6,0.5121885538101196
VGFR2_HUMAN_D0_3B8R_B,54.6,0.5254716873168945
VGFR2_HUMAN_D0_2QU6_A,54.4,0.5466973185539246
RET_HUMAN_D0_2X2M_A,54.3,0.5565338730812073
VGFR2_HUMAN_D0_3DTW_A,54.3,0.4994167685508728
RET_HUMAN_D0_4CKJ_A,54.3,0.6114847660064697
RET_HUMAN_D0_2X2K_A,54.3,0.6321505308151245
RET_HUMAN_D0_4CKI_A,54.3,0.6134640574455261
VGFR2_HUMAN_D0_2P2H_A,54.3,0.5981415510177612
VGFR2_HUMAN_D0_2QU5_A,54.2,0.4987820386886597
VGFR2_HUMAN_D0_3B8R_A,54.1,0.488555759191513
VGFR2_HUMAN_D0_3B8Q_A,53.9,0.570242702960968
VGFR2_HUMAN_D0_3CP9_A,53.8,0.7190390825271606
VGFR2_HUMAN_D0_2RL5_A,53.8,0.5558002591133118
