,templateid,seqid
0,CSK_HUMAN_D0_3D7T_A,100.0
1,CSK_HUMAN_D0_3D7U_A,100.0
2,CSK_HUMAN_D0_3D7U_C,100.0
3,CSK_RAT_D0_1K9A_D,98.4
4,CSK_RAT_D0_1K9A_F,98.4
5,CSK_RAT_D0_1K9A_B,98.4
6,CSK_RAT_D0_1K9A_E,98.4
7,CSK_RAT_D0_1K9A_A,98.4
8,CSK_RAT_D0_1K9A_C,98.4
9,ABL2_HUMAN_D0_2XYN_C,48.4
10,ABL2_HUMAN_D0_2XYN_A,48.4
11,ABL2_HUMAN_D0_2XYN_B,48.4
12,ABL2_HUMAN_D0_3GVU_A,48.4
13,ABL2_HUMAN_D0_3HMI_A,48.4
14,LCK_HUMAN_D0_2OFV_B,48.3
15,SRC_CHICK_D0_3EN7_A,48.0
16,SRC_CHICK_D0_2QI8_B,48.0
17,SRC_CHICK_D0_4LGH_B,47.6
18,SRC_CHICK_D0_2HWO_A,47.6
19,SRC_CHICK_D0_3SVV_B,47.4
20,SRC_CHICK_D0_2QI8_A,47.4
21,SRC_CHICK_D0_2QQ7_B,47.3
22,SRC_CHICK_D0_2QQ7_A,47.3
23,SRC_CHICK_D0_4LGG_A,47.3
24,SRC_CHICK_D0_3LOK_B,47.2
25,ITK_HUMAN_D0_3MJ1_A,47.2
26,SRC_CHICK_D0_3EL7_A,47.2
27,ABL1_MOUSE_D0_3DK6_A,47.1
28,SRC_CHICK_D0_3EN7_B,47.0
29,SRC_HUMAN_D0_1YOJ_B,47.0
30,ABL1_MOUSE_D0_3OXZ_A,47.0
31,SRC_CHICK_D0_2HWP_A,46.8
32,SRC_CHICK_D0_3EN5_A,46.8
33,SRC_CHICK_D0_3SVV_A,46.8
34,SRC_HUMAN_D0_1YOL_A,46.5
35,SRC_HUMAN_D0_1YOJ_A,46.5
36,SRC_HUMAN_D0_1YOL_B,46.5
37,SRC_CHICK_D0_4MCV_B,46.5
38,SRC_CHICK_D0_3QLF_B,46.4
39,SRC_CHICK_D0_3F6X_B,46.3
40,ABL1_MOUSE_D0_3K5V_A,46.2
41,ITK_HUMAN_D0_3V5J_A,46.1
42,ABL1_HUMAN_D0_2F4J_A,46.0
43,ABL1_HUMAN_D0_3UE4_A,46.0
44,ABL1_MOUSE_D0_1IEP_A,46.0
45,ABL1_MOUSE_D0_3DK7_A,46.0
46,ABL1_HUMAN_D0_2V7A_B,46.0
47,ABL1_HUMAN_D0_2HIW_B,46.0
48,ABL1_MOUSE_D0_1OPK_A,46.0
49,ABL1_HUMAN_D0_2GQG_B,46.0
50,ABL1_HUMAN_D0_2HZ0_A,46.0
51,ABL1_MOUSE_D0_3KFA_B,46.0
52,ABL1_HUMAN_D0_2G2H_B,46.0
53,ABL1_HUMAN_D0_2G2I_A,46.0
54,ABL1_MOUSE_D0_2QOH_A,46.0
55,ABL1_HUMAN_D0_2HZ4_C,46.0
56,ABL1_HUMAN_D0_1OPL_A,46.0
57,ABL1_HUMAN_D0_3CS9_A,46.0
58,ABL1_MOUSE_D0_3OY3_B,46.0
59,ABL1_HUMAN_D0_2G1T_A,46.0
60,ITK_HUMAN_D0_3MIY_B,46.0
61,ABL1_MOUSE_D0_3KF4_B,46.0
62,ABL1_MOUSE_D0_2QOH_B,46.0
63,ABL1_HUMAN_D0_2V7A_A,46.0
64,ABL1_MOUSE_D0_1M52_B,46.0
65,ABL1_HUMAN_D0_2G1T_C,46.0
66,ABL1_MOUSE_D0_3MSS_B,46.0
67,ABL1_MOUSE_D0_3KFA_A,46.0
68,ABL1_HUMAN_D0_3PYY_B,46.0
69,ABL1_HUMAN_D0_3QRI_B,46.0
70,ABL1_MOUSE_D0_2HZN_A,46.0
71,ABL1_MOUSE_D0_3DK6_B,46.0
72,ABL1_HUMAN_D0_2HZ0_B,46.0
73,ABL1_MOUSE_D0_3OY3_A,46.0
74,ABL1_HUMAN_D0_3CS9_C,46.0
75,ABL1_MOUSE_D0_1OPJ_A,46.0
76,ABL1_MOUSE_D0_3IK3_A,46.0
77,ABL1_MOUSE_D0_3MSS_D,46.0
78,ABL1_MOUSE_D0_1FPU_A,46.0
79,ABL1_MOUSE_D0_3MS9_A,46.0
