templateid,seqid,rmsd
INSR_HUMAN_D0_3ETA_A,100.0,0.4964740574359894
INSR_HUMAN_D0_1RQQ_A,100.0,0.5539430379867554
INSR_HUMAN_D0_1IR3_A,100.0,0.550345242023468
INSR_HUMAN_D0_1GAG_A,100.0,0.6096779704093933
INSR_HUMAN_D0_3BU3_A,100.0,0.5577647089958191
INSR_HUMAN_D0_1IRK_A,100.0,0.5251213312149048
INSR_HUMAN_D0_3EKK_A,100.0,0.3869734108448029
INSR_HUMAN_D0_2B4S_D,100.0,0.6078910827636719
INSR_HUMAN_D0_4IBM_A,100.0,0.4749281406402588
INSR_HUMAN_D0_2B4S_B,100.0,0.5931381583213806
INSR_HUMAN_D0_3EKN_A,100.0,0.4511784315109253
INSR_HUMAN_D0_3BU5_A,100.0,0.5791889429092407
INSR_HUMAN_D0_3ETA_B,100.0,0.4768612384796143
INSR_HUMAN_D0_2AUH_A,100.0,0.5817863345146179
INSR_HUMAN_D0_3BU6_A,100.0,0.5729941129684448
INSR_HUMAN_D0_2Z8C_A,100.0,0.5266003608703613
INSR_HUMAN_D0_1RQQ_B,100.0,0.5922344326972961
INSR_HUMAN_D0_1I44_A,100.0,0.42913389205932617
INSR_HUMAN_D0_1P14_A,100.0,0.3998834788799286
INSR_HUMAN_D0_4IBM_B,100.0,0.4938995242118835
IGF1R_HUMAN_D0_3D94_A,81.7,0.0
IGF1R_HUMAN_D0_3F5P_L,81.4,0.5924897789955139
IGF1R_HUMAN_D0_3F5P_S,81.4,0.5547433495521545
IGF1R_HUMAN_D0_3F5P_T,81.4,0.5496456027030945
IGF1R_HUMAN_D0_3F5P_I,81.4,0.563101589679718
IGF1R_HUMAN_D0_3F5P_R,81.4,0.5818596482276917
IGF1R_HUMAN_D0_2ZM3_D,81.4,0.5486823916435242
IGF1R_HUMAN_D0_3F5P_J,81.4,0.5521993637084961
IGF1R_HUMAN_D0_3F5P_D,81.2,0.5862827301025391
IGF1R_HUMAN_D0_3F5P_M,81.1,0.6036520600318909
IGF1R_HUMAN_D0_3F5P_B,80.9,0.5686932802200317
IGF1R_HUMAN_D0_3LW0_C,80.8,0.4764228165149689
IGF1R_HUMAN_D0_3LVP_A,80.8,0.4492618143558502
IGF1R_HUMAN_D0_3QQU_C,80.8,0.5140658020973206
IGF1R_HUMAN_D0_2ZM3_B,80.8,0.5448923707008362
IGF1R_HUMAN_D0_1JQH_A,80.8,0.6227757930755615
IGF1R_HUMAN_D0_2ZM3_C,80.8,0.5452470183372498
IGF1R_HUMAN_D0_3LW0_A,80.8,0.4418306350708008
IGF1R_HUMAN_D0_1JQH_C,80.8,0.5523583292961121
IGF1R_HUMAN_D0_2ZM3_A,80.8,0.5308094024658203
IGF1R_HUMAN_D0_3I81_A,80.8,0.497995525598526
IGF1R_HUMAN_D0_1M7N_A,80.8,0.4528130292892456
IGF1R_HUMAN_D0_3F5P_E,80.8,0.6002870202064514
IGF1R_HUMAN_D0_3NW5_A,80.8,0.453942209482193
IGF1R_HUMAN_D0_3LVP_D,80.8,0.5519369840621948
IGF1R_HUMAN_D0_3QQU_D,80.8,0.5401186347007751
IGF1R_HUMAN_D0_1JQH_B,80.8,0.5676665306091309
IGF1R_HUMAN_D0_1K3A_A,80.8,0.5458760857582092
IGF1R_HUMAN_D0_3F5P_H,80.8,0.6084721684455872
IGF1R_HUMAN_D0_3LVP_C,80.8,0.5545287728309631
IGF1R_HUMAN_D0_1M7N_B,80.8,0.4704988896846771
IGF1R_HUMAN_D0_2OJ9_A,80.8,0.4766947329044342
IGF1R_HUMAN_D0_3LW0_B,80.8,0.4459521472454071
IGF1R_HUMAN_D0_3QQU_A,80.8,0.4436044096946716
IGF1R_HUMAN_D0_3QQU_B,80.8,0.5255877375602722
IGF1R_HUMAN_D0_3LW0_D,80.8,0.4215168356895447
IGF1R_HUMAN_D0_3NW6_A,80.8,0.4607354700565338
IGF1R_HUMAN_D0_3O23_A,80.8,0.4598067402839661
IGF1R_HUMAN_D0_3NW7_A,80.8,0.4554435908794403
IGF1R_HUMAN_D0_3LVP_B,80.8,0.491988867521286
IGF1R_HUMAN_D0_1P4O_A,80.7,0.4466082453727722
IGF1R_HUMAN_D0_3F5P_F,80.7,0.588542640209198
IGF1R_HUMAN_D0_3F5P_G,80.7,0.5487698316574097
IGF1R_HUMAN_D0_1P4O_B,80.7,0.4537258744239807
IGF1R_HUMAN_D0_3F5P_A,80.6,0.5648539066314697
IGF1R_HUMAN_D0_3F5P_C,80.4,0.6120982766151428
ROS1_HUMAN_D0_3ZBF_A,49.3,0.5608928799629211
ALK_HUMAN_D0_4CCB_A,47.1,0.5032204985618591
ALK_HUMAN_D0_2XP2_A,47.1,0.5043701529502869
ALK_HUMAN_D0_4CMT_A,46.9,0.5129029750823975
NTRK1_HUMAN_D0_4GT5_A,46.2,0.5250261425971985
ALK_HUMAN_D0_2YHV_A,46.0,0.4372011721134186
ALK_HUMAN_D0_4CNH_B,46.0,0.4661921560764313
ALK_HUMAN_D0_4CNH_A,46.0,0.4840840995311737
ALK_HUMAN_D0_4CTB_A,46.0,0.470774233341217
ALK_HUMAN_D0_4FOB_A,46.0,0.4507066607475281
ALK_HUMAN_D0_2YFX_A,46.0,0.4278239905834198
ALK_HUMAN_D0_3LCT_A,46.0,0.4416463971138001
ALK_HUMAN_D0_2XBA_A,46.0,0.5265083909034729
ALK_HUMAN_D0_2YJR_A,46.0,0.4962317049503326
ALK_HUMAN_D0_4CD0_A,46.0,0.4043435752391815
ALK_HUMAN_D0_4DCE_B,46.0,0.4665824174880981
ALK_HUMAN_D0_4FOD_A,46.0,0.453145980834961
ALK_HUMAN_D0_4ANQ_A,46.0,0.4833928644657135
ALK_HUMAN_D0_4FNW_A,46.0,0.462082713842392
ALK_HUMAN_D0_4FOC_A,46.0,0.4674380421638489
ALK_HUMAN_D0_4MKC_A,46.0,0.4404023587703705
ALK_HUMAN_D0_4FNX_A,46.0,0.4863223731517792
ALK_HUMAN_D0_4CTC_A,46.0,0.4877232015132904
ALK_HUMAN_D0_4CLI_A,46.0,0.4746948182582855
ALK_HUMAN_D0_4FNZ_A,46.0,0.391998827457428
ALK_HUMAN_D0_4FNY_A,46.0,0.4718721508979797
ALK_HUMAN_D0_4ANS_A,46.0,0.4601187705993652
ALK_HUMAN_D0_3AOX_A,46.0,0.4784917831420898
ALK_HUMAN_D0_4CMO_A,46.0,0.4938211441040039
ALK_HUMAN_D0_4ANL_A,46.0,0.5003103613853455
ALK_HUMAN_D0_4CLJ_A,46.0,0.43761977553367615
ALK_HUMAN_D0_4DCE_A,46.0,0.5071566700935364
ALK_HUMAN_D0_4CCU_A,46.0,0.4257098436355591
ALK_HUMAN_D0_4CMU_A,46.0,0.47005310654640203
ALK_HUMAN_D0_2XB7_A,46.0,0.4192168712615967
ALK_HUMAN_D0_3L9P_A,46.0,0.4197508990764618
ALK_HUMAN_D0_4JOA_A,46.0,0.4883955717086792
ALK_HUMAN_D0_3LCS_A,46.0,0.5035917162895203
NTRK1_HUMAN_D0_4PMP_A,45.6,0.5339016914367676
ALK_HUMAN_D0_2YJS_A,45.5,0.5329859256744385
ABL1_MOUSE_D0_3OXZ_A,45.3,0.552925705909729
NTRK1_HUMAN_D0_4F0I_B,44.5,0.536970317363739
NTRK1_HUMAN_D0_4AOJ_C,44.5,0.5496407747268677
NTRK1_HUMAN_D0_4AOJ_A,44.5,0.44809815287590027
NTRK1_HUMAN_D0_4F0I_A,44.5,0.5488649606704712
NTRK1_HUMAN_D0_4PMT_A,44.5,0.529632031917572
NTRK1_HUMAN_D0_4PMS_A,44.5,0.5676014423370361
NTRK3_HUMAN_D0_3V5Q_B,44.5,0.5085527300834656
NTRK1_HUMAN_D0_4PMM_A,44.5,0.5202231407165527
NTRK2_HUMAN_D0_4AT5_A,44.4,0.5789533257484436
NTRK2_HUMAN_D0_4AT3_A,44.4,0.4987711608409882
NTRK2_HUMAN_D0_4ASZ_A,44.4,0.6151320338249207
NTRK2_HUMAN_D0_4AT4_A,44.4,0.5753116607666016
NTRK3_HUMAN_D0_3V5Q_A,44.0,0.4990450739860535
MUSK_RAT_D0_1LUF_A,43.8,0.514476478099823
ABL1_MOUSE_D0_3DK6_A,43.8,0.5867099761962891
SRC_CHICK_D0_2HWO_A,43.6,0.5301457047462463
SRC_CHICK_D0_2QQ7_A,43.4,0.7451180815696716
SRC_CHICK_D0_2HWP_A,43.2,0.591776430606842
SRC_CHICK_D0_2QI8_A,43.0,0.7471850514411926
SRC_CHICK_D0_3EN7_A,43.0,0.6595900654792786
ABL1_HUMAN_D0_2HZ4_B,42.9,0.6701893210411072
ABL1_MOUSE_D0_2Z60_A,42.9,0.6047701835632324
ABL1_HUMAN_D0_3CS9_B,42.9,0.5755352973937988
ABL1_HUMAN_D0_2HIW_B,42.9,0.5137336254119873
ABL1_MOUSE_D0_3OY3_B,42.9,0.527827262878418
ABL1_MOUSE_D0_1FPU_B,42.9,0.6063189506530762
ABL1_MOUSE_D0_3MS9_A,42.9,0.5950246453285217
ABL1_HUMAN_D0_2G2I_B,42.9,0.6640914678573608
ABL1_HUMAN_D0_3CS9_C,42.9,0.5591763854026794
ABL1_HUMAN_D0_2G1T_C,42.9,0.5664540529251099
ABL1_MOUSE_D0_3OY3_A,42.9,0.4668344855308533
ABL1_HUMAN_D0_2HZI_A,42.9,0.6520678997039795
ABL1_HUMAN_D0_2FO0_A,42.9,0.6917699575424194
ABL1_MOUSE_D0_3DK7_A,42.9,0.6588708162307739
ABL1_MOUSE_D0_2QOH_A,42.9,0.5906988978385925
ABL1_MOUSE_D0_1M52_B,42.9,0.6424071788787842
ABL1_MOUSE_D0_1IEP_A,42.9,0.5088926553726196
ABL1_MOUSE_D0_3KFA_B,42.9,0.5699948668479919
ABL1_HUMAN_D0_2HIW_A,42.9,0.5586541295051575
ABL1_HUMAN_D0_2GQG_B,42.9,0.6357951164245605
ABL1_HUMAN_D0_2G2H_A,42.9,0.6700952649116516
ABL1_MOUSE_D0_1IEP_B,42.9,0.6037147045135498
ABL1_MOUSE_D0_3IK3_A,42.9,0.4987959861755371
ABL1_HUMAN_D0_2HZ0_A,42.9,0.6130434274673462
ABL1_MOUSE_D0_3MSS_A,42.9,0.5332758426666261
ABL1_MOUSE_D0_3MSS_D,42.9,0.5337260365486145
ABL1_HUMAN_D0_2F4J_A,42.9,0.6577357053756714
ABL1_HUMAN_D0_2HZI_B,42.9,0.709151029586792
ABL1_HUMAN_D0_2E2B_B,42.9,0.5390226840972899
ABL1_HUMAN_D0_3QRJ_A,42.9,0.5285921096801758
ABL1_MOUSE_D0_2QOH_B,42.9,0.6128897070884705
ABL1_MOUSE_D0_1FPU_A,42.9,0.562760591506958
SRC_CHICK_D0_3EN7_B,42.9,0.7360672354698181
ABL1_HUMAN_D0_2GQG_A,42.9,0.6567893028259277
ABL1_MOUSE_D0_3KF4_A,42.9,0.6450311541557312
ABL1_HUMAN_D0_2HZ0_B,42.9,0.6051525473594666
ABL1_HUMAN_D0_2HZ4_C,42.9,0.6565909385681152
ABL1_MOUSE_D0_3MS9_B,42.9,0.5406743884086609
ABL1_MOUSE_D0_3K5V_B,42.9,0.5289447307586671
ABL1_HUMAN_D0_1OPL_B,42.9,0.6795283555984497
ABL1_HUMAN_D0_2G1T_B,42.9,0.5350369811058044
ABL1_HUMAN_D0_2G2F_B,42.9,0.6595581769943237
ABL1_HUMAN_D0_3QRK_A,42.9,0.5982215404510498
ABL1_MOUSE_D0_3KFA_A,42.9,0.5745943188667297
ABL1_MOUSE_D0_3DK6_B,42.9,0.6578682065010071
ABL1_MOUSE_D0_2HZN_A,42.9,0.5200275778770447
ABL1_HUMAN_D0_1OPL_A,42.9,0.7129043936729431
ABL1_HUMAN_D0_3CS9_A,42.9,0.5777186155319214
ABL1_HUMAN_D0_3QRJ_B,42.9,0.5677245855331421
ABL1_MOUSE_D0_3KF4_B,42.9,0.6416025161743164
ABL1_HUMAN_D0_2E2B_A,42.9,0.5529105067253113
ABL1_HUMAN_D0_3CS9_D,42.9,0.5318923592567444
ABL1_MOUSE_D0_3IK3_B,42.9,0.5388380289077759
ABL1_HUMAN_D0_2V7A_B,42.9,0.6519139409065247
ABL1_HUMAN_D0_2G2I_A,42.9,0.6094076633453369
ABL1_HUMAN_D0_2G2H_B,42.9,0.6619083881378174
ABL1_HUMAN_D0_2HZ4_A,42.9,0.6419640183448792
ABL1_HUMAN_D0_2HYY_C,42.9,0.5572776198387146
ABL1_MOUSE_D0_3DK7_B,42.9,0.6135849952697754
SRC_CHICK_D0_3EL7_A,42.9,0.6040050983428955
ABL1_HUMAN_D0_2G1T_A,42.9,0.5495055913925171
ABL1_HUMAN_D0_3QRI_A,42.9,0.551334023475647
ABL1_MOUSE_D0_1OPJ_B,42.9,0.5286247730255127
ABL1_HUMAN_D0_3PYY_A,42.9,0.6072465181350708
ABL1_HUMAN_D0_2G1T_D,42.9,0.5382335782051086
ABL1_MOUSE_D0_3DK3_B,42.9,0.6441380977630615
ABL1_MOUSE_D0_3MSS_B,42.9,0.5462599992752075
ABL1_HUMAN_D0_3QRI_B,42.9,0.5412789583206177
ABL1_MOUSE_D0_1M52_A,42.9,0.5986306071281433
ABL1_HUMAN_D0_3UE4_A,42.9,0.6655998826026917
ABL1_HUMAN_D0_2HYY_D,42.9,0.5772736668586731
ABL1_HUMAN_D0_2G2F_A,42.9,0.661932110786438
ABL1_HUMAN_D0_3PYY_B,42.9,0.5641554594039917
ABL1_MOUSE_D0_3DK3_A,42.9,0.6396283507347107
ABL1_MOUSE_D0_1OPJ_A,42.9,0.5126028060913086
ABL1_MOUSE_D0_3MSS_C,42.9,0.5004779100418091
ABL1_HUMAN_D0_3UE4_B,42.9,0.6235582828521729
ABL1_HUMAN_D0_2V7A_A,42.9,0.6153796911239624
SRC_CHICK_D0_4LGH_B,42.7,0.6037352085113525
SRC_CHICK_D0_3EN5_A,42.7,0.6633431315422058
MERTK_HUMAN_D0_3BPR_A,42.6,0.4916498363018036
MERTK_HUMAN_D0_4MHA_B,42.6,0.630995512008667
ABL1_HUMAN_D0_2HYY_B,42.6,0.5870487093925476
MERTK_HUMAN_D0_4M3Q_A,42.6,0.5377259254455566
MERTK_HUMAN_D0_3BRB_B,42.6,0.5006435513496399
MERTK_HUMAN_D0_3BRB_A,42.6,0.4942459464073181
MERTK_HUMAN_D0_2P0C_A,42.6,0.4953753054141998
MERTK_HUMAN_D0_4M3Q_B,42.6,0.60746169090271
MERTK_HUMAN_D0_4MH7_B,42.6,0.5138833522796631
MERTK_HUMAN_D0_3BPR_C,42.6,0.4919452667236328
MERTK_HUMAN_D0_4MH7_A,42.6,0.5527449250221252
MERTK_HUMAN_D0_2P0C_B,42.6,0.4888264536857605
ABL1_MOUSE_D0_3K5V_A,42.6,0.5579327940940857
MERTK_HUMAN_D0_3TCP_A,42.6,0.5381711125373839
MERTK_HUMAN_D0_3TCP_B,42.6,0.4707775413990021
MERTK_HUMAN_D0_4MHA_A,42.6,0.5057275295257568
MERTK_HUMAN_D0_3BPR_B,42.6,0.4989045858383178
ABL2_HUMAN_D0_3HMI_A,42.5,0.6485537886619568
ABL2_HUMAN_D0_2XYN_B,42.5,0.6494448184967041
ABL2_HUMAN_D0_2XYN_A,42.5,0.656420111656189
ABL2_HUMAN_D0_3GVU_A,42.5,0.5666055083274841
ABL2_HUMAN_D0_2XYN_C,42.5,0.6307392716407776
SRC_CHICK_D0_4LGG_A,42.4,0.5333521366119385
SRC_HUMAN_D0_1YOJ_A,42.3,0.6929339170455933
MET_HUMAN_D0_3ZCL_A,42.3,0.5093343853950499
ROR2_HUMAN_D0_4GT4_A,42.3,0.58675217628479
MET_HUMAN_D0_3RHK_B,42.3,0.5072848796844482
SRC_CHICK_D0_2QQ7_B,42.3,0.7008432745933533
SRC_CHICK_D0_3SVV_A,42.2,0.8505238890647888
SRC_CHICK_D0_3SVV_B,42.2,0.6455845832824707
SRC_CHICK_D0_2QI8_B,42.2,0.6679821610450745
ABL1_HUMAN_D0_2HYY_A,42.2,0.5652667880058289
SRC_HUMAN_D0_1YOL_A,42.2,0.5810043215751648
SRC_CHICK_D0_3LOK_B,42.2,0.809240460395813
SRC_HUMAN_D0_1YOL_B,42.2,0.5433740615844727
MET_HUMAN_D0_4KNB_C,42.1,0.5454006791114807
SRC_CHICK_D0_3F6X_B,42.1,0.6755185723304749
SRC_CHICK_D0_3QLF_B,42.1,0.6160287261009216
SRC_HUMAN_D0_1YOJ_B,42.0,0.6834612488746643
SRC_CHICK_D0_4MCV_B,41.9,0.6630356907844543
MET_HUMAN_D0_3QTI_A,41.8,0.5408579707145691
MET_HUMAN_D0_1R1W_A,41.8,0.5380502939224243
MET_HUMAN_D0_3EFK_A,41.8,0.5223954916000366
MET_HUMAN_D0_3F66_A,41.8,0.562468945980072
MET_HUMAN_D0_3C1X_A,41.8,0.5196804404258728
MET_HUMAN_D0_3A4P_A,41.8,0.6118966341018677
MET_HUMAN_D0_3CTJ_A,41.8,0.528644859790802
MET_HUMAN_D0_3F66_B,41.8,0.5142507553100586
MET_HUMAN_D0_4DEH_A,41.8,0.5395405888557434
MET_HUMAN_D0_4DEG_A,41.8,0.5195850729942322
MET_HUMAN_D0_1R0P_A,41.8,0.5074169635772705
MET_HUMAN_D0_3EFK_B,41.8,0.4891814589500427
MET_HUMAN_D0_3ZC5_A,41.8,0.5078303217887878
MET_HUMAN_D0_3CD8_A,41.8,0.5311329960823059
MET_HUMAN_D0_3U6I_A,41.8,0.528947651386261
MET_HUMAN_D0_3R7O_A,41.8,0.6126811504364014
MET_HUMAN_D0_4KNB_B,41.8,0.5341311097145081
MET_HUMAN_D0_4DEI_A,41.8,0.5195549130439758
MET_HUMAN_D0_3I5N_A,41.8,0.5420575141906738
MET_HUMAN_D0_2RFS_A,41.8,0.5080597996711731
MET_HUMAN_D0_3RHK_A,41.8,0.5353291630744934
MET_HUMAN_D0_2WGJ_A,41.8,0.4886468350887298
MET_HUMAN_D0_3U6H_A,41.8,0.526837170124054
MET_HUMAN_D0_3Q6U_A,41.8,0.4568524360656738
MET_HUMAN_D0_3CTH_A,41.8,0.4525805115699768
MET_HUMAN_D0_2RFN_B,41.8,0.5303646922111511
MET_HUMAN_D0_3QTI_B,41.8,0.5740617513656616
MET_HUMAN_D0_3F82_A,41.8,0.4940987229347229
MET_HUMAN_D0_3CE3_A,41.8,0.4820175766944885
MET_HUMAN_D0_4AP7_A,41.8,0.5038639307022095
MET_HUMAN_D0_3DKG_A,41.8,0.482898086309433
MET_HUMAN_D0_3VW8_A,41.8,0.5096152424812317
MET_HUMAN_D0_3Q6W_A,41.8,0.5684462785720825
MET_HUMAN_D0_3ZZE_A,41.8,0.5128650665283203
MET_HUMAN_D0_3ZXZ_A,41.8,0.5182759761810303
MET_HUMAN_D0_3ZBX_A,41.8,0.5321816205978394
MET_HUMAN_D0_3EFJ_A,41.8,0.4583466947078705
MET_HUMAN_D0_3L8V_A,41.8,0.4204420447349548
MET_HUMAN_D0_3EFJ_B,41.8,0.5244466662406921
MET_HUMAN_D0_4MXC_A,41.8,0.5219185948371887
MET_HUMAN_D0_2WD1_A,41.8,0.5131745338439941
MET_HUMAN_D0_2G15_A,41.8,0.5172987580299377
MET_HUMAN_D0_3DKF_A,41.8,0.5047851800918579
MET_HUMAN_D0_4IWD_A,41.8,0.6198657751083374
MET_HUMAN_D0_3CCN_A,41.8,0.5364412665367126
MET_HUMAN_D0_2WKM_A,41.8,0.4427731037139893
MET_HUMAN_D0_3LQ8_A,41.8,0.5133972764015198
MET_HUMAN_D0_4KNB_D,41.8,0.5478656291961671
MET_HUMAN_D0_2RFN_A,41.8,0.568537712097168
FGFR4_HUMAN_D0_4R6V_A,41.7,0.4206728935241699
CSK_RAT_D0_1K9A_E,41.4,0.6270654201507568
CSK_RAT_D0_1K9A_F,41.4,0.5981583595275879
CSK_RAT_D0_1K9A_B,41.4,0.5638492107391357
CSK_RAT_D0_1K9A_D,41.4,0.6535465717315674
CSK_RAT_D0_1K9A_A,41.4,0.5774460434913635
CSK_RAT_D0_1K9A_C,41.4,0.6770806312561035
SRC_CHICK_D0_3F6X_C,41.3,0.6707091331481934
DDR1_HUMAN_D0_3ZOS_A,41.3,0.5346462726593018
SRC_CHICK_D0_3TZ9_B,41.3,0.6690281629562378
SRC_CHICK_D0_3F3V_A,41.3,0.5294457674026489
SRC_CHICK_D0_3F3W_A,41.3,0.5868987441062927
SRC_CHICK_D0_4AGW_A,41.3,0.6297227144241333
SRC_CHICK_D0_3TZ9_A,41.3,0.4282492101192473
DDR1_HUMAN_D0_3ZOS_B,41.3,0.5208935141563416
SRC_CHICK_D0_2QLQ_B,41.3,0.620716392993927
SRC_CHICK_D0_3DQW_B,41.3,0.6762174963951111
SRC_CHICK_D0_3U51_B,41.3,0.518742561340332
SRC_CHICK_D0_3EN4_A,41.3,0.6980990171432495
SRC_CHICK_D0_3D7U_D,41.3,0.5794351696968079
SRC_CHICK_D0_3UQF_B,41.3,0.4708912074565888
SRC_CHICK_D0_3OEZ_A,41.3,0.5085957646369934
SRC_CHICK_D0_3U51_A,41.3,0.6131570339202881
SRC_CHICK_D0_3G6G_A,41.3,0.6058643460273743
SRC_CHICK_D0_2HWP_B,41.3,0.6342474818229675
SRC_CHICK_D0_3LOK_A,41.3,0.5812341570854187
SRC_CHICK_D0_3UQG_B,41.3,0.6675758361816406
SRC_CHICK_D0_3QLF_A,41.3,0.6035688519477844
SRC_CHICK_D0_3EN6_A,41.3,0.6327289938926697
FAK2_HUMAN_D0_3FZT_A,41.3,0.5602700114250183
SRC_CHICK_D0_4LGG_B,41.3,0.6140180230140686
SRC_CHICK_D0_3DQW_A,41.3,0.7121443152427673
SRC_CHICK_D0_3EL8_B,41.3,0.6626473665237427
SRC_CHICK_D0_3DQW_C,41.3,0.6510643362998962
SRC_CHICK_D0_4DGG_A,41.3,0.5120257139205933
SRC_CHICK_D0_4LGH_A,41.3,0.6724816560745239
SRC_CHICK_D0_3OF0_B,41.3,0.5821024775505066
SRC_CHICK_D0_3UQF_A,41.3,0.5116199851036072
DDR1_HUMAN_D0_4BKJ_B,41.3,0.5366502404212952
SRC_CHICK_D0_3F3W_B,41.3,0.4385021924972534
SRC_CHICK_D0_3F6X_A,41.3,0.5787917375564575
SRC_CHICK_D0_3D7U_B,41.3,0.6267697811126709
SRC_CHICK_D0_3OF0_A,41.3,0.6770299673080444
SRC_CHICK_D0_3DQX_A,41.3,0.6527363657951355
SRC_CHICK_D0_3OEZ_B,41.3,0.6359216570854187
SRC_CHICK_D0_3GEQ_A,41.3,0.7355160117149353
SRC_CHICK_D0_3QLG_B,41.3,0.5461032986640929
SRC_CHICK_D0_2HWO_B,41.3,0.5363893508911133
SRC_CHICK_D0_4FIC_B,41.3,0.4493996202945709
SRC_CHICK_D0_2QLQ_A,41.3,0.6141105890274048
SRC_CHICK_D0_3G6G_B,41.3,0.4591382145881653
